"Iteration","Bx x Bx","By x Bx","By x By","EC x Bx","EC x By","EC x EC"
1291,0.8600445311,-0.02653140031,0.9007135382,-0.01062402165,0.03686336265,8.25839427
1292,0.9041798929,-0.04124067629,0.9005186057,-0.01638510509,-0.02215647051,8.200718172
1293,0.8671319556,-0.0365959414,0.8741238288,-0.04221887447,0.08829335543,7.987175022
1294,0.8786496746,-0.03982672379,0.8474137565,0.009632069306,0.01756981315,7.954862912
1295,0.8928613986,-0.02586784576,0.8583073947,-0.001211825893,0.02387509594,7.768666515
1296,0.8717169504,-0.01208698743,0.8891411357,0.01183095601,0.0003602639078,7.96531414
1297,0.8815106257,-0.02508052888,0.9016518128,-0.002992944983,-0.06084059395,7.85281922
1298,0.9057004186,-0.01805858518,0.8786490541,-0.08064266479,-0.03098726529,7.71713608
1299,0.9042762317,-0.01854649982,0.8761708765,-0.05378082797,-0.008572735784,8.16265261
1300,0.8961224412,-0.02909558638,0.8941080326,-0.03357787391,0.003559090319,7.51337152
1301,0.939380648,-0.02627880668,0.9010408168,-0.08432973099,0.03224147871,7.561222429
1302,0.8695571109,-0.05438505211,0.8932046119,-0.06210422244,-0.005527270148,8.07692366
1303,0.8886513537,-0.04792476023,0.8630138086,-0.06106384056,0.02280008692,7.665131539
1304,0.8770959131,-0.05084201635,0.8631996226,-0.0661024049,-0.03376459624,7.743806258
1305,0.8647068778,-0.04978747597,0.9163332284,0.05801955872,-0.09976213208,7.960038503
1306,0.885754352,-0.06928014386,0.8716966815,0.06923344678,-0.0273632666,8.27478968
1307,0.8723898822,-0.05026335945,0.8538183947,0.02158855635,-0.05789241726,7.871153922
1308,0.8848746276,-0.06970847139,0.8941268423,-0.01916462395,0.02178044664,7.730293097
1309,0.883169062,-0.06362687213,0.8697279225,0.001769246327,-0.02823959098,7.771038902
1310,0.850665193,-0.04934316885,0.8920572822,-0.03726105157,-0.01331577333,7.839688724
1311,0.8565527128,-0.04228133588,0.9170914554,-0.02002870428,-0.05053562645,7.864748767
1312,0.8525788196,-0.04155015841,0.8666815669,0.07995781203,-0.00588970053,8.038150543
1313,0.851171655,-0.0629216565,0.9104187833,-0.01254958397,-0.03593688143,8.160640719
1314,0.8709154092,-0.04700803739,0.8871365277,-0.02132673842,0.004452843905,7.832697427
1315,0.8909976989,-0.06506849,0.9111854327,0.0768016426,-0.007672319847,8.110173455
1316,0.856715622,-0.05692240125,0.897979356,-0.01320222041,0.01332947364,8.073955664
1317,0.8591922118,-0.06636019351,0.8958070351,0.02801202016,-0.01140256866,7.876024232
1318,0.8641893,-0.04833777529,0.8747259899,-0.02214787459,0.01356563213,8.032701804
1319,0.8689720806,-0.0376908953,0.8959579728,0.008162279929,0.1067444249,7.835256782
1320,0.8649879551,-0.05183827333,0.904661021,0.07465859628,-0.02493552584,7.990334245
1321,0.892795749,-0.06117403612,0.9112819492,0.02626239307,-0.05786593659,7.840326399
1322,0.847663916,-0.0627136321,0.875205225,0.0334363576,0.02212539003,7.727354364
1323,0.8628916438,-0.05841987309,0.8953172636,0.06011674559,0.002169248408,7.764683144
1324,0.873009144,-0.04746589369,0.9001328312,-0.008951348095,0.03901256275,7.737090777
1325,0.8946027108,-0.05385105721,0.8864689601,0.0325383383,0.02334609625,7.587053882
1326,0.9207057841,-0.03028065389,0.8620404158,-0.002363013821,0.03635381486,7.962337264
1327,0.8774002332,-0.05710907656,0.8695290132,0.01252945236,0.01888721745,7.894296348
1328,0.9141323248,-0.05770279243,0.9055896044,0.02066248675,-0.02766688615,7.796044473
1329,0.902947562,-0.05003347137,0.8511268645,0.1161221074,0.03227312666,7.614349248
1330,0.8842269035,-0.06530323105,0.8919938491,0.01651784533,-0.03847196553,7.871830722
1331,0.90996291,-0.06980980085,0.8965952263,0.02770218219,0.01238522945,7.826891768
1332,0.9221898759,-0.05721617074,0.9089428182,0.02227917148,0.01566269941,7.92179271
1333,0.9388906085,-0.06326225504,0.8917175971,0.0160763475,0.003296194562,7.884938238
1334,0.9307977791,-0.05067962547,0.8872267288,0.05514888023,-0.02726456403,7.827698072
1335,0.9196932593,-0.04982267385,0.8905897693,0.02891183614,-0.05581878381,7.920770499
1336,0.9394076169,-0.07799575693,0.9225465064,-0.03256163827,0.004419544205,7.974383111
1337,0.9407182331,-0.06921037837,0.8669842998,-0.02765515254,0.0007420580968,8.097710382
1338,0.9324037328,-0.06907628483,0.9199829684,-0.01565635937,0.04674430924,8.118709918
1339,0.9544483566,-0.06447610032,0.8975034813,-0.00149753889,0.0798051647,7.754987742
1340,0.9113777785,-0.05799205297,0.9007578588,-0.05843150261,0.05090602536,7.632340887
1341,0.9677664212,-0.06100680182,0.934458124,0.06670673251,-0.0335430627,7.629152871
1342,0.9515327205,-0.08296873771,0.9315751949,-0.01794342865,-0.04336540837,8.148979117
1343,0.9623436435,-0.06453453181,0.9449544932,0.002645369742,0.008861521703,7.999725318
1344,0.9339942457,-0.08962825894,0.9329531652,0.01789185032,0.007565193155,7.904714959
1345,0.9248682177,-0.07099602482,0.9034597121,0.05110107807,-0.01140204884,7.69697502
1346,0.9213337396,-0.08977456435,0.9299873191,0.02587647593,0.04969201568,7.547420206
1347,0.9504388698,-0.06997220614,0.9226239502,0.1060378007,-0.02068153787,7.556540985
1348,0.9077347592,-0.07544917055,0.8973494295,0.0332855731,-0.08400513005,7.584456147
1349,0.9533313787,-0.08877616527,0.8881891724,0.02809945974,-0.05821783148,7.486813247
1350,0.9402688071,-0.04630818632,0.8723912191,0.06505869881,-0.05193329219,7.955283729
1351,0.9456912417,-0.04013361079,0.8929286095,0.08541912521,-0.06675326121,7.811300415
1352,0.9686562613,-0.0708692528,0.8897814423,0.0527814849,-0.07282059327,7.859074187
1353,0.9444648634,-0.0403630303,0.9106404343,0.1152338879,-0.06213460767,7.623378177
1354,0.9556782859,-0.06973326806,0.9278101757,0.1325869517,-0.03326216605,7.66581783
1355,0.9352108321,-0.03198456077,0.9036598683,0.01998529263,-0.01182064572,7.884354255
1356,0.9367001646,-0.03011335493,0.918367975,0.04157346704,-0.06434009844,7.906989179
1357,0.9205670581,-0.02502695478,0.9439149843,0.06565436108,-0.0005231298432,7.904732539
1358,0.9207593692,-0.07447960646,0.9215231236,0.01279028861,0.02734197334,7.92033842
1359,0.9367442292,-0.07566332086,0.9350891948,0.1468264811,0.01270794714,8.054896101
1360,0.9261145624,-0.03689065342,0.8821203388,0.102527318,0.03861457793,8.115442767
1361,0.9305408582,-0.05756541619,0.8854007052,0.1736737536,0.0716293108,8.123924567
1362,0.92512758,-0.03392762314,0.9104022926,0.1487350171,0.0814305895,8.25868754
1363,0.9121461881,-0.04414072844,0.899363824,0.1526365618,0.1778585649,8.274669342
1364,0.928921038,-0.04819794929,0.9088000055,0.2068560511,0.1776307096,8.170058162
1365,0.9198252465,-0.04223913193,0.9048647107,0.1818003613,0.1814791601,8.329940631
1366,0.8989040015,-0.07541304477,0.9067676036,0.1486677524,0.07673873219,8.075049961
1367,0.9318156787,-0.05219248367,0.9196731691,0.08745534951,0.07245036061,7.998249716
1368,0.9076830395,-0.07057922979,0.9438450017,0.066040862,0.1256688674,7.879209067
1369,0.8650197842,-0.06071525592,0.8949767466,0.02995690701,0.1520268271,8.041695467
1370,0.9138739692,-0.06667057198,0.9043076482,0.1243896072,0.04954489137,8.009689048
1371,0.9462690273,-0.06055763684,0.8925383052,0.08159564503,0.1967458528,8.223286604
1372,0.9274432576,-0.05852496164,0.8947921611,0.05366300587,0.1223176875,7.99375521
1373,0.9383562833,-0.05938212814,0.910282889,0.01316771073,0.0761710311,8.040345874
1374,0.9201825448,-0.05024278252,0.9006678898,-0.02084860478,0.0737528256,7.834382427
1375,0.9441717628,-0.05563437907,0.876638788,-0.03120558577,0.1017358553,7.787484283
1376,0.9627462306,-0.01743568508,0.930046061,0.04928265592,0.1095815639,7.854211648
1377,0.8928477467,-0.03315605481,0.9050420167,0.1083469795,0.1387519246,7.519635007
1378,0.8848935824,-0.04894653787,0.9405927696,0.05942046541,0.1361172856,8.146716348
1379,0.9251093389,-0.04251773649,0.9219130081,0.09822594019,0.09816944557,7.694221213
1380,0.9055620012,-0.05983167008,0.922700374,0.06208677042,0.04319136222,7.814145514
1381,0.9181788386,-0.03636901805,0.9553154519,0.04371572486,0.09850955427,7.924851418
1382,0.9443685507,-0.039299511,0.9388862935,0.1103315807,0.03617458241,7.804644026
1383,0.9096761327,-0.05724141857,0.9034450102,0.009997077978,0.1299997545,7.815088603
1384,0.897823421,-0.02439755459,0.9079812047,0.0260512873,0.06524798648,7.762880921
1385,0.9257819305,-0.03228790799,0.9064481055,0.09494140923,0.01264734026,7.968055211
1386,0.898936264,-0.04008475956,0.9189986586,0.07117853769,-0.003422942255,7.986106858
1387,0.8983693897,-0.01906547972,0.9130929842,0.09354534499,0.08924873495,7.899754199
1388,0.8708028579,-0.04875910313,0.9199660112,0.05374386824,0.06885593042,7.982193981
1389,0.8708996233,-0.04655392139,0.9325997392,0.106883533,0.05382218946,7.819893596
1390,0.8759533339,-0.04576954276,0.8874121551,0.04957743949,0.09286567501,8.06458281
1391,0.8776078228,-0.06024462702,0.8990772027,0.09005433399,0.09219707717,7.949229596
1392,0.8826419387,-0.03714112609,0.890023303,0.06087443162,0.09537207376,7.831421521
1393,0.9080826831,-0.01699851591,0.84993372,0.1001620405,0.02579335554,7.960816238
1394,0.8899421822,-0.02022355763,0.9055072314,0.04869941473,0.04872223838,7.858362475
1395,0.8826232572,-0.01441835433,0.8672695156,0.03596394852,0.08928566342,7.888840728
1396,0.8985433934,-0.0282111048,0.8794948751,0.01203184222,0.08678824261,8.113693475
1397,0.8875378778,-0.02418425957,0.864150862,0.07119835676,0.05528718275,7.936337439
1398,0.8845844575,-0.04795246171,0.8602705661,0.08591013599,-0.05061048101,8.079644057
1399,0.8622558263,0.007422470521,0.8786580336,0.04268102476,0.05675149668,7.698222949
1400,0.8823063072,-0.01695854322,0.9025861199,0.03557635316,0.07771201419,8.172168092
1401,0.8503216027,-0.0006985710143,0.8851612494,0.05667444229,0.06162808542,7.70311817
1402,0.8873488739,-0.00676268247,0.8572947057,-0.005623638598,0.05109237546,7.784676971
1403,0.8459381329,-0.002246455365,0.8703054426,0.06816816419,0.09867989203,7.752030379
1404,0.8371894264,0.005842200099,0.8636208941,0.08713232297,0.09668752937,7.944580525
1405,0.8654107275,0.00500886688,0.8986931519,0.08382532438,0.08862888787,7.787565962
1406,0.8451239813,-0.01021511538,0.8783238689,0.07530206477,0.01538316478,7.92034851
1407,0.8494574325,-0.01404988028,0.8670223983,0.07905985058,0.03017718542,7.837044071
1408,0.8367160016,-0.001626139315,0.8715344098,0.06496718282,0.03501044965,7.677105274
1409,0.8629509415,0.002013613725,0.9080967248,0.02079408684,-0.02523479324,7.766244134
1410,0.855244884,0.02235520872,0.853680844,0.03420215987,0.01816101542,8.012827493
1411,0.8420672275,0.005311026323,0.8419376374,0.05655332785,0.05219507521,7.893191833
1412,0.8625221799,-0.00531084127,0.8681394581,0.08047768994,0.008796925197,7.947516226
1413,0.8949191185,0.02715831536,0.8500660121,0.1359317305,0.07773362269,7.922413217
1414,0.8642233375,0.02723522409,0.908106361,0.0848562189,0.0192032379,8.28635798
1415,0.8291184091,0.01821712337,0.9296169599,0.05279199326,0.01555223473,8.151409648
1416,0.8490989196,-0.003415028614,0.9060510228,0.04707793878,0.08547706949,8.359343115
1417,0.8656095306,0.01646033466,0.8931415739,0.06156152363,0.1109258637,7.675182208
1418,0.8342916204,0.01681314408,0.908256154,0.06183499972,0.08918995145,7.728608403
1419,0.8745344331,0.003086352051,0.9092512182,0.01318090892,0.06489176322,8.029377099
1420,0.8531237921,-0.002324696521,0.8902762776,-0.04486148557,0.1137211773,8.047349089
1421,0.8245966694,-0.005241264817,0.8681310671,0.03651000107,0.05115716438,8.021364631
1422,0.8530506666,0.0008752893709,0.9101322904,-0.006761315502,0.0006140318369,8.096758095
1423,0.8444987511,0.01615387445,0.8820539547,0.0003495272116,0.1089710347,7.881607025
1424,0.8519888171,-0.001767553153,0.8765368882,0.006782239084,0.04909812449,7.886034
1425,0.8600260412,-0.03375588614,0.8950745507,-0.05865679224,0.0905788173,7.973026029
1426,0.8228900136,-0.02403426486,0.8744640283,-0.03173639887,0.02089253253,8.193655318
1427,0.8895620054,-0.009343186916,0.8628803519,0.002160972145,0.04898995824,7.807494101
1428,0.8508005056,-0.02140800769,0.8910468909,-0.04725322358,0.09490279084,7.902190752
1429,0.8991955646,-0.03727779052,0.8919562014,0.006084456,0.06164637633,8.075881216
1430,0.8730867659,-0.0238644396,0.8838892458,0.01932131066,0.05429398546,7.941294023
1431,0.8533816992,-0.01428019081,0.8928310235,-0.01750580922,0.05582241788,8.162148798
1432,0.8750561608,-0.0208406753,0.9215933694,0.03141032089,0.03516504295,8.394685159
1433,0.8767587343,-0.02144010248,0.9099063596,0.01841815007,0.08886613311,8.07054137
1434,0.8641750995,-0.03349788476,0.9021585274,0.05476783114,0.05918391952,8.053340373
1435,0.9315876326,-0.02429353921,0.871914461,0.0379510375,0.1281014226,8.455978631
1436,0.8979589209,-0.0268987502,0.887131185,0.005449344433,0.05363753841,7.937942018
1437,0.9153341273,-0.019687444,0.8881577035,0.04997297968,0.03240696004,8.473932906
1438,0.8848757722,-0.04270915705,0.9252575519,0.1457194505,0.07496791407,8.346067514
1439,0.9112084639,-0.007034272041,0.9133136852,0.1157032905,0.07674835196,8.20498293
1440,0.92345333,-0.007666677903,0.9442197077,0.1166142026,0.1140019954,8.03512433
1441,0.9395483678,-0.01583139036,0.922548331,0.1828564347,0.05905091252,8.192601881
1442,0.8814537621,0.0009467202358,0.9314601286,0.1458716965,0.08402462945,8.326189085
1443,0.9050757322,-0.005365763879,0.921377224,-0.001339756729,0.0565444311,8.140112709
1444,0.8967020281,-0.0007731757734,0.8976011554,0.05156596414,0.05641796667,8.264429399
1445,0.8708598399,0.01019920686,0.9252566002,-0.02429207626,0.1197448761,8.346566815
1446,0.9052052912,-0.00597040545,0.9158420709,0.1308643343,0.02208561912,8.484240953
1447,0.8803591411,-0.01586835988,0.9001084732,0.05330752511,0.06710842773,8.206221935
1448,0.8629888725,0.01931082439,0.9247928126,0.06077228533,0.07011979374,8.69521934
1449,0.8902539946,-0.01472558929,0.912391092,0.06561840415,0.05025572685,8.623880503
1450,0.9301797311,-0.02145084246,0.9201046414,0.02854097167,-0.004576830791,8.438763357
1451,0.9102513105,-0.003732977762,0.9046120063,-0.007660090609,0.009296152336,8.181973548
1452,0.9147245047,-0.02581383528,0.9377152055,0.03749605313,0.1032760231,7.997944174
1453,0.9186980326,-0.01305356144,0.9093161529,-0.02931728485,-0.001700053084,7.837763328
1454,0.9265020953,-0.01265337318,0.9607415595,0.0161390387,0.001559215959,7.881509618
1455,0.9681194597,-0.01048295692,0.9126890984,0.02058792574,0.03014208366,8.141554763
1456,0.9220351375,-0.001868230445,0.9113014782,0.04038719558,0.02960157029,8.120940494
1457,0.9209930366,-0.02368460753,0.9361083165,0.03563069171,0.05090519242,8.367017762
1458,0.934466433,-0.01718056854,0.9522192971,0.03062421139,-0.02048403147,8.125883641
1459,0.927308515,-0.001933307859,0.930989594,0.05946311502,0.063407793,7.949379815
1460,0.9813116767,0.005994935258,0.9654064534,0.1127278779,0.06982315435,8.038175019
1461,0.9204657886,-0.002526761915,0.9466294898,0.07409161927,0.008486547609,8.29631461
1462,0.9415937445,-0.0102621809,0.9355256485,0.08450347044,0.09433686156,8.046784154
1463,0.9125752744,-0.004103469404,0.9379056424,0.1274593506,0.02782445967,8.057074211
1464,0.9575004604,-0.008943490031,0.931755466,0.1226890549,0.1046634554,8.236326634
1465,0.9324160552,0.03475685538,0.9291053733,0.09724437865,0.0984650607,8.316124356
1466,0.9791243448,-0.008735595498,0.9610537658,0.1771710093,0.1018353153,8.330295464
1467,0.9538974866,0.001290691504,0.9587912281,0.1566336535,0.1700211497,8.297523111
1468,0.9684849873,-0.009933804241,0.9620699381,0.2245111777,0.01096905506,8.105888526
1469,0.9366080112,-0.02963115318,0.9767307525,0.1729577303,0.06684830691,7.921068211
1470,0.9388512921,-0.01617031109,0.9528458189,0.1697458661,0.1382444312,8.495396503
1471,0.9314697296,-0.02765606451,0.918224875,0.08159105446,-0.01501336128,8.077031267
1472,0.9083585706,-0.01522953501,0.9181517936,0.1576016497,0.03065266545,8.454650999
1473,0.9081445795,-0.02776319909,0.9342138675,0.1244076492,0.1073253302,8.260529413
1474,0.9027075242,-0.04898250962,0.9187113676,0.1038762011,0.1352402018,8.746689801
1475,0.9551011208,-0.02555446198,0.9127889836,0.0638154201,0.09107595322,7.998411969
1476,0.9415041968,-0.01945533907,0.8988818158,0.142325147,0.06703418955,8.243376059
1477,0.9236344465,-0.01773429492,0.8941853068,0.1598856645,0.06438568454,7.922171804
1478,0.9532824786,-0.05318714039,0.8989311894,0.09447880885,0.1226326809,8.209414374
1479,0.9350987702,-0.02675401536,0.9143354803,0.1471442064,0.06964764005,8.449323363
1480,0.9110711944,-0.01982291138,0.8935700472,0.1307410003,0.06784588702,8.830063394
1481,0.9631578772,-0.03554344862,0.8936502046,0.09781642161,0.1022046507,8.596939933
1482,0.9273143422,-0.05509904428,0.9385174271,0.09956885364,0.0898635026,8.874133886
1483,0.9345832864,-0.002000342294,0.9288780515,0.09592663415,0.05226438214,8.596100271
1484,0.9376864232,-0.04187964085,0.920334274,0.1008824326,-0.004324043793,8.380787241
1485,0.9410160071,-0.03780585302,0.9050467148,0.1697676294,-0.005922593726,8.406354006
1486,0.9353670039,-0.05978882128,0.9252534335,0.1403914625,0.003944480484,8.660962708
1487,0.9604472295,-0.04708537076,0.9278035383,0.1204248332,-0.006887971356,8.520588102
1488,0.9258670331,-0.05839413515,0.9280180742,0.1622839626,0.06209003771,8.566267793
1489,0.9305560829,-0.03995620015,0.9053678345,0.08034675421,0.06752808922,8.671601514
1490,0.9732781115,-0.0395787668,0.9283169078,0.02690297294,-0.03832697365,8.406817353
1491,0.9464768906,-0.0484131324,0.8906863409,0.05087441889,0.07018363352,8.390863866
1492,0.9622026625,-0.05367062932,0.9566249982,-0.01224285138,0.01586556321,8.632112356
1493,0.9617394546,-0.03232845518,0.9430486586,0.07668910426,0.023294281,8.783485379
1494,0.9140369599,-0.048593376,0.957324765,0.01177805928,0.01565609262,8.629965742
1495,0.9568218958,-0.034341457,0.9370434063,0.1214563722,-0.06027486256,9.032404303
1496,0.8940516665,-0.03787452383,0.9287943473,0.03951577332,-0.06002734799,9.078668975
1497,0.92092542,-0.02038649487,0.9268637776,-0.006067323628,-0.006792453619,8.612418584
1498,0.9170300188,-0.03521909882,0.9328594529,0.01867431051,-0.008394496362,8.662643309
1499,0.9248734647,-0.06169568416,0.9554542343,0.05321764862,-0.07375564817,8.960885299
1500,0.9263718992,-0.04267049304,0.9228217007,-0.01688507319,0.03936177409,8.529579867
1501,0.9390714052,-0.07437043892,0.9162098638,-0.02251269662,0.106175103,8.672906906
1502,0.9484719806,-0.0416672907,0.9600526593,0.02413461415,0.02727645712,8.642476412
1503,0.9581965922,-0.02729879907,0.971426443,0.03582780455,0.1173540276,8.646843645
1504,0.9241070103,-0.06072420415,0.9322680012,0.07529614296,0.01088097242,8.437654876
1505,0.9689924984,-0.05847411545,0.9084371552,0.141529339,0.03411752447,8.820489766
1506,0.9392711532,-0.06309279148,0.9304719142,0.05235873882,0.04460516915,8.971809041
1507,0.9111402996,-0.03882160075,0.9138115813,0.04343395104,0.09513427163,8.947158406
1508,0.9305889933,-0.04238072724,0.956516408,0.05307624703,0.06488711019,8.701787973
1509,0.9374192405,-0.05387972524,0.9271865403,0.048152017,0.1133531998,8.965100896
1510,0.9436611564,-0.06169479988,0.9577475577,0.04726456357,0.05189557547,8.605037981
1511,0.9296949481,-0.04850708028,0.9383894131,0.07663694026,0.09501150718,8.595063957
1512,0.9138197223,-0.04147940803,0.9190515052,0.04067262012,0.05473940106,8.644374999
1513,0.9361800197,-0.05752323302,0.9344315772,0.0237822223,-0.01879069542,8.619733963
1514,0.8953002524,-0.05827713536,0.9223441064,0.03621356754,0.0470732013,8.715288441
1515,0.9256517357,-0.03129824558,0.9437165625,0.1065178783,0.02810098417,8.717852031
1516,0.9330191322,-0.03765513081,0.9100796966,0.1491173459,0.02594253707,8.785442129
1517,0.934020708,-0.04510197522,0.9118127655,0.05885799081,0.03481164425,8.630164044
1518,0.9466131856,-0.04999046437,0.9361109896,0.1417819666,0.01789404895,8.75806042
1519,0.9498795856,-0.038668115,0.9404547326,0.236769385,0.05897106381,8.843466722
1520,0.9722370802,-0.05768957666,0.9297075242,0.1771537238,0.03502053549,8.909933923
1521,0.9723260454,-0.0540760179,0.9284758305,0.09656824763,-0.04190652602,8.675527114
1522,0.9775884311,-0.0389534436,0.9238595305,0.1195316056,0.03604141489,9.004471221
1523,0.9339258671,-0.03075358581,0.9129929041,0.1892198886,0.06683818611,8.86934943
1524,0.9229017991,-0.05812868791,0.8933016598,0.1999088487,0.08190555056,8.439893762
1525,0.9624021186,-0.03954170657,0.8771850536,0.1626441103,0.04561633137,8.751123816
1526,0.9464767869,-0.01978950127,0.9186848433,0.1320652555,0.1288938395,8.619995219
1527,0.9432829827,-0.04051539686,0.9189372748,0.0908617826,0.08398269758,8.682835585
1528,0.9106481603,-0.02909218287,0.8524495936,0.1524358172,0.0102940639,8.875184213
1529,0.9231939896,-0.03510854101,0.8852781404,0.2391972227,0.1033497341,9.073597302
1530,0.9163914236,-0.07704107781,0.877620585,0.07227813911,0.1016442228,8.974819704
1531,0.9242892329,-0.0356160483,0.9096351104,0.1160737273,0.225988477,8.712233271
1532,0.9167817408,-0.03136702233,0.8962651978,0.09412791971,0.1024911244,8.401563339
1533,0.9320470668,-0.03448427254,0.903894394,0.08010594817,0.04986970871,9.052619427
1534,0.9361302836,-0.03551312978,0.8697322511,0.1437217584,0.1033186751,8.915469127
1535,0.9049330126,-0.05190018239,0.9032309867,0.1716535655,0.09023356473,8.651336111
1536,0.9699956452,-0.05455962315,0.8896913738,0.1358703048,0.1814236004,8.667111043
1537,0.9396208853,-0.06597256089,0.9094375272,0.1497286709,0.1721433785,8.461093132
1538,0.9242322301,-0.05347250522,0.9076638601,0.1411617603,0.1670318719,8.723888498
1539,0.9633750725,-0.05206761637,0.8801511321,0.1652859537,0.1252234299,8.678553082
1540,0.9525428177,-0.03101671037,0.902203934,0.1391391153,0.1404615309,8.412788069
1541,0.9477940917,-0.05769187012,0.8900186999,0.1366436032,0.1121315694,8.767445675
1542,0.9199331787,-0.05248253326,0.8748641978,0.07834809397,0.1123983041,8.391049929
1543,0.9629169672,-0.04390708105,0.8893697241,0.1569003868,0.01515553498,8.315415513
1544,0.9440056153,-0.03836871137,0.880341854,0.2249570593,0.1138829843,8.2150432
1545,0.9345662845,-0.04443528703,0.8463926917,0.06363213244,0.1273715153,8.36733205
1546,0.9454745856,-0.03868354903,0.8752361032,0.1171016256,0.08369312847,8.130597271
1547,0.9397745467,-0.03000809173,0.8358903017,0.1514426546,0.09645764139,8.512074148
1548,0.9628819563,-0.05851332662,0.8585816111,0.05800026426,0.08366850022,8.366472338
1549,0.9664694749,-0.03048351175,0.8668259258,0.0809077076,0.07898379519,8.398732868
1550,0.9679399825,-0.06457365383,0.8506026972,0.09445850468,0.1161794707,8.748262234
1551,0.95087606,-0.04922234788,0.8409245734,0.0630109467,0.1131035856,8.680411666
1552,0.9350262519,-0.02214271454,0.8785374,0.2115841389,0.118757501,8.680901436
1553,0.9857841967,-0.04852588587,0.8748256717,0.08378781783,0.0730200147,8.276984747
1554,0.9175574697,-0.04567146162,0.8846591417,0.1016226266,0.1273260004,8.418726655
1555,0.9554434808,-0.02811168787,0.8769935284,0.1753709438,0.09464841586,8.501370725
1556,0.9485809457,-0.03227047814,0.897209489,0.1289806817,0.003547064283,8.729001285
1557,0.9335278463,-0.06311850817,0.8606979218,0.09743795817,0.1179400941,8.562378358
1558,0.9424936473,-0.04693621328,0.8853371621,0.1468759015,0.08338751202,8.494723262
1559,0.9292906634,-0.05672197851,0.8843200525,0.1135675417,0.09735200454,8.24418393
1560,0.9267638948,-0.05688482377,0.8670445137,0.02865988309,0.15196347,8.58569355
1561,0.9433775902,-0.06937745555,0.88231819,0.06680973281,0.0765212885,8.408851681
1562,0.9469164769,-0.03090567815,0.8896642006,0.04059640394,0.06107412544,8.364403756
1563,0.9612951036,-0.03540869899,0.8904221375,0.09732744041,0.08964002919,8.400658184
1564,0.9831677215,-0.05999428341,0.8991836682,0.1203575601,0.06174849527,8.428865895
1565,0.9702190571,-0.06504256854,0.9209543676,0.1311795466,0.1194365397,8.458885266
1566,0.9708155297,-0.05259735792,0.9286290103,0.07858477322,0.05489898138,8.022970028
1567,1.004020756,-0.05952071747,0.8978702455,0.1366656871,0.08279582818,8.388722918
1568,0.9915814179,-0.02442089888,0.9023326652,0.05854221341,0.08105376404,8.572817396
1569,1.002039112,-0.04593646516,0.926225082,0.0609813712,0.1253516804,8.634465968
1570,1.031939354,-0.05830757301,0.9204267312,0.05947491852,0.08769476897,8.83631565
1571,0.9965697778,-0.04438362983,0.8935163447,0.07594277122,0.1007925304,8.786037094
1572,1.010999896,-0.03415416393,0.9242822409,0.10208816,0.05558732989,8.41287218
1573,1.043172661,-0.05020990481,0.9389662508,0.02410053078,0.09556842266,8.450697831
1574,0.9851047917,-0.02272338088,0.93136142,0.07351032725,0.1016995226,8.40114959
1575,0.9657953547,-0.05133100192,0.9435381926,0.0758657186,0.08919522805,8.518260103
1576,0.9963467651,-0.02627559102,0.9682579398,0.1785237095,0.09766389498,8.463947424
1577,0.9647858217,-0.03619761702,0.9472242866,0.1369270365,0.1081108831,8.64020138
1578,0.9791457089,-0.03547671108,0.9113950306,0.09742259848,0.1310596652,8.113584456
1579,1.000755885,-0.03365440222,0.9060495921,0.03128319218,-0.002187578516,8.525656895
1580,0.9753740877,-0.05562230253,0.922622223,0.1246192286,0.08274493046,8.776152334
1581,1.011878883,-0.07513534267,0.9142767079,0.07581141555,-0.02743723249,8.900478744
1582,1.011745437,-0.05033882905,0.8785905586,0.03811775845,0.08496017956,8.458242582
1583,0.9708529576,-0.04738316745,0.8900210353,0.03794965593,-0.002020290513,8.79711339
1584,1.006965448,-0.03225507876,0.8700370268,0.0556604778,0.010531261,8.66935707
1585,0.9818853695,-0.03367570558,0.9082674784,0.1268805196,0.05110153751,8.877104369
1586,0.9732647342,-0.03392736328,0.8820787226,0.08357333877,0.007075999092,8.730126458
1587,0.9804368977,-0.03900415283,0.8889440813,0.07872538651,-0.004532714851,8.433159247
1588,0.9876417144,-0.03435862402,0.9194073888,0.09908591726,-0.05288300529,8.360749723
1589,0.9446300899,-0.03781485868,0.8950918338,0.07150360329,0.04880416439,8.772667264
1590,0.9424956098,-0.02686796063,0.8620113092,0.06117424726,-0.02074594952,8.490221842
1591,0.9436796722,-0.04502172535,0.8686194664,0.08890194142,0.02542308075,8.626415204
1592,0.9639350458,-0.03697923152,0.887083332,0.1543794506,-0.01589190646,8.337415201
1593,0.9598004681,-0.04261734575,0.9215504548,0.09615475341,-0.01996213959,8.146362672
1594,0.9609635909,-0.04404075854,0.9086771957,0.03908468262,-0.05877449929,8.197632943
1595,0.9286539609,-0.03784206556,0.8540714062,0.02454755652,-0.03737133103,8.349459537
1596,0.9424673441,-0.06692666364,0.8836318872,0.05957584315,-0.0252436165,8.512402709
1597,0.9383825836,-0.04207782017,0.8534204118,0.1012843515,0.09439294429,8.599129239
1598,0.9434114132,-0.02115632715,0.8449869192,0.04743434298,0.02030833865,8.580168081
1599,0.9482384933,-0.03313818565,0.8473711593,-0.008957729301,0.04748094283,8.475876482
1600,0.9446932976,-0.03346616045,0.8605235259,0.02138827867,-0.02884857841,8.865415781
