"iteration","Bx","By"
5150,0.5437910546,-0.5076281937
5151,0.5425625697,-0.5160444569
5152,0.518934451,-0.5116436307
5153,0.5237769939,-0.5094066412
5154,0.5213033883,-0.4893231025
5155,0.551506412,-0.5093776251
5156,0.5353105192,-0.526571571
5157,0.5562878501,-0.5393525215
5158,0.5322571561,-0.5492722595
5159,0.5436956325,-0.5298985669
5160,0.5389800244,-0.5277189134
5161,0.5500092265,-0.549032275
5162,0.554118526,-0.5554943833
5163,0.5370239438,-0.5497275467
5164,0.5214137253,-0.5668863973
5165,0.5145113089,-0.5658525609
5166,0.5145961189,-0.5364326126
5167,0.5270769338,-0.5078031911
5168,0.5532381003,-0.5330694391
5169,0.5272285832,-0.5111594763
5170,0.5494962692,-0.5397945432
5171,0.545493915,-0.5245392246
5172,0.5425556941,-0.5108877127
5173,0.5505666701,-0.4881745487
5174,0.5396810871,-0.52413976
5175,0.541584394,-0.4684689304
5176,0.5479567735,-0.4802889945
5177,0.5721966986,-0.5238142857
5178,0.5433224941,-0.4776454596
5179,0.5588266285,-0.5259957699
5180,0.5408415995,-0.48541801
5181,0.5665536932,-0.4855210442
5182,0.5406588206,-0.5093684945
5183,0.5730345017,-0.5244389144
5184,0.5649365563,-0.5334716292
5185,0.5719585727,-0.5041718122
5186,0.5534249038,-0.529469723
5187,0.5739400046,-0.5349403411
5188,0.5653649494,-0.5108329387
5189,0.5727862137,-0.5116595122
5190,0.5358411893,-0.5215335653
5191,0.5208555177,-0.5147453331
5192,0.5752468598,-0.5415111863
5193,0.5500585955,-0.5097278424
5194,0.5336721754,-0.5107130908
5195,0.5524170784,-0.48968814
5196,0.5596016881,-0.4956698637
5197,0.5425769301,-0.5125718098
5198,0.5728884693,-0.4905046816
5199,0.5526475925,-0.5280374864
5200,0.5255084131,-0.5121218328
5201,0.5488387031,-0.5164561226
5202,0.5304588599,-0.5160606731
5203,0.5357879159,-0.5123774811
5204,0.5487567419,-0.4852947095
5205,0.5332168307,-0.5005532486
5206,0.534071941,-0.4815128017
5207,0.5329692799,-0.5098312127
5208,0.5535160893,-0.5220599739
5209,0.5622491455,-0.5045938043
5210,0.5565889591,-0.4722150378
5211,0.5495266042,-0.4941759241
5212,0.5563501189,-0.5094897261
5213,0.5311124156,-0.5037481748
5214,0.5537363469,-0.4763558989
5215,0.5210365024,-0.475589113
5216,0.5222808723,-0.4870947344
5217,0.5237119772,-0.4676256729
5218,0.5056754941,-0.4699873462
5219,0.513761585,-0.4837934099
5220,0.5113247064,-0.4391438051
5221,0.526101684,-0.4792383092
5222,0.5353271709,-0.4840161015
5223,0.5078205784,-0.486748773
5224,0.5165944201,-0.4879800308
5225,0.5236680706,-0.4610956955
5226,0.5126911047,-0.4929164471
5227,0.5378433075,-0.4872209874
5228,0.5131973672,-0.4914365328
5229,0.5297853215,-0.4952031193
5230,0.5331970752,-0.480327815
5231,0.5553942094,-0.4604756611
5232,0.5378375776,-0.4713485131
5233,0.5643218264,-0.4720386469
5234,0.5253456125,-0.4432132973
5235,0.5504515458,-0.4985833751
5236,0.5349483364,-0.4963115284
5237,0.5150847022,-0.4952643271
5238,0.5490752493,-0.4913053239
5239,0.5427109735,-0.4879718047
5240,0.5448620304,-0.4843284775
5241,0.5372753663,-0.5122063005
5242,0.5350262378,-0.4876240355
5243,0.5161196503,-0.499039721
5244,0.5178487168,-0.5208213353
5245,0.5130901792,-0.4976699506
5246,0.5381457299,-0.5151642645
5247,0.524956697,-0.5362113388
5248,0.5109292494,-0.505765618
5249,0.5380342239,-0.5042806747
5250,0.523314453,-0.5010861003
5251,0.4951365537,-0.508751935
5252,0.5004650982,-0.554257419
5253,0.5071845647,-0.5389902908
5254,0.5248890695,-0.5182978884
5255,0.52857792,-0.5123729029
5256,0.5273815161,-0.5224421393
5257,0.5338334342,-0.5231259604
5258,0.522059417,-0.5029705032
5259,0.5408114457,-0.5208855698
5260,0.5098316239,-0.5151558052
5261,0.5119074654,-0.5040366853
5262,0.5307382278,-0.5124166253
5263,0.5138941476,-0.5033788684
5264,0.5230338263,-0.4934903866
5265,0.5046538102,-0.4829084379
5266,0.5519306358,-0.4753929845
5267,0.545758829,-0.4957917412
5268,0.5260905541,-0.4837758
5269,0.5235249061,-0.4863385631
5270,0.5479575054,-0.4909778089
5271,0.5103663123,-0.4911375812
5272,0.546993462,-0.4912421687
5273,0.5129573242,-0.4965646069
5274,0.5537139052,-0.4755051926
5275,0.548537828,-0.5176301232
5276,0.5536404728,-0.5079466832
5277,0.5445868434,-0.4940594077
5278,0.542002795,-0.4912227608
5279,0.5360303743,-0.5148677261
5280,0.5347430304,-0.4998092495
5281,0.533201938,-0.5114631064
5282,0.5339964936,-0.5333855401
5283,0.5619317336,-0.5323902112
5284,0.5526279527,-0.5271067246
5285,0.5265298432,-0.5188187341
5286,0.5625947868,-0.4914149192
5287,0.5483036871,-0.5215018312
5288,0.5492676292,-0.5229932547
5289,0.5390363501,-0.521491777
5290,0.5203605263,-0.5159881543
5291,0.5529981389,-0.5205888708
5292,0.5565665874,-0.5268640621
5293,0.5452435865,-0.5148216178
5294,0.5576682826,-0.5370636381
5295,0.5735099839,-0.5183682403
5296,0.5669554044,-0.5320256061
5297,0.5435125178,-0.5393698885
5298,0.5656849788,-0.5032313344
5299,0.5335558733,-0.5224024522
5300,0.5615231817,-0.4978686903
5301,0.5420675841,-0.5060879895
5302,0.5162249548,-0.508229736
5303,0.563924483,-0.5052381273
5304,0.5568853964,-0.5024982961
5305,0.5151723957,-0.481062989
5306,0.5480356035,-0.5119200617
5307,0.5323001787,-0.524251062
5308,0.5156226197,-0.5144761966
5309,0.5240346,-0.4690611274
5310,0.5187844641,-0.5041733787
5311,0.5368744,-0.4668014824
5312,0.4994429532,-0.4983434719
5313,0.509609095,-0.4829931873
5314,0.4828672125,-0.5049827509
5315,0.5123658731,-0.4916855927
5316,0.5326890646,-0.4896936938
5317,0.5149682136,-0.4903630335
5318,0.522568934,-0.4915962921
5319,0.5158325028,-0.5064897265
5320,0.5076445254,-0.4625691071
5321,0.5146371659,-0.4742875808
5322,0.5039102671,-0.487319666
5323,0.5000119825,-0.5051797806
5324,0.5419805524,-0.4733699504
5325,0.5549491718,-0.4676631949
5326,0.5184925379,-0.5059253244
5327,0.5163226967,-0.4764244948
5328,0.5229487809,-0.5157038578
5329,0.550038862,-0.4816090504
5330,0.5175437813,-0.498056608
5331,0.5124744477,-0.4970351913
5332,0.5122229952,-0.4861809692
5333,0.5378986482,-0.4907079147
5334,0.5071579882,-0.5074902497
5335,0.5281228077,-0.4869615572
5336,0.5223890899,-0.5216161882
5337,0.5192842032,-0.4831489973
5338,0.5207224281,-0.5134115203
5339,0.5211149876,-0.5163524376
5340,0.5277948425,-0.4944474733
5341,0.5113651696,-0.5068893653
5342,0.5138326595,-0.4821202488
5343,0.5161137638,-0.4933293798
5344,0.5239554287,-0.5070405069
5345,0.5355247054,-0.4738407731
5346,0.538114927,-0.4774271184
5347,0.5168267849,-0.4909850875
5348,0.5179578143,-0.4803892314
5349,0.5215528583,-0.4300163893
5350,0.505403468,-0.4532925949
5351,0.4954783599,-0.485940716
5352,0.498257071,-0.4844870789
5353,0.5166167162,-0.4812609745
5354,0.4914230943,-0.431536569
5355,0.5077476453,-0.4690625526
5356,0.4931238996,-0.4754614837
5357,0.4993933083,-0.4600396119
5358,0.4876853875,-0.4992809914
5359,0.4910943871,-0.4600428552
5360,0.5042468899,-0.4658896642
5361,0.4782835688,-0.4591087231
5362,0.4880082505,-0.4836484866
5363,0.5253763497,-0.4846147872
5364,0.4931273539,-0.4641826824
5365,0.5344735331,-0.4957374503
5366,0.5550469368,-0.5064937957
5367,0.544233677,-0.5030727224
5368,0.5605104676,-0.5167871566
5369,0.5361855874,-0.4910803255
5370,0.5628514499,-0.5084668723
5371,0.5404962372,-0.5312195333
5372,0.5500045256,-0.5122286275
5373,0.5503914308,-0.5016530723
5374,0.5454145322,-0.5140188599
5375,0.5183165739,-0.4821228368
5376,0.5429416187,-0.5175594357
5377,0.5343353334,-0.5088231764
5378,0.5355733235,-0.4894772705
5379,0.5237143297,-0.4671204926
5380,0.5616466322,-0.4628374944
5381,0.5390228269,-0.4737759898
5382,0.5376566239,-0.4908004305
5383,0.53738045,-0.4861371989
5384,0.5290340114,-0.511092988
5385,0.5297762244,-0.4861251498
5386,0.5155410249,-0.5026479306
5387,0.5515238123,-0.5153380642
5388,0.5276100632,-0.5148177379
5389,0.5498555419,-0.5049632244
5390,0.5258915837,-0.5082157922
5391,0.5448141311,-0.492999671
5392,0.5314895703,-0.4704675942
5393,0.5273892146,-0.4805036349
5394,0.5382930604,-0.4945791894
5395,0.5119841758,-0.4934492205
5396,0.5273254683,-0.4871564548
5397,0.529124545,-0.5023001271
5398,0.5527820107,-0.557464411
5399,0.5420961517,-0.4777585962
5400,0.5179532329,-0.475363698
5401,0.5313172215,-0.5069067384
5402,0.5342425636,-0.4787708891
5403,0.5238592759,-0.4872742519
5404,0.5164992655,-0.4578576306
5405,0.5403947025,-0.5087464864
5406,0.5333498735,-0.4983830203
5407,0.5576307147,-0.5068743569
5408,0.541425974,-0.5323928824
5409,0.5337750559,-0.5250841256
5410,0.5364246408,-0.5458764333
5411,0.5504129966,-0.5438212631
5412,0.5175674478,-0.5420584014
5413,0.5426628408,-0.5161943518
5414,0.515896695,-0.5042037214
5415,0.5358198335,-0.5160184759
5416,0.5333224545,-0.5435941996
5417,0.549672468,-0.5153589876
5418,0.5379217234,-0.5125903648
5419,0.5422233336,-0.5116177789
5420,0.5495447801,-0.5227000997
5421,0.5328725576,-0.5365840686
5422,0.5125033555,-0.5438702018
5423,0.5208317789,-0.516391933
5424,0.5400137423,-0.522087794
5425,0.5309484655,-0.5490096661
5426,0.5236223647,-0.5399071732
5427,0.5245662712,-0.5540368957
5428,0.5462425796,-0.4994363922
5429,0.5509829294,-0.5164776432
5430,0.5203270813,-0.5279619993
5431,0.5449454519,-0.5157814414
5432,0.5498015995,-0.5333496536
5433,0.5344396235,-0.5493941325
5434,0.5514922967,-0.5480018544
5435,0.5564934909,-0.5309564334
5436,0.5465413896,-0.5240740618
5437,0.5115652067,-0.5117199997
5438,0.5240567786,-0.4971855256
5439,0.5129942952,-0.4984596821
5440,0.5372955615,-0.5257346235
5441,0.5263395569,-0.5026916051
5442,0.5364910152,-0.496864919
5443,0.5211354888,-0.4932466499
5444,0.5244233283,-0.5078281246
5445,0.4909673773,-0.5030335203
5446,0.5311056198,-0.4988938909
5447,0.5119015419,-0.490365207
5448,0.4933775393,-0.5042596379
5449,0.5250187012,-0.5114462312
5450,0.4991132042,-0.5142802372
5451,0.540611313,-0.5151800384
5452,0.5410577603,-0.4806531467
5453,0.5142133088,-0.5011632895
5454,0.5226688055,-0.5006769266
5455,0.5284848885,-0.5453783947
5456,0.5394666425,-0.523647894
5457,0.5225430079,-0.5232004257
5458,0.5346318011,-0.5091215698
5459,0.5191559082,-0.5223179203
5460,0.5612207698,-0.5428253678
5461,0.5087499321,-0.5146157589
5462,0.5193369769,-0.5350067217
5463,0.5350727647,-0.5266902283
5464,0.5234745954,-0.5404300178
5465,0.5356220685,-0.53004379
5466,0.537136556,-0.5242513306
5467,0.5444390437,-0.5443257247
5468,0.5554231114,-0.5293206796
5469,0.5419218321,-0.5299992647
5470,0.5193338545,-0.5631338314
5471,0.5260350885,-0.5382258914
5472,0.5252060819,-0.5337384764
5473,0.5489113903,-0.5560665647
5474,0.5191201795,-0.5335409791
5475,0.5045732261,-0.5269211687
5476,0.5428022695,-0.5319216616
5477,0.5334193164,-0.5201039399
5478,0.5329133401,-0.5534501274
5479,0.5543829176,-0.5212692653
5480,0.528330481,-0.5383020045
5481,0.5476901751,-0.5292128181
5482,0.547948904,-0.5339435575
5483,0.5401775705,-0.5089014258
5484,0.5286283542,-0.5030966175
5485,0.550895072,-0.52826741
5486,0.5553317902,-0.5048618491
5487,0.5863907107,-0.5270807093
5488,0.541558334,-0.5516165789
5489,0.5709998767,-0.4728218283
5490,0.5407380682,-0.5071077216
5491,0.5458506414,-0.5188410251
5492,0.5324438279,-0.4960963643
5493,0.5539933488,-0.5328638182
5494,0.5369648902,-0.5299490542
5495,0.543244285,-0.5272592258
5496,0.5213736726,-0.5341688258
5497,0.535637178,-0.5330892768
5498,0.4979617219,-0.5442148355
5499,0.4719587919,-0.5206811692
5500,0.5402258322,-0.5540515535
5501,0.5208551437,-0.5062116655
5502,0.5169866873,-0.4986809823
5503,0.5002894458,-0.5462414298
5504,0.5578216826,-0.5505776046
5505,0.5498148607,-0.5543626804
5506,0.5193353802,-0.5389540589
5507,0.5484891582,-0.5228704552
5508,0.5377564567,-0.5452723331
5509,0.5553550589,-0.5596536898
5510,0.541021455,-0.509405591
5511,0.5256268297,-0.5355861049
5512,0.5454187704,-0.5529005832
5513,0.5613311048,-0.5678904678
5514,0.5695500177,-0.5492125961
5515,0.4967128085,-0.5380758078
5516,0.5223687677,-0.5896031113
5517,0.550184322,-0.5189861065
5518,0.5407997493,-0.5525233649
5519,0.5620707497,-0.5236171529
5520,0.5564403389,-0.5397250794
5521,0.5790770052,-0.5463382279
5522,0.5541843995,-0.5517839996
5523,0.5366331477,-0.5539013505
5524,0.5294174227,-0.5502765237
5525,0.5498495817,-0.5517160463
5526,0.5575608203,-0.5062002484
5527,0.5702517261,-0.571862391
5528,0.5473954755,-0.5262892907
5529,0.5901178291,-0.5401971583
5530,0.5645594196,-0.5551292605
5531,0.5746633529,-0.5382989772
5532,0.5419216281,-0.5707774222
5533,0.562351857,-0.5528939319
5534,0.5773010495,-0.5427369784
5535,0.554201968,-0.5696848682
5536,0.5489326864,-0.5438369242
5537,0.5518614487,-0.5439447018
5538,0.5609453831,-0.5414483521
5539,0.5461485438,-0.5177928249
5540,0.5529190836,-0.5513828214
5541,0.5570440555,-0.5798144787
5542,0.5579648183,-0.5583123448
5543,0.560418387,-0.5417055697
5544,0.5646116021,-0.5166698597
5545,0.5575746735,-0.5593464009
5546,0.5432835944,-0.569414841
5547,0.5666090919,-0.5324107615
5548,0.5397419755,-0.571510629
5549,0.5749050303,-0.5670680777
5550,0.5654466872,-0.5709894773
5551,0.565866601,-0.581004026
5552,0.5842363812,-0.5534098608
5553,0.5609996327,-0.5718864395
5554,0.5671069204,-0.536509424
5555,0.5533466735,-0.5446889144
5556,0.5845919923,-0.5446904193
5557,0.5727757277,-0.5612287669
5558,0.5816394804,-0.5605283071
5559,0.5508376126,-0.5571032488
5560,0.5748147787,-0.5539163246
5561,0.5811101809,-0.582015841
5562,0.5620952184,-0.5451781426
5563,0.5730657765,-0.5566876764
5564,0.5527090748,-0.5605496967
5565,0.5589480406,-0.5524486171
5566,0.5801865857,-0.5209599606
5567,0.5643231604,-0.5025164367
5568,0.542293751,-0.5274412733
5569,0.564959042,-0.5317077321
5570,0.554117167,-0.5336931709
5571,0.5515337254,-0.5302135301
5572,0.5541340536,-0.5013529319
5573,0.5504815874,-0.5364865763
5574,0.5242481489,-0.5673141265
5575,0.5434326997,-0.5376374676
5576,0.5522537963,-0.5410737492
5577,0.542898828,-0.5129010583
5578,0.5388771013,-0.5425953344
5579,0.5245362211,-0.572786454
5580,0.5426311261,-0.5456769822
5581,0.5328460168,-0.5217890861
5582,0.5098328051,-0.511950277
5583,0.5617892001,-0.5251809739
5584,0.5388330916,-0.530578196
5585,0.545189041,-0.5073260008
5586,0.5671879821,-0.523338681
5587,0.5363404052,-0.5118552021
5588,0.5393829064,-0.52949879
5589,0.5375077754,-0.4934123111
5590,0.4987769809,-0.4943858264
5591,0.5203775029,-0.5188108894
5592,0.518405392,-0.525859376
5593,0.5124754621,-0.543235287
5594,0.5249209628,-0.5116696829
5595,0.5486100982,-0.5154026613
5596,0.5311941435,-0.5214194058
5597,0.5233359116,-0.4954197747
5598,0.5280365355,-0.5305598331
5599,0.5328087266,-0.4915883927
5600,0.5500222291,-0.5194654469
5601,0.5362549093,-0.5308511095
5602,0.5842113902,-0.5411221685
5603,0.5306858926,-0.562126333
5604,0.5642313161,-0.5213600105
5605,0.5457530978,-0.5108938474
5606,0.5666456402,-0.5265062899
5607,0.5648324863,-0.5225977495
5608,0.57669041,-0.4969046542
5609,0.5695925785,-0.5137718399
5610,0.5623325964,-0.4954656186
5611,0.577920787,-0.5287209524
5612,0.5335147959,-0.4934342001
5613,0.5460874228,-0.5086806333
5614,0.5299253798,-0.5199951361
5615,0.539746385,-0.5129715648
5616,0.5776015991,-0.5204864286
5617,0.5563617598,-0.5060566796
5618,0.5361226629,-0.5404183032
5619,0.5370807015,-0.54722865
5620,0.5472554237,-0.5715619113
5621,0.5517704846,-0.5420825147
5622,0.5616165204,-0.5408934978
5623,0.5705904139,-0.5337698495
5624,0.5538235731,-0.5514064513
5625,0.5549582739,-0.5690741372
5626,0.5650233708,-0.5740778316
5627,0.5604394747,-0.5768061382
5628,0.5686668428,-0.5598908216
5629,0.5737790543,-0.5587288889
5630,0.5655004927,-0.5684066987
5631,0.555175607,-0.5612046437
5632,0.5635403004,-0.5208991319
5633,0.5743726488,-0.5557420981
5634,0.5447788925,-0.5473602312
5635,0.5640112409,-0.5321260595
5636,0.5636960811,-0.5434022705
5637,0.5632673449,-0.5883167539
5638,0.5326172805,-0.5373884256
5639,0.5637518418,-0.5599342078
5640,0.5680005798,-0.5407739791
5641,0.5379550975,-0.5361448665
5642,0.5205486986,-0.5536546659
5643,0.5387985113,-0.5726163166
5644,0.5152602794,-0.5759045797
5645,0.5388345093,-0.5317430579
5646,0.5399693991,-0.5354744697
5647,0.5717041631,-0.5363669197
5648,0.5449498849,-0.52040994
5649,0.5716247387,-0.5576811526
5650,0.5593047028,-0.5630200824
5651,0.5524160979,-0.5160074338
5652,0.5452882824,-0.5317684182
5653,0.5434785274,-0.5145946348
5654,0.5109801202,-0.5243239159
5655,0.5677375164,-0.547318685
5656,0.5382947494,-0.5093981314
5657,0.5428036005,-0.5380454671
5658,0.5470956047,-0.4864756113
5659,0.523882115,-0.5146447121
5660,0.5209854765,-0.4919673586
5661,0.5487917278,-0.490645528
5662,0.5186635144,-0.5275984113
5663,0.5580003831,-0.5032229274
5664,0.557027598,-0.5429404112
5665,0.5452185653,-0.5392975618
5666,0.5649767553,-0.5229240188
5667,0.547282512,-0.5142105276
5668,0.5368158012,-0.5300121529
5669,0.5638507558,-0.5406239421
5670,0.5693618051,-0.5676326391
5671,0.5535269746,-0.5365649709
5672,0.5661396078,-0.5517827739
5673,0.5408496575,-0.5650870564
5674,0.5762836937,-0.5663990474
5675,0.5676691476,-0.5427676481
5676,0.5482955663,-0.5314943203
5677,0.5618434909,-0.5611452917
5678,0.5917861528,-0.5602655501
5679,0.5670362229,-0.5557691409
5680,0.6001601953,-0.5444150291
5681,0.5980032131,-0.5647803363
5682,0.5816071009,-0.5222208572
5683,0.5859021267,-0.5051102252
5684,0.607510089,-0.510663098
5685,0.5626970488,-0.5309526334
5686,0.5826930341,-0.5249043984
5687,0.5860424283,-0.5333256039
5688,0.5736858812,-0.5332338482
5689,0.537675899,-0.5364337752
5690,0.5478511339,-0.5189675136
5691,0.5588832776,-0.526323635
5692,0.5697965903,-0.5280540284
5693,0.5478868919,-0.5374937717
5694,0.5469360476,-0.5202586923
5695,0.556708116,-0.5239324846
5696,0.5635316024,-0.5040841121
5697,0.543699351,-0.5309505044
5698,0.5580262204,-0.5351854127
5699,0.565226728,-0.563820863
5700,0.5676450305,-0.5395575275
5701,0.5578640184,-0.5329854504
5702,0.5440647655,-0.5377190245
5703,0.5557408366,-0.5798530518
5704,0.5498384825,-0.5004730199
5705,0.5753249619,-0.5437070873
5706,0.5519787032,-0.5662593518
5707,0.5609567886,-0.5489542736
5708,0.5746149855,-0.5369000443
5709,0.5504215006,-0.5406757408
5710,0.5872266126,-0.5026257438
5711,0.5745427265,-0.5532900319
5712,0.5691809771,-0.5704357135
5713,0.5716140175,-0.5286401899
5714,0.5816884398,-0.5372521477
5715,0.5449407039,-0.5499735945
5716,0.5738064398,-0.5386281978
5717,0.5873634079,-0.5679890003
5718,0.5568874578,-0.5686930043
5719,0.5832927807,-0.5243887034
5720,0.5572246984,-0.5595073465
5721,0.5701685432,-0.5415682436
5722,0.5547734009,-0.5329990616
5723,0.5647516519,-0.5368665561
5724,0.5926235474,-0.5299938891
5725,0.5753042294,-0.5673814402
5726,0.585628489,-0.5295405322
5727,0.6060637355,-0.5619747081
5728,0.5797898275,-0.5454309747
5729,0.602147844,-0.5475679231
5730,0.5595285882,-0.5345033951
5731,0.5641725024,-0.5430343079
5732,0.5556185602,-0.5464835113
5733,0.5580481136,-0.5355613709
5734,0.5848030185,-0.5478984996
5735,0.5696781342,-0.5504216566
5736,0.5923311293,-0.5426139353
5737,0.5704010972,-0.5576878925
5738,0.5300812679,-0.5608304041
5739,0.5596314165,-0.5699052182
5740,0.5839451277,-0.5515339063
5741,0.574679741,-0.5238613226
5742,0.5862769352,-0.5441086587
5743,0.5536076464,-0.5441788424
5744,0.5640496699,-0.5368556899
5745,0.5627825523,-0.5566446142
5746,0.5698094709,-0.5721721325
5747,0.5938981035,-0.5702486906
5748,0.5798401159,-0.560231208
5749,0.5719407649,-0.5779906594
5750,0.5636040847,-0.5657485216
5751,0.5718976202,-0.5694855579
5752,0.5608648137,-0.5467493842
5753,0.5832166889,-0.548083268
5754,0.5646900773,-0.5316116748
5755,0.580044059,-0.5392267246
5756,0.5567180294,-0.5821018367
5757,0.5859257946,-0.5429720872
5758,0.5633076093,-0.5814058952
5759,0.5739377848,-0.5502748683
5760,0.5449016248,-0.5208359852
5761,0.5557120349,-0.5328652292
5762,0.5575642801,-0.5248931014
5763,0.5952498369,-0.5367404665
5764,0.5788912883,-0.538897122
5765,0.5682587077,-0.5287396541
5766,0.5696551358,-0.4675002567
5767,0.5800796813,-0.5293626567
5768,0.5894048001,-0.5106567975
5769,0.5811613774,-0.5322467236
5770,0.5512100374,-0.5176755765
5771,0.5682745622,-0.5434985369
5772,0.5695926755,-0.5484772819
5773,0.5697958658,-0.515551897
5774,0.580322818,-0.5485945841
5775,0.5598956038,-0.5377900769
5776,0.5558121176,-0.5248119039
5777,0.5400564502,-0.5065213833
5778,0.5256867864,-0.4993783664
5779,0.5366269351,-0.4935140107
5780,0.533138967,-0.5379078117
5781,0.5314892587,-0.5023324068
5782,0.5408566289,-0.5272927856
5783,0.5538050257,-0.5685186048
5784,0.5501534754,-0.5222057022
5785,0.5338009933,-0.5411070809
