"Respondent","Bx","By"
91,0.6815846618,-1.188030418
92,0.08191812091,-1.298241416
93,1.154245979,-1.278499313
94,1.257672391,-0.7479500362
95,0.8695297496,-1.379191906
96,-0.0383911382,-1.274939388
97,0.03037891281,0.9611911993
98,-0.408914795,-1.166223258
99,1.84336752,-1.919946807
100,1.343763197,0.7098270141
101,0.1395669239,-1.233432117
102,0.8970459482,-1.219215937
103,1.294309072,0.1602399547
104,1.664959723,0.7072544803
105,-0.2892548352,-1.226731123
106,1.181851857,0.9665794944
107,1.376082485,1.077734285
108,0.7319383649,-1.299563559
109,-0.1818219785,-1.284861594
110,0.1507652878,0.1872415141
111,1.511637115,0.7540478913
112,1.480979334,0.4469083338
113,-0.4878245742,1.309159143
114,-0.4081775211,-1.157057708
115,-0.3725833094,-1.117940644
116,1.592469326,0.6249750594
117,-0.5186987478,-0.9314074491
118,0.9803596841,0.5620537053
119,-0.5698657277,-0.7641384295
120,-0.211499735,-1.256309973
121,-0.3280045811,1.273975703
122,1.476785621,0.9148586596
123,-0.06730244149,-1.247343123
124,1.762895668,0.5277354104
125,0.5666742775,-0.514027539
126,1.56522054,0.7121984206
127,1.503198714,-0.8538324833
128,1.441899811,0.7778723419
129,-0.4080005643,-1.075209712
130,1.008725544,1.071379822
131,1.214284738,-1.442428236
132,0.6696479706,-1.197326175
133,-0.160329681,0.1951750831
134,-0.3850309025,-1.199114718
135,-0.2125542925,-1.166775812
136,0.7380986656,-1.430414515
137,0.2595744375,1.088108128
138,-0.05409417894,-1.229776042
139,1.328701195,-1.378626336
140,-0.2186859804,-1.165551338
141,-0.0278533146,-1.297934695
142,-0.1890574495,-1.222150662
143,0.05298434728,-1.303602636
144,-0.3147825045,-1.216450742
145,-0.3092859081,-1.070709948
146,-0.7685507431,0.5338968986
147,-0.2018078978,-1.142135379
148,1.625954968,0.3307152469
149,-0.2629656442,-1.218299952
150,-0.4542865588,-0.9778104607
151,1.49630819,0.4477232412
152,1.763960657,-0.4827251973
153,1.449703507,-0.5631131625
154,1.68945533,-0.6979771144
155,1.197688501,0.8239619608
156,1.747144489,0.07510987486
157,-0.06584904487,-1.26307675
158,-0.05863117418,-1.271571791
159,-0.1026135164,0.4701281827
160,-0.1695618996,-1.260238161
161,-0.1359178956,-1.186615495
162,-0.3731226065,-1.160183913
163,1.364502748,0.09893634269
164,-0.3967840607,-1.085165036
165,-0.4002466422,-0.9853337937
166,-0.3344441097,-1.117917778
167,1.380380993,1.474355617
168,-0.1643099865,-1.290042058
169,0.7540643211,0.2742072881
170,-0.1293843207,-1.166244502
171,1.387652648,-0.005561002928
172,1.353351291,0.7119255309
173,-0.3786175499,-1.100494116
174,-0.2208074389,-1.19433626
175,1.538678109,0.2051078558
176,-0.1965372874,-1.209301688
177,0.7913337755,0.4603089828
178,1.501598114,0.5025860142
179,-0.5830398682,-0.8733757027
180,0.5646405369,-1.246103233
181,0.3435139127,0.3320133191
182,1.794222594,-1.122377413
183,-0.4893191467,1.365094889
184,-0.7849925348,0.4951671229
185,0.1086969856,-1.295781157
186,-0.5734892882,-1.051669921
187,0.7385387706,-0.3093596425
188,-0.3959969668,-1.039358454
189,1.487072397,-0.2948745793
190,1.615792339,0.3050537213
191,0.4949124279,-0.6069077705
192,1.868884523,-1.298927458
193,1.499296148,0.4083770944
194,0.8992604292,1.25707424
195,1.769385996,-0.7114553075
196,1.363783569,0.4687193087
197,0.5137117961,0.04201484374
198,-0.5287737367,-0.8764249075
199,-0.1649011067,-1.191998798
200,0.433223653,-0.9468555502
201,1.528823618,-1.254245123
202,-0.274261314,-1.06868505
203,-0.5438690352,0.3685838715
204,-0.3920241126,-1.076176421
205,-0.5350204007,1.157706643
206,-0.3496504019,-1.276956786
207,-0.2337072352,-1.204002539
208,1.024746419,-0.980800171
209,1.538629036,0.9451772094
210,1.161449446,-1.132870888
211,-0.2958816345,-1.066692147
212,1.64368224,-0.8061672151
213,0.7676660444,-1.082739289
214,-0.2119571466,-1.149439166
215,-0.298271991,-1.285461746
216,0.463491647,-0.9684775317
217,-0.08469779634,-1.218939434
218,1.45727659,0.4263121618
219,-0.2913704761,-1.179209885
220,1.293930694,-1.369317197
221,0.5052608808,-1.249682304
222,-0.3625557015,-1.097621447
223,1.658083971,-2.221892776
224,0.1906584708,-1.270593068
225,1.77050255,-0.633813686
226,0.6789238254,-1.20955136
227,1.365746145,-1.818068497
228,-0.4407975988,-1.065794176
229,1.068239783,-0.02529927854
230,1.692907421,0.4166739482
231,1.552077037,-0.1986709363
232,1.510332329,-0.6110819029
233,0.8926180274,-1.455821226
234,1.012815067,-1.01351625
235,1.273534062,0.6823397446
236,-0.3856505402,-1.094936116
237,0.2946829658,-1.243567918
238,-0.1068721384,-1.211615283
239,-0.2677130048,-1.153562397
240,1.211908027,-0.4763919283
241,-0.3742597207,-1.119314977
242,1.217265935,0.804899573
243,-0.1266990613,-1.249406896
244,-0.4771566272,-1.068589645
245,-0.1085412835,-1.254629879
246,0.8362252396,-1.273693083
247,1.269253174,-1.084676733
248,-0.426857422,-1.105176184
249,-0.07779908988,-1.187262715
250,-0.02362955585,-1.27192209
251,1.176275022,-0.9610398511
252,1.531153215,-1.530610276
253,0.2823560121,0.3610133005
254,-0.1365741792,-1.204759407
255,0.4308915075,-1.207400569
256,0.21415897,-0.5279417759
257,1.430602959,-1.197884715
258,1.391620463,0.5232010999
259,0.906316459,-1.175581729
260,-0.1994718596,1.330004999
261,-0.12677652,-1.173547566
262,0.184265767,1.463690029
263,1.11029801,-1.747075665
264,1.597486631,0.5333389573
265,0.4386285339,-0.6229867384
266,0.07545646261,-1.30128548
267,-0.2471867609,-1.242267797
268,1.638729904,0.3753253005
269,1.375371375,0.794837334
270,-0.1405197675,-1.224098516
271,-0.04413897554,-1.25751642
272,1.533883537,0.974040056
273,1.121331822,0.3048311894
274,-0.4471811611,0.7835179478
275,1.234364171,-0.8503998557
276,1.2166408,-0.9521712978
277,1.123251482,0.2806078405
278,-0.414008413,-1.175420686
279,-0.4206244177,-1.272349083
280,1.536583867,0.9888376613
281,1.382696307,-0.0508350438
282,0.5750421214,-0.8856101414
283,1.399777924,0.3352205366
284,-0.3085803386,-1.175863681
285,0.02120735465,-1.212529406
286,-0.1835321978,-1.249784799
287,0.8087037941,-1.124086832
288,0.3885539892,-1.370536667
289,-0.4515724781,-1.083779797
290,0.06670473486,0.7782120946
291,-0.2318366787,-1.250444603
292,-0.3787325162,-1.010576845
293,-0.07730289783,-1.177841965
294,-0.4143425754,-1.093297767
295,0.01570198896,-1.263064662
296,-0.4545620972,-1.103239663
297,-0.4304831051,-1.207047105
298,0.5839557397,-1.19191326
299,-0.1029752662,-1.192186663
300,-0.3871410725,1.306002
301,1.29508401,-1.259524157
302,-0.2443676121,-1.14167911
303,1.926583682,-0.1777750933
304,1.118835748,0.03516361871
305,1.505628269,0.4568737862
306,1.722001354,0.4831107823
307,0.7134742291,-0.3626586447
308,0.4546290061,0.6934216052
309,-0.8073320454,1.110199858
310,0.3564900563,0.1256979746
311,1.516278711,1.119204602
312,-0.4966546868,-0.8519248456
313,1.251499383,1.139467284
314,1.683392352,-1.076874845
315,1.603138835,0.352390952
316,0.02367888767,-1.300397275
317,1.577538099,0.3483410153
318,0.3636661303,-1.205916088
319,-0.4150610535,-1.092894004
320,0.02598423752,-1.25114189
321,0.1901470977,-1.263131443
322,-0.3902584418,-1.056327723
323,0.02201175403,-1.216165415
324,-0.2216434151,-1.209889413
325,1.354846384,-0.2907739876
326,-0.2246926343,0.4187982172
327,-0.217435822,-1.116331687
328,1.328099307,1.034173985
329,-0.5662655067,-0.8571554599
330,0.7708421756,-0.7302071615
331,-0.3378316654,-1.133245881
332,1.012923579,-0.2175524083
333,-0.1016727386,-1.177269485
334,1.412049905,-0.1105667493
335,0.119869323,-1.318644782
336,-0.05779989759,-1.289430351
337,0.05978822651,0.2765794104
338,-0.2156176187,-1.060905131
339,-0.2043422506,-1.175656456
340,1.818697323,-0.9149083037
341,1.598079685,-1.334987839
342,1.414372192,-1.04506848
343,0.9246907818,-1.226712512
344,-0.1158782437,-1.208786711
345,-0.2200924008,-1.196204031
346,1.972809042,-0.8137975703
347,1.516169794,-1.376301566
348,-0.1928065619,-1.273150624
349,-0.3712451511,-1.103821919
350,1.974753829,-1.162572345
351,-0.7477031323,0.986247301
352,0.8584115153,-0.5317645521
353,2.032931434,-0.1356369443
354,-0.4956596657,-0.914277227
355,1.717095072,0.8690774382
356,-0.4539351559,-0.9804741037
357,-0.4590716512,-1.107109393
358,0.9231640248,-1.446835507
359,-0.2868932634,-1.09503981
360,1.54754897,0.1728115581
361,1.562123291,0.6940099367
362,1.533586792,0.741757105
363,1.060114711,-1.243280228
364,-0.1274208041,-1.201202911
365,1.091099273,-1.604307508
366,1.464380845,-1.036236618
367,-0.1981115176,-1.242862503
368,0.3457876241,0.8018084527
369,0.9259367066,-1.778227064
370,1.066396376,-1.235732491
371,-0.448360599,-0.9314157722
372,-0.008912959804,-1.284228463
373,1.302192922,-1.736486224
374,1.660452185,-0.7117851315
375,-0.3969068943,-1.112643274
376,1.150134058,-1.276845513
377,0.8165379587,0.6487636774
378,0.5842454199,-0.2216649953
379,1.288851626,0.5258392172
380,1.57357577,-0.003937900064
381,1.726938047,-1.199090234
382,0.2200882346,1.423585111
383,0.4761709047,-1.32743652
384,-0.1749659298,-1.161975789
385,0.08407743998,1.41868363
386,0.6222119793,0.7964627259
387,-0.05319407488,-1.287150898
388,1.405284978,-0.2373971282
389,1.640263803,-0.6659565134
390,0.6909522964,-0.1155335253
391,1.069583565,0.3174598106
392,-0.4977934085,-1.011433449
393,-0.6845264224,0.659325969
394,-0.459019637,-1.126748971
395,-0.3302418284,-1.156697216
396,1.37976032,0.3425206117
397,0.8922139246,0.1065003415
398,0.0472403052,-1.20445723
399,1.75814166,-0.5923168543
400,1.249088355,0.6301789927
401,0.1781405213,-1.214552979
402,1.098742385,-0.5538102641
403,1.465623381,1.024302226
404,-0.555052596,0.7386993869
405,0.9890719956,-1.428179225
406,1.752595884,-1.336488202
407,1.974712876,-1.033070172
408,1.419256458,-1.237644988
409,-0.1281069875,-1.195397435
410,-0.1244498407,-1.236658993
411,-0.4179612703,-1.16021737
412,1.090349739,0.2412568756
413,1.458164155,-0.2024417032
414,-0.2815814668,1.109834364
415,-0.4265820092,-1.055222497
416,1.736561584,0.9002685788
417,1.561712549,-0.342062852
418,1.356255334,-1.036683594
419,0.8756896349,-1.195148403
420,1.468145618,0.2439966629
421,1.493054691,-0.713461028
422,1.754738465,0.2963743115
423,0.7773564956,1.509428968
424,0.3172722888,-1.242347821
425,0.1820295071,-1.235126076
426,1.02836926,-1.849826009
427,-0.2342659882,-1.1425692
428,1.392114238,-0.5031740123
429,-0.366323219,-1.161410028
430,1.162458088,-0.8236660304
431,0.06529330095,1.096153995
432,-0.464978566,-0.9614062562
433,-0.1594094964,-1.28774335
434,-0.2191548966,1.070505658
435,0.6472662768,-1.32495334
436,-0.3957240047,-1.028146897
437,-1.080681182,1.250516316
438,1.202740512,0.8267953609
439,1.169977608,1.119087119
440,-0.4044901778,-1.036442955
441,1.415369401,-0.3467387107
442,1.318888386,0.7080655927
443,-0.5783420832,0.6052062805
444,-0.3820598626,-1.079797391
445,-0.6456527835,0.9094431472
446,1.293148162,0.8518996115
447,-0.1144637532,-1.132214043
448,-0.3302828299,-1.236668597
449,1.380221774,0.6724196117
450,-0.3130021662,-1.219331938
451,-0.06498003254,-1.21131027
452,1.486341983,0.8689242639
453,0.5126621706,-1.502217019
454,-0.2301857935,-1.240271919
455,0.7542038146,0.2304161896
456,1.775221181,-1.271379296
457,1.276741671,-0.7885325665
458,0.07657690065,-1.280978614
459,1.46888822,-0.9318565975
460,1.676168579,-1.259626387
461,-0.2312724991,-1.217161618
462,1.593226242,0.7348763124
463,1.273086311,0.6398585687
464,1.371773961,-0.7145640023
465,1.293770245,0.7221812002
466,-0.08133771258,-1.208951303
467,-0.05737545281,-1.20636578
468,1.876098406,-0.8524145634
469,1.683445146,0.6080802222
470,0.8981168592,-1.048371968
471,-0.05731728552,-1.182387857
472,-0.4350644684,-1.063421771
473,1.3853507,0.3999376323
474,1.757645609,0.94773423
475,0.7282389251,-0.6344053043
476,1.418329184,-1.445698679
477,1.697600893,0.07207013145
478,1.118300759,0.1824502778
479,-0.5271753111,-0.9762785649
480,1.434240559,0.004049815086
481,-0.5822127564,-1.081838195
482,1.553283632,-0.5423601901
483,-0.1605834592,-1.197529581
484,-0.4181998742,-1.145135268
485,-0.06398771662,-1.234489442
486,-0.5957197387,-1.010380661
487,-0.01624774629,-1.284941398
488,-0.2041301424,-1.202977033
489,0.07495997529,-1.275436255
490,1.898781405,-0.975212533
491,-0.147175292,-1.204251331
492,-0.3487906675,0.4752951282
493,0.7628605156,-1.321027322
494,1.70225754,1.080725467
495,1.550165597,-0.9735458734
496,-0.3084083589,-1.245758595
497,-0.591345217,0.7086287017
498,0.1101536292,-1.282979697
499,1.617717523,-1.464018021
500,-0.2534552009,-1.169155251
501,1.408949084,-0.4856095533
502,-0.3413977823,-1.043278844
503,0.5367144152,-1.118191768
504,0.04212874749,0.5157964446
505,-0.8562049287,0.5791497653
506,1.756764772,-1.078234058
507,-0.06934225827,-1.176986611
508,1.511819263,-1.514313843
509,-0.3724288451,-1.089457731
510,-0.1206381275,0.8283284739
511,0.1344674943,-1.200402151
512,-0.2623862313,-1.189400456
513,1.690470069,-1.364979817
514,1.58459189,-0.03400680309
515,-0.2237542703,-1.162749058
516,-0.01402091005,-1.244125889
517,1.617728341,0.6528054427
518,0.01740093767,-1.269206233
519,1.82656095,-0.8304865768
520,1.841454342,-0.3961735267
521,1.436276175,-0.0887901014
522,-0.2263998123,-1.14977819
523,1.43728811,0.1157207743
524,-0.2831535676,-1.112062346
525,1.771820862,-0.9610791631
526,1.420877453,-1.173440173
527,1.371888136,0.01792780353
528,-0.2534054244,-1.204362175
529,0.03412380164,-1.260615809
530,1.920587414,-0.8910110248
531,0.06722673038,-1.274626632
532,1.063959908,0.9630746305
533,-0.04771759153,-1.248580952
534,-0.1319943548,-1.214282097
535,-0.05476798627,-1.200919338
536,0.1729435272,-1.302376474
537,1.182232844,-1.656708199
538,0.6388307693,-1.349946127
539,-0.02777211643,-1.210203347
540,1.910160297,0.1654867973
541,-0.01382948831,-1.208964607
542,1.390685734,0.3626045335
543,0.6267619003,-1.213720325
544,1.488404561,-0.02127034681
545,-0.4584582954,-1.196941165
546,1.675483751,-0.7006835695
547,-0.4402006052,-1.061119279
548,-0.3266576825,-1.034600833
549,1.617768297,0.5780813523
550,1.386506565,-0.2011612204
551,-0.1310324435,-1.29362659
552,0.6311056659,-1.423826822
553,0.3785982584,-0.9585442986
554,-0.06703784694,-1.196023968
555,-0.5590360596,-0.9114644753
556,0.3465614509,-1.193828396
557,-0.4462215712,-1.040981011
558,1.549910512,0.7553076426
559,-0.5458632246,-1.074169782
560,0.6858870729,-0.5782878098
561,-0.2514789133,-1.054468539
562,-0.1427089306,-1.240064857
563,1.531868162,-1.091587494
564,-0.5253097876,0.8370278836
565,-0.8252828918,0.4998671676
566,-0.4867938937,-1.038137452
567,-0.3247414776,-1.228747558
568,-0.2798172531,-1.25245672
569,1.312098244,0.2108354583
570,-0.07954371502,-1.235540431
571,-0.3946148716,-1.134958882
572,-0.01264516877,-1.22088693
573,1.796434074,-1.062017705
574,0.2371617613,1.131561515
575,-0.2212313613,-1.218320594
576,1.365543526,0.6020526633
577,-0.5801243882,-0.8974799469
578,-0.317715457,-1.143769597
579,-0.4190675749,-0.9197951096
580,1.115476899,-0.9549605569
581,0.2337774318,-1.268866128
582,-0.3591785705,-1.054118197
583,-0.7277445607,0.6003686675
584,-0.4743784424,-1.160719903
585,0.1327143223,-1.233539673
586,1.494624641,0.2127868703
587,-0.3993304947,-1.173531005
588,-0.2395192171,-1.159394072
589,1.468543943,0.3158404052
590,2.000525289,-1.856313883
591,1.29468964,0.9997694049
592,1.505477349,0.7615291954
593,1.529447022,0.09131620769
594,1.523532032,-0.151262784
595,-0.6859388896,1.00520177
596,-0.4160769847,-0.9587896008
597,-0.1677295484,-1.26618904
598,0.1046108712,-1.265097692
599,0.05467230701,-1.294883782
600,1.582096557,-1.005439293
601,0.2514719636,0.8651558175
602,1.322431413,-0.9945945573
603,-0.5348456555,-1.028614378
604,0.3866209086,-1.333387131
605,-0.1058245798,-1.245612832
606,-0.1968406423,-1.229808076
607,1.920588369,-0.6673253579
608,-0.2722837985,-1.147731266
609,0.979705845,1.118262269
610,-0.147067794,1.096959377
611,-0.01784277302,-1.175586064
612,0.1630755366,0.158589767
613,1.373611856,-0.8030696296
614,-0.06788637009,0.3071623289
615,-0.1619662281,-1.105770079
616,-0.3386310839,1.074614888
617,-0.4017065302,-1.13111054
618,1.494153292,-0.1661099264
619,-0.3400838228,-1.101101887
620,1.379360877,0.9527904076
621,-0.1848280619,-1.160721512
622,1.363647692,0.4052336381
623,-0.3614558704,-1.126208851
624,0.2136599583,-1.27065628
625,0.9832851316,-0.4155102945
626,1.624202558,-1.27616901
627,0.910893173,-1.4617293
628,1.469772356,0.09394627292
629,-0.5680902275,1.716505744
630,-0.3322217221,-1.068123183
631,-0.2170519799,-1.239221464
632,0.4620359565,-1.15187597
633,1.564299822,-1.442768314
634,-0.5434974314,-0.867864328
635,-0.2720901532,-1.211699107
636,-0.3999063333,-1.128656749
637,0.47280612,0.03535748115
638,1.559135738,-0.5618609741
639,-0.4706377398,-1.093486377
640,-0.2836514929,-1.233121637
641,1.657754792,-0.7488370106
642,-0.5227435417,1.058672713
643,1.434769995,-0.0172778737
644,-0.50378686,-1.023386798
645,1.862696807,-0.7919056093
646,-0.08985598178,-1.279448004
647,-0.3696264925,1.20870293
648,0.3107030195,-0.03652728473
649,1.648547352,-1.103938765
650,0.7216873326,-1.466040069
651,-0.4947212327,-1.018199111
652,0.8144393044,0.1574841679
653,1.393524953,-1.479240201
654,-0.3711534635,-1.106886518
655,-0.4289948282,-0.9109866197
656,-0.4148196142,-1.211351128
657,1.544175233,-1.061137537
658,1.039122592,0.05696631735
659,1.459160767,0.6106273578
660,-0.2576809994,-1.186705122
661,-0.1372345902,-1.170561342
662,1.035083827,0.2997693937
663,1.690325795,-0.07073814441
664,1.019113767,-0.9944308385
665,0.1021089207,-1.258089137
666,1.890058737,0.3429520819
667,1.003057594,1.201458041
668,0.1355461572,-1.223979154
669,1.822544284,-0.8739274465
670,-0.6871954415,0.7542137776
671,-0.03720244739,-1.18310376
672,0.4976327536,-1.244354576
673,0.8530467618,-1.64200137
674,1.010416768,-0.1804074886
675,1.807559914,-0.4561337203
676,1.053077145,-0.1653619095
677,-0.02837828555,0.3267083751
678,-0.3446836001,-1.217671994
679,-0.5714754927,-0.8964090827
680,0.0165265494,-1.269351621
681,0.1208434194,1.387009055
682,-0.9361059667,0.7997669376
683,1.149351708,-0.9903723328
684,0.8376604481,-0.2204348147
685,-0.02555731897,-1.226354178
686,0.4681082341,1.191319702
687,-0.3337199616,0.9203346895
688,1.576675268,-0.004092753963
689,-0.2339509825,-1.202409486
690,-0.3030326164,0.4994365538
691,0.1135134532,-1.324993226
692,-0.3106526857,-1.157279346
693,1.605843667,-1.138496741
694,-0.4239825402,-0.9530441944
695,1.343071828,0.03443485638
696,1.453080357,0.8608549628
697,1.588622006,0.5507564975
698,-0.4363965383,-1.182528125
699,-0.4503408528,-0.9102416963
700,1.383296813,0.8782966158
701,-0.3568698463,-1.061110788
702,1.212987839,0.9973848213
703,-0.3546654198,1.958586665
704,1.467254991,0.8214892027
705,-0.1527538632,-1.224888117
706,0.6970940369,-1.208999755
707,0.5803500891,0.05397362244
708,-0.180574929,-1.242068353
709,0.8505041843,-0.895348666
710,-0.1443916529,-1.251496679
711,0.01493869349,-1.256754948
712,0.1772096352,1.073977135
713,1.112270172,1.173948347
714,-0.4064142115,-1.116102354
715,1.232885395,-1.186696007
716,0.2007770619,-1.220393237
717,-0.4254912505,-1.090134334
718,-0.3015649406,-1.125519704
719,1.646861854,0.4815919413
720,1.297554617,-1.807208096
721,1.341980997,-1.464419717
722,1.331123755,0.6896721454
723,0.7329623337,-0.3545151742
724,1.260203079,-0.810317976
725,1.696888769,-1.347838445
726,1.520860101,0.5696201765
727,0.9829210394,-0.194659242
728,1.549802377,1.002501346
729,0.1345520449,-1.245236448
730,-0.2502744866,0.3789184911
731,1.424714824,0.6639096935
732,-0.2206971463,1.262472377
733,-0.04587259026,0.7915995942
734,1.348708776,0.4556877589
735,-0.3715545686,-1.106911971
736,0.1218282323,-1.206505919
737,-0.4723278589,-0.9768142534
738,-0.3908966108,-0.9777353369
739,2.343739895,-0.549643571
740,1.22419681,0.723187631
741,0.8926380687,-1.367469714
742,-0.4574679361,-1.144727363
743,-0.5915395663,1.718046587
744,1.43504634,-1.117341602
745,2.228275889,-0.6418522638
746,1.566640521,-0.7617444018
747,-0.4575455126,-1.015862654
748,-0.2616040428,-1.19843163
749,1.220417937,1.125349311
750,-0.2853419809,-1.173822736
751,1.530547115,-0.8912019965
752,0.1443555927,-1.303567941
753,0.8641782121,-1.568429764
754,-0.2708394447,-1.173147454
755,-0.3925424035,-1.154489801
756,0.8784726449,-1.16525234
757,0.1829714986,-1.294739635
758,2.041618294,-0.2442487186
759,0.2921572065,0.2353008593
760,0.1298134374,-1.268226755
761,-0.5312260365,1.241944223
762,1.214806249,-0.4826274881
763,-0.5706760246,-1.013066281
764,1.065046077,-0.1545910914
765,0.370620887,0.4496456275
766,0.2432040574,0.2384580258
767,-0.9439580958,0.5083177428
768,1.241652416,0.08230181048
769,1.229417743,-0.3904290603
770,-0.3360747779,-1.193328867
771,-0.4597691485,-0.9971786141
772,-0.2687316567,-1.096449137
773,1.166627907,0.881831841
774,0.3072347114,0.02847290513
775,1.21636456,-0.9708576825
776,1.546535634,0.8680244175
777,-0.04783103891,-1.183318097
778,1.216560488,0.9750778355
779,-0.5275214167,-0.9995072147
780,-0.2552198365,-1.242716954
781,0.6293744405,-1.120586429
782,1.621895304,-0.4274140077
783,1.44076436,0.5844375829
784,1.50818893,0.2936987406
785,1.714784123,-0.8585350858
786,-0.5677434738,-0.8331619855
787,-0.386910052,-1.086489245
788,0.6146826896,-0.9876257291
789,-0.8572427031,0.4921065592
790,1.707216555,-0.3644836455
791,1.392177265,-0.7243863922
792,-0.5140255608,-0.9838773761
793,1.991169745,-0.2774723542
794,1.465544434,0.3686087859
795,-0.352678717,-1.103534982
796,-0.6262810381,1.276620935
797,1.388205697,0.4234839531
798,0.7636435272,0.2537261342
799,0.7805965407,-0.3442107939
800,1.425027815,0.6594764215
801,-0.2131817366,-1.272762339
802,1.35440456,-0.417714646
803,-0.3339170652,-1.150724624
804,0.6314313894,-1.27096936
805,1.045713871,-1.440048788
806,1.131197671,0.06343824577
807,-0.2847483789,-1.220311639
808,1.394411711,1.008311417
809,1.343265654,1.121172958
810,0.4660633214,-0.1447432975
811,-0.3082666553,-1.166300835
812,1.707754672,0.2490348498
813,-0.8079920739,1.358084165
814,1.407251897,0.4193118832
815,-0.4416457844,-0.9465888809
816,0.6067479415,0.1778943641
817,0.09638283402,0.2402424161
818,1.386177961,0.5217059899
819,1.383437375,-0.1758061686
820,-0.1032042254,-1.200455874
821,0.5199361077,-1.480759412
822,0.502395905,-1.324891251
823,1.74546677,-0.1742477422
824,0.2594666229,-1.236413161
825,1.402864216,0.8719871445
826,-0.07175766844,-1.210593816
827,1.464322161,-1.478009478
828,-0.454207462,-0.9950131208
829,1.583749739,1.165766902
830,1.54927563,-0.9199685153
831,0.8281112965,0.2284496382
832,1.544865942,-0.720416027
833,1.749819835,-0.2252801249
834,1.466696411,-1.079663355
835,0.8846550592,-0.5638497555
836,-0.09002401794,-1.254092886
837,-0.2254965268,-1.134616056
838,1.396701073,0.4487732903
839,-0.5578763505,-0.9109944814
840,-0.4237834468,-1.14300028
841,-0.05808904615,-1.230129458
842,0.058787521,-1.258903656
843,1.37255615,0.1470079939
844,1.325644925,-1.251565006
845,1.492685826,-0.312087098
846,-0.3533004353,-1.190381579
847,-0.2936497301,-1.222878171
848,-0.048052469,1.3083887
849,-0.05320644572,-1.311125963
850,1.40587012,0.8566321155
851,0.4578049855,-0.1283595571
852,-0.5171349023,-0.9699641213
853,-0.1258057689,-1.257419892
854,-0.5194826753,0.494134437
855,1.465167012,0.3464234365
856,-0.6142962431,1.194246431
857,-0.2272528249,-1.189884801
858,1.881842519,0.4932947565
859,-0.0334299968,1.207347854
860,-0.4416885228,1.044146001
861,-0.0469998232,-1.215148577
862,1.048488394,-0.6870777061
863,-0.4041997271,-1.009667537
864,0.7186462037,-0.7317576705
865,1.62432168,-1.240288708
866,0.4171713976,0.1294711722
867,1.498136691,0.8032991466
868,-0.1206920093,-1.197529027
869,-0.5045092866,0.6765035818
