"Respondent","Bx","By"
1,1.271389928,0.6809471669
2,1.079824315,-0.7496062614
3,-0.6875308916,0.9883822997
4,0.5321667746,-1.555053687
5,1.378791208,0.1444967923
6,-1.013052979,0.4563011135
7,0.924977357,-0.6061570192
8,-1.199966952,-0.5320521477
9,-0.2492911771,-0.8857830915
10,1.378898622,-0.7182279582
11,-0.1874000603,-1.520746484
12,0.6840820581,0.03626333137
13,1.422661938,-0.6479466771
14,0.4676612053,-1.274889253
15,1.456866287,0.4997996086
16,0.8680652052,0.8785166229
17,0.7993178357,-0.4902413366
18,1.080190665,-1.281508289
19,0.985901192,0.8653934712
20,1.283471706,-0.9381586224
21,-0.1424961987,-0.5124483155
22,1.569095624,-0.6444637931
23,-1.190533303,-0.4501631976
24,1.378040814,0.3518260818
25,1.409208942,-0.2566321546
26,1.098404069,-0.5631491128
27,-0.07307125801,1.10897514
28,0.1349077783,0.7262652322
29,1.175879866,0.5581783973
30,0.8459725281,-1.314476799
31,0.7235883269,-1.318765856
32,-1.100593342,-0.3524750157
33,1.500022093,0.2618373513
34,-0.1044078705,-1.548386564
35,0.909352145,-1.411676129
36,1.562666222,-0.8146039953
37,0.6568807455,-0.9888292246
38,0.4039687482,-1.550249223
39,-0.4281291488,-1.427607099
40,0.8050091402,-0.9325930752
41,0.2470435059,-1.047341492
42,0.9655700342,0.7095452635
43,-0.8300177471,-1.149135063
44,1.508330617,-0.7209125391
45,-0.02397845311,0.431446415
46,0.08150143547,1.134780551
47,-1.43502473,-0.4270267863
48,1.491070034,-0.3784949784
49,-0.417403763,-1.309528802
50,-1.204661204,-0.6166798484
51,1.48213668,-0.6915138753
52,0.7588351648,0.937952048
53,1.428078291,-0.8803256654
54,1.389602239,0.535003503
55,-0.6394334663,-0.2542545043
56,1.553315156,0.008304150422
57,0.9558576195,-1.076437649
58,-0.9608298122,-0.6528282197
59,-0.2818714999,-0.8956982845
60,-0.9048107368,-0.9593461062
61,0.8968867449,-0.08128235239
62,0.9996248859,-1.29831747
63,-0.4615222456,-0.9928851209
64,1.561143132,-0.5250477286
65,0.8028420883,-0.83134625
66,-1.057829249,0.4054721561
67,0.781558602,-1.423712413
68,0.605624762,-0.245792813
69,-0.3798820558,-1.123164908
70,0.4209356445,0.2694277116
71,1.587555241,-0.5637103957
72,1.459423166,0.3530345273
73,-0.08447595222,0.3272510905
74,0.4228208479,-0.6999354542
75,1.450608361,-0.7609178688
76,1.14811233,-0.4771630825
77,-0.4210681334,-1.376019807
78,0.6349882854,-1.002341521
79,0.4948414252,0.190710335
80,-0.2264708461,-1.491734112
81,0.351583351,-1.476448697
82,0.8918924004,-1.15538793
83,1.588791216,-0.08491047534
84,1.258667337,-0.8519566656
85,-0.01298062004,-1.132640479
86,-0.1069450504,0.1520396607
87,0.8557569341,-0.7280870768
88,0.5816560617,1.03884267
89,-1.104088892,-0.007457934382
90,0.6159318679,-1.042130354
91,-0.996173737,0.4432538072
92,0.947663025,-1.395885149
93,1.386217075,0.591400715
94,-0.6255802651,-1.157732501
95,-0.2221224366,0.3339289572
96,1.096517678,-1.30268078
97,1.433743336,0.4372288049
98,-0.2487224959,-1.613449709
99,1.325362176,-0.13336376
100,-0.1747050859,-1.53163749
101,0.7713347558,-0.06276203592
102,1.292088299,-1.102338089
103,0.1038860994,-0.9267690795
104,-1.095771234,-0.8316513602
105,0.3057900611,-1.505783371
106,-1.113398243,0.3448902991
107,0.6474517084,-1.238248479
108,0.6409611433,-1.357057173
109,-0.8173029187,-1.118720299
110,1.54490229,-0.712416476
111,-1.162222514,-0.1107102875
112,-0.80005225,-1.20338198
113,-0.611370269,0.129412474
114,-0.9168251704,-0.9733409713
115,0.4209952871,0.3491391847
116,-1.060260997,0.3158572238
117,-0.4041876813,-1.447609963
118,0.7868728259,-1.519857205
119,0.6846937531,1.184737054
120,1.401187427,0.3881885296
121,1.60988675,-0.732570728
122,-0.8956275001,0.05870030869
123,1.156817486,-1.258973788
124,1.655494452,-0.5907641118
125,0.1520191758,-1.492299796
126,0.3436030966,-0.5535920002
127,1.001393841,0.9497488371
128,0.7528302034,0.3312076006
129,-0.3025039562,-0.4626675631
130,0.609323566,-1.011374078
131,1.397228218,-0.1526175402
132,1.091327934,-0.9524387297
133,1.233438637,0.8771534188
134,1.011990389,-1.312607413
135,1.524548855,-0.2677211754
136,1.166136852,-1.203959804
137,-0.3701296966,-1.388601957
138,0.7449063709,-1.51263125
