"iteration","Bx","By"
5177,0.4176902684,-0.5212716421
5178,0.4330811381,-0.5202363497
5179,0.43260775,-0.5188946172
5180,0.4295289047,-0.5066414084
5181,0.4418146333,-0.5233467659
5182,0.4462578757,-0.5208830635
5183,0.4309888639,-0.5211810352
5184,0.4597952887,-0.516932043
5185,0.4482608893,-0.53171734
5186,0.4384691757,-0.496875496
5187,0.4414494959,-0.50124007
5188,0.4294520501,-0.4975688938
5189,0.4681321719,-0.5255874092
5190,0.4696525426,-0.5332723335
5191,0.4394939695,-0.5164373937
5192,0.4586351424,-0.5366071817
5193,0.4540079272,-0.4961394753
5194,0.4296058478,-0.5177146071
5195,0.4338975023,-0.5238780832
5196,0.421173605,-0.5145646529
5197,0.4503050905,-0.5311051951
5198,0.4532250977,-0.5234070648
5199,0.4244465666,-0.530767381
5200,0.425962049,-0.5007109471
5201,0.4259724225,-0.5092264794
5202,0.4260789904,-0.5174162124
5203,0.43701014,-0.5080995878
5204,0.4290297363,-0.5041831008
5205,0.4419990067,-0.5094452295
5206,0.4588954956,-0.5182137149
5207,0.4432350421,-0.5075501043
5208,0.4172011709,-0.5130667927
5209,0.4437176185,-0.5272051872
5210,0.436080016,-0.5155418529
5211,0.3854381038,-0.5339887743
5212,0.4029311631,-0.5043821292
5213,0.4383917754,-0.5362347086
5214,0.433498424,-0.5110999598
5215,0.4352256642,-0.5116892556
5216,0.4443341222,-0.5097947945
5217,0.4211122754,-0.5241419861
5218,0.4379928031,-0.531622861
5219,0.43438265,-0.5488176252
5220,0.4325475705,-0.5250077842
5221,0.4244003573,-0.5179300176
5222,0.396115895,-0.5165598537
5223,0.407661762,-0.5319499549
5224,0.4490399971,-0.5430248158
5225,0.4413885511,-0.5188909072
5226,0.419130345,-0.5339903095
5227,0.4025020409,-0.5367698664
5228,0.4454770403,-0.5353442495
5229,0.4232368708,-0.5290097825
5230,0.4251552959,-0.537813074
5231,0.4289102109,-0.5239344814
5232,0.4260993264,-0.5088806888
5233,0.4584195786,-0.5059033721
5234,0.4262336023,-0.5097678948
5235,0.429353566,-0.5115254801
5236,0.4305958743,-0.521539667
5237,0.4657482148,-0.4988438954
5238,0.437922416,-0.5215332766
5239,0.4361785326,-0.4979811928
5240,0.4537408409,-0.5235330237
5241,0.4497485675,-0.5179064153
5242,0.4514435501,-0.5031205146
5243,0.4637982584,-0.5138589057
5244,0.4351193957,-0.5155864474
5245,0.4620500947,-0.5032297516
5246,0.4336450444,-0.4949115507
5247,0.4609851863,-0.5064620353
5248,0.4627116602,-0.5311472671
5249,0.4552962984,-0.5106422429
5250,0.4246648169,-0.4938843833
5251,0.414338308,-0.4996510778
5252,0.4330038971,-0.5093338821
5253,0.4377943639,-0.5103438225
5254,0.4574873945,-0.4962388892
5255,0.4291031837,-0.5069803463
5256,0.4280169746,-0.5199403674
5257,0.4445772395,-0.5304635479
5258,0.4130326377,-0.5447029286
5259,0.4146802211,-0.5390293848
5260,0.4220666719,-0.5244107448
5261,0.4225638773,-0.5516511102
5262,0.4187368877,-0.5479196488
5263,0.4186878451,-0.5143552066
5264,0.4220494763,-0.5181704398
5265,0.4146259359,-0.5000196398
5266,0.4208075671,-0.5385014715
5267,0.412330807,-0.5213181336
5268,0.4009684916,-0.531040272
5269,0.3956942599,-0.5320362786
5270,0.4114494002,-0.5407763466
5271,0.421650226,-0.544458359
5272,0.4169710847,-0.5066936181
5273,0.4485333585,-0.5676040848
5274,0.4332830951,-0.5207029131
5275,0.4462632905,-0.5251138276
5276,0.457324939,-0.5158571706
5277,0.4339054559,-0.5298478201
5278,0.4441158504,-0.5278336553
5279,0.4352267147,-0.5349378365
5280,0.4364129706,-0.5350796085
5281,0.4600787092,-0.526752611
5282,0.4489981465,-0.5162676051
5283,0.4145015424,-0.5339259524
5284,0.4239782197,-0.5040903239
5285,0.4129622223,-0.5075447158
5286,0.4374018027,-0.5288730032
5287,0.4523482615,-0.5276053571
5288,0.4550311801,-0.5019656591
5289,0.4548088486,-0.52790589
5290,0.4154885772,-0.5211393253
5291,0.4319400417,-0.5192103522
5292,0.4743883008,-0.5135647282
5293,0.4466494709,-0.5132900998
5294,0.4552527464,-0.5006855255
5295,0.4790146687,-0.5013720626
5296,0.473161603,-0.5109175999
5297,0.4599292927,-0.4945516711
5298,0.4702750506,-0.4880610672
5299,0.4481917903,-0.486865572
5300,0.4551420231,-0.4895866864
5301,0.4297094985,-0.4795454331
5302,0.4392348771,-0.497783562
5303,0.4487727902,-0.5009849528
5304,0.4421432918,-0.4998469745
5305,0.4431842293,-0.5039945394
5306,0.445303109,-0.4964914279
5307,0.453886455,-0.5048580641
5308,0.4309619808,-0.5229705341
5309,0.4312537879,-0.5097028807
5310,0.4337038754,-0.5054836344
5311,0.442581065,-0.4780640276
5312,0.4547688893,-0.4935880812
5313,0.4489150789,-0.4941843644
5314,0.4414510551,-0.4864088013
5315,0.4273135638,-0.5025397688
5316,0.4417664395,-0.4901751284
5317,0.4490912186,-0.5131436439
5318,0.4506227038,-0.5009660071
5319,0.438539038,-0.5168689617
5320,0.4104286406,-0.4766086119
5321,0.4333283316,-0.5106379171
5322,0.432207413,-0.524261797
5323,0.4149016884,-0.5133015549
5324,0.4313718188,-0.5035799814
5325,0.4107443642,-0.4895013227
5326,0.4353183343,-0.5252589517
5327,0.446663995,-0.4904314603
5328,0.441008167,-0.4910763565
5329,0.4466823162,-0.5103518211
5330,0.4236629978,-0.4903895174
5331,0.4326428331,-0.5217511839
5332,0.4533275224,-0.4939823989
5333,0.446889991,-0.5002378327
5334,0.4742500054,-0.4904727268
5335,0.4632029793,-0.4689267459
5336,0.4714860589,-0.476742022
5337,0.4506800313,-0.5032623739
5338,0.4592234136,-0.5112039204
5339,0.4902043048,-0.5093470464
5340,0.4718571908,-0.4974220756
5341,0.4601955786,-0.5005084133
5342,0.4861011731,-0.5373783652
5343,0.4479913285,-0.5027525339
5344,0.455214183,-0.5191648348
5345,0.4723780077,-0.5017296392
5346,0.4659216634,-0.484723369
5347,0.4723858981,-0.5081808934
5348,0.4789550769,-0.5191448315
5349,0.4620028073,-0.5129339849
5350,0.4592694492,-0.5036524219
5351,0.4464358863,-0.4972405393
5352,0.4490958845,-0.5214966639
5353,0.4402303397,-0.501251573
5354,0.4340462002,-0.4896988557
5355,0.4162756112,-0.5146891625
5356,0.4247394016,-0.5268706206
5357,0.4026856682,-0.5301779549
5358,0.4256149362,-0.5316184972
5359,0.417720927,-0.5336110197
5360,0.4230173789,-0.537212289
5361,0.4278348097,-0.5366347988
5362,0.431101255,-0.5362020719
5363,0.4418992476,-0.5392247835
5364,0.4294652492,-0.5550531693
5365,0.4326082379,-0.5357089411
5366,0.4394051764,-0.54814052
5367,0.4241043811,-0.5255490661
5368,0.4484989165,-0.5373817011
5369,0.4517654605,-0.5417662509
5370,0.4339832227,-0.5212854477
5371,0.4489409882,-0.5326556887
5372,0.4102983199,-0.536863519
5373,0.4140751138,-0.5389445024
5374,0.4219549495,-0.5689629024
5375,0.4113375959,-0.5313036366
5376,0.4161022368,-0.5402212961
5377,0.4364475266,-0.5426898343
5378,0.4326730489,-0.5407902155
5379,0.422080556,-0.525259446
5380,0.4170863702,-0.5372638575
5381,0.4131928282,-0.5465792854
5382,0.4172240333,-0.5434366934
5383,0.4201320974,-0.5430306751
5384,0.4397586369,-0.5359845325
5385,0.4415664584,-0.5175905129
5386,0.4399323333,-0.5666965091
5387,0.4179634754,-0.5712462495
5388,0.4146296843,-0.5424900614
5389,0.4313826941,-0.5536178815
5390,0.4564914002,-0.5682259606
5391,0.4143977097,-0.5594614916
5392,0.4568796294,-0.5550556939
5393,0.4498174672,-0.5674058
5394,0.4462136986,-0.5557643522
5395,0.4406900801,-0.553285594
5396,0.4385279328,-0.5688531264
5397,0.4500364003,-0.5643159368
5398,0.4542591549,-0.5468483966
5399,0.4543847106,-0.5367356142
5400,0.4179648116,-0.5514385516
5401,0.4437200282,-0.5415900819
5402,0.4325362425,-0.5427723695
5403,0.431231325,-0.5442852339
5404,0.4352872525,-0.5495999462
5405,0.4365089114,-0.537148138
5406,0.4454035682,-0.5524914279
5407,0.4262274369,-0.5418711446
5408,0.441789884,-0.5472240234
5409,0.4384321727,-0.5449116526
5410,0.4588573556,-0.5636529466
5411,0.4419457435,-0.5526315526
5412,0.4371635788,-0.5402733855
5413,0.4436259544,-0.5576679066
5414,0.4410048862,-0.5399532397
5415,0.4258378125,-0.5651520137
5416,0.4181832137,-0.5349729334
5417,0.4065272164,-0.5535064567
5418,0.4030502965,-0.5369953481
5419,0.4167683968,-0.561769398
5420,0.3950783395,-0.5582037106
5421,0.4210674025,-0.5720060635
5422,0.419547269,-0.5720458845
5423,0.4072675039,-0.5820429675
5424,0.4177707107,-0.5772992462
5425,0.4445500112,-0.5591042588
5426,0.3997460126,-0.5703276769
5427,0.4177565569,-0.5497401155
5428,0.4271034983,-0.5499943764
5429,0.434552028,-0.5474525594
5430,0.3962819146,-0.5455306506
5431,0.4374445051,-0.5592079457
5432,0.4054779767,-0.565205624
5433,0.4108984335,-0.5492297749
5434,0.4217305987,-0.5309525137
5435,0.4299592662,-0.5587878963
5436,0.4166815505,-0.5479905258
5437,0.4007823228,-0.5724895688
5438,0.3740660503,-0.5480521999
5439,0.3972833091,-0.5569095706
5440,0.3809554975,-0.5570094696
5441,0.3871359115,-0.5468592241
5442,0.3702033383,-0.550495399
5443,0.3713743887,-0.5364190163
5444,0.3906326183,-0.5395470543
5445,0.3714212732,-0.5548393985
5446,0.4206028934,-0.535437228
5447,0.4081725973,-0.5373548917
5448,0.4126452941,-0.5352809796
5449,0.4290340192,-0.5301846517
5450,0.4084634036,-0.5141244193
5451,0.4197961926,-0.5324555373
5452,0.4507675646,-0.5442757693
5453,0.4051344439,-0.5515942535
5454,0.386803667,-0.5382369582
5455,0.4002872727,-0.5714081142
5456,0.3958536659,-0.5460495257
5457,0.4110875762,-0.5577597923
5458,0.3997901921,-0.5453952233
5459,0.4111465061,-0.5433909862
5460,0.4074794647,-0.5466110449
5461,0.4206123492,-0.5369305332
5462,0.4434397173,-0.5481749669
5463,0.4530555326,-0.5482256275
5464,0.4442350904,-0.5469649942
5465,0.4422346935,-0.5572464998
5466,0.4196212707,-0.5416079293
5467,0.4309177423,-0.5424316229
5468,0.4601895602,-0.544713623
5469,0.4393330835,-0.544696933
5470,0.4431621038,-0.5619878768
5471,0.4451401038,-0.537563811
5472,0.4468418284,-0.5112645553
5473,0.4250151438,-0.5511566481
5474,0.44297669,-0.5369259056
5475,0.4245089444,-0.5230419703
5476,0.4642412956,-0.5248384615
5477,0.4429943138,-0.5326458842
5478,0.4653040437,-0.5220967392
5479,0.4415354293,-0.5390125787
5480,0.4415856771,-0.5338854694
5481,0.4420316626,-0.5210654138
5482,0.4411816835,-0.5496020976
5483,0.444397551,-0.5245214056
5484,0.4254359019,-0.514978762
5485,0.4108914913,-0.5441373697
5486,0.4079337997,-0.541673657
5487,0.3963193328,-0.5389707369
5488,0.4140259307,-0.5380829315
5489,0.42033047,-0.5734744476
5490,0.4266143419,-0.549453078
5491,0.434141664,-0.5391949177
5492,0.4410020525,-0.5503269043
5493,0.4557126772,-0.5363839271
5494,0.4326268638,-0.5520877999
5495,0.4323062059,-0.5315097351
5496,0.4202143642,-0.5209801718
5497,0.4236231894,-0.526098464
5498,0.4323042252,-0.5407629777
5499,0.4419909248,-0.5486440741
5500,0.4287084699,-0.529128337
5501,0.4159503866,-0.5274279003
5502,0.4313606272,-0.537548537
5503,0.4505903899,-0.5451523426
5504,0.4453276084,-0.5307163784
5505,0.4412402653,-0.5625833233
5506,0.4396319551,-0.558472795
5507,0.4230261254,-0.5480916556
5508,0.4347808939,-0.5586655242
5509,0.4461528554,-0.5662923178
5510,0.4255856827,-0.5745323144
5511,0.4348756768,-0.5474910291
5512,0.425258938,-0.5743106716
5513,0.4641854858,-0.5770893813
5514,0.4361564368,-0.5723981338
5515,0.4318321082,-0.5713347931
5516,0.4404596083,-0.5888116207
5517,0.4536686777,-0.5668856668
5518,0.4283409648,-0.5747567441
5519,0.4557005534,-0.575361966
5520,0.4386172428,-0.5567311794
5521,0.4390838715,-0.5467905165
5522,0.4647130631,-0.5936738109
5523,0.4581532144,-0.5798269929
5524,0.4293739965,-0.5594291861
5525,0.4416406855,-0.5907129044
5526,0.4150430986,-0.5605528044
5527,0.4064682034,-0.5668094904
5528,0.4217388524,-0.5996616563
5529,0.4048927195,-0.5805017595
5530,0.4071696787,-0.5593073287
5531,0.3957796413,-0.5668201835
5532,0.3891481664,-0.5596502284
5533,0.378838767,-0.5667155189
5534,0.409696475,-0.5574652306
5535,0.4096312867,-0.5415246961
5536,0.4188273654,-0.5784426863
5537,0.3916165515,-0.556678579
5538,0.3825045058,-0.5796502242
5539,0.3811580591,-0.5770662769
5540,0.3790702107,-0.5712119313
5541,0.4010774726,-0.5737377481
5542,0.4074631817,-0.5661480741
5543,0.3925119803,-0.5701679202
5544,0.4098416005,-0.5646682272
5545,0.3918214101,-0.5594220603
5546,0.3907523248,-0.562218848
5547,0.3936074282,-0.5740024887
5548,0.4088893095,-0.5494770651
5549,0.3933065835,-0.5713813439
5550,0.3999096472,-0.5583111177
5551,0.3902263725,-0.563553166
5552,0.4266597833,-0.5864098773
5553,0.3809219701,-0.5843581513
5554,0.4087926785,-0.6035358514
5555,0.4191493316,-0.5942342754
5556,0.3821766721,-0.6143361445
5557,0.3886204095,-0.6037889372
5558,0.3644768341,-0.5811643631
5559,0.4085530788,-0.6009277532
5560,0.4072061429,-0.5927690994
5561,0.417979344,-0.5834239572
5562,0.4170848358,-0.5691648406
5563,0.4123362725,-0.5825827375
5564,0.3937803004,-0.5786251525
5565,0.3764874371,-0.570493855
5566,0.4089399027,-0.5875712445
5567,0.3883782229,-0.5739291661
5568,0.3909439566,-0.5538685854
5569,0.3967980018,-0.5663556895
5570,0.3963638129,-0.5597775484
5571,0.3933420525,-0.5605004758
5572,0.3930530109,-0.5662561337
5573,0.4044315736,-0.5671300313
5574,0.3959144166,-0.5616396274
5575,0.4100615035,-0.5770206089
5576,0.4156807094,-0.5758194105
5577,0.3936696539,-0.5626132074
5578,0.4311770752,-0.5959812555
5579,0.4153079995,-0.5827426581
5580,0.4048588577,-0.583159
5581,0.4152602978,-0.6087508147
5582,0.4265246813,-0.5965536715
5583,0.4247763441,-0.5830607189
5584,0.3806825193,-0.5803505296
5585,0.3986074698,-0.5695898757
5586,0.4008516091,-0.5770082499
5587,0.3960002667,-0.5542720833
5588,0.4060935831,-0.580663128
5589,0.4161147904,-0.5764457469
5590,0.3854418424,-0.5718276386
5591,0.3994823217,-0.588403044
5592,0.4236605903,-0.5883401049
5593,0.4369720066,-0.5740439212
5594,0.4093882058,-0.5787350374
5595,0.3927856911,-0.5872395208
5596,0.4047464929,-0.5784797602
5597,0.4071845543,-0.5880178052
5598,0.4125122985,-0.5978228156
5599,0.4148789833,-0.5555409604
5600,0.4100935042,-0.5804917237
5601,0.4485129059,-0.5720238526
5602,0.4046707444,-0.5694896279
5603,0.409080626,-0.5693092745
5604,0.4329647431,-0.5648949993
5605,0.4152793311,-0.5780311024
5606,0.4072210291,-0.5820730954
5607,0.4287289272,-0.580489629
5608,0.4320992977,-0.5876157361
5609,0.4195078685,-0.5666022016
5610,0.4366708284,-0.5680725443
5611,0.4379777419,-0.5828175117
5612,0.4451202268,-0.5637338807
5613,0.4439914555,-0.5676991087
5614,0.4539750468,-0.5817043722
5615,0.4313054855,-0.5969026362
5616,0.4418483004,-0.5884270206
5617,0.4500418115,-0.5752324133
5618,0.4290647473,-0.5797350079
5619,0.4209712253,-0.5771553156
5620,0.4314915229,-0.5635228126
5621,0.4006031773,-0.5657967759
5622,0.4386091402,-0.589709611
5623,0.4335223307,-0.5854409284
5624,0.4315888907,-0.5654237666
5625,0.4487209974,-0.5854484243
5626,0.4390543555,-0.579243443
5627,0.412346087,-0.5508286891
5628,0.3977264831,-0.5872661781
5629,0.4243506593,-0.5770513053
5630,0.4052587128,-0.5714199477
5631,0.4252860137,-0.5737758363
5632,0.4245022799,-0.5580259094
5633,0.4300270271,-0.5659929831
5634,0.4170674719,-0.5731487894
5635,0.4317272293,-0.5611717271
5636,0.4233676353,-0.5641799389
5637,0.4044671106,-0.5662429001
5638,0.4117937115,-0.5471801757
5639,0.4159318112,-0.5608137362
5640,0.4304809806,-0.5872889762
5641,0.4317992491,-0.5603156633
5642,0.4084669764,-0.5656075808
5643,0.4209945456,-0.5671567098
5644,0.3961279406,-0.5564120603
5645,0.3968957616,-0.5688954436
5646,0.4089953882,-0.5863326172
5647,0.4050503158,-0.5720337873
5648,0.4266119663,-0.5714899919
5649,0.4237368648,-0.555965365
5650,0.4263124215,-0.5916264975
5651,0.4120355162,-0.5762302214
5652,0.4296571061,-0.5940293556
5653,0.4320238925,-0.5847106667
5654,0.4390573353,-0.5786335195
5655,0.4150781589,-0.5702262435
5656,0.435492941,-0.6097658947
5657,0.3998520738,-0.5601122352
5658,0.4202098776,-0.5921442663
5659,0.4270669091,-0.5634687697
5660,0.4038955043,-0.5818786998
5661,0.4181047956,-0.5770058397
5662,0.4319794912,-0.5920189
5663,0.4467145489,-0.605530994
5664,0.4193872214,-0.5773562212
5665,0.4318113039,-0.5886819627
5666,0.4119324285,-0.5573465078
5667,0.4112630297,-0.5628668581
5668,0.4115575105,-0.5784547111
5669,0.4053904314,-0.5410520046
5670,0.4022921589,-0.5372992383
5671,0.4189802497,-0.5528656757
5672,0.3921025358,-0.5274505144
5673,0.3883547049,-0.5343556699
5674,0.4535044625,-0.5321211543
5675,0.4183923093,-0.5242527792
5676,0.4045607959,-0.5332048136
5677,0.4142193292,-0.5178512564
5678,0.4186216779,-0.5123403332
5679,0.4259980318,-0.514112245
5680,0.4300040155,-0.5406977308
5681,0.4197973716,-0.5452873527
5682,0.4495820518,-0.5499514387
5683,0.4168079791,-0.5258798065
5684,0.4268944211,-0.5417621825
5685,0.4313076072,-0.5405909466
5686,0.4211655644,-0.5367790411
5687,0.4289942927,-0.5485107191
5688,0.4282324867,-0.5500551151
5689,0.4361578646,-0.5573342904
5690,0.3890854911,-0.5333570778
5691,0.4284963366,-0.5522977403
5692,0.383758212,-0.5298396991
5693,0.4079579506,-0.5354723687
5694,0.3928959473,-0.5309675952
5695,0.383176032,-0.5452856945
5696,0.3915334101,-0.5775450337
5697,0.3733702952,-0.5561857435
5698,0.3918401176,-0.5313130031
5699,0.4076959328,-0.5486242063
5700,0.4149141966,-0.5341968078
5701,0.4015672917,-0.5529804821
5702,0.3938110656,-0.5256150539
5703,0.4056936614,-0.5318882746
5704,0.416066305,-0.5353822389
5705,0.4195628543,-0.5234451667
5706,0.4041381462,-0.5273122377
5707,0.3952927123,-0.5351620885
5708,0.3981354415,-0.5320742081
5709,0.3920017608,-0.5066016893
5710,0.4302101572,-0.5229044449
5711,0.4233399488,-0.5337621531
5712,0.4442830588,-0.5461810647
5713,0.4155597503,-0.5569150825
5714,0.4400850524,-0.5580956333
5715,0.3943925307,-0.5283871553
5716,0.399633034,-0.531905067
5717,0.3931577912,-0.5488561884
5718,0.4167202419,-0.5638507889
5719,0.4307908072,-0.5761076776
5720,0.4115582555,-0.5519759656
5721,0.4048811611,-0.5650468783
5722,0.3914153158,-0.5636236939
5723,0.4166316828,-0.5654672772
5724,0.4363597703,-0.5557267589
5725,0.4333091115,-0.561717058
5726,0.4113148781,-0.5535121308
5727,0.4223550003,-0.5554475903
5728,0.4560365695,-0.5539320684
5729,0.4313981094,-0.569561055
5730,0.4542593803,-0.576433035
5731,0.4486862623,-0.5479741114
5732,0.4558225805,-0.5119521511
5733,0.4594080174,-0.5581884102
5734,0.4524659493,-0.5219995229
5735,0.4555067905,-0.5384815105
5736,0.4680450429,-0.5357781851
5737,0.4691143456,-0.5227083055
5738,0.4514641264,-0.5333392404
5739,0.5150964098,-0.5426828769
5740,0.4668478668,-0.5377749602
5741,0.4401680396,-0.5141560043
5742,0.4596053053,-0.5088165844
5743,0.4786304472,-0.518640224
5744,0.4585273454,-0.5193419901
5745,0.5229260399,-0.5245759797
5746,0.4830511907,-0.5042374938
5747,0.5094930703,-0.5478763758
5748,0.4976097373,-0.5290009341
5749,0.4880116939,-0.5192825306
5750,0.4852041574,-0.4908174517
5751,0.4878581294,-0.5261329481
5752,0.5156653715,-0.5203807795
5753,0.4772248486,-0.5092785834
5754,0.4792973298,-0.505909479
5755,0.4936422769,-0.5345840256
5756,0.4685655381,-0.5355904539
5757,0.4548848225,-0.5157663578
5758,0.4887878857,-0.4995665977
5759,0.5040041761,-0.5041910331
5760,0.5089271529,-0.511805826
5761,0.4918825968,-0.514908479
5762,0.4984846476,-0.5178224108
5763,0.4594957444,-0.5187989099
5764,0.4642642765,-0.5248094287
5765,0.4675865335,-0.5182788312
5766,0.4544072407,-0.5020392676
5767,0.4395412606,-0.5136074081
5768,0.4666165942,-0.5314010329
5769,0.4564807236,-0.5283887985
5770,0.4735554136,-0.5410581215
5771,0.4736161712,-0.5353766499
5772,0.4487809091,-0.5187538091
5773,0.4516805084,-0.5329801644
5774,0.4618923438,-0.5600729805
5775,0.4742351637,-0.5627055725
5776,0.4738146883,-0.5635001425
5777,0.4769470773,-0.518477817
5778,0.4641699175,-0.5394047958
5779,0.4684668948,-0.5151302355
5780,0.4645561129,-0.548391865
5781,0.4330079629,-0.5259704407
5782,0.4647345532,-0.5389692567
5783,0.4756259597,-0.5541046549
5784,0.458957044,-0.5188113944
