"Respondent","RLH","Bx","By"
116,0.8810098225,2.931414945,-1.107561028
117,0.9457134399,4.448395558,-0.533275962
118,0.8818658428,4.231615867,-0.6661527186
119,0.3803235701,0.7275572096,-0.4741815923
120,0.8026006394,1.973322797,-0.8940215762
121,0.8600536721,1.452199663,-1.634198308
122,0.8900577802,1.826398654,-1.213254131
123,0.6919572178,3.299673421,-0.3631615878
124,0.8574177871,2.35420364,-0.7827767277
125,0.9333396695,3.608620847,-0.6236175012
126,0.9584291473,3.638608094,-0.663132169
127,0.9215573718,2.189523175,-0.9448537345
128,0.8502528067,0.7214929061,-1.848950081
129,0.857604177,2.89690836,-0.8927031789
130,0.9113297952,4.381410226,-0.5067196369
131,0.9603056989,3.580114742,-0.7351719882
132,0.9534390542,4.411047374,-0.564856147
133,0.9044965184,7.094894862,-0.3923144157
134,0.7658853619,2.319138313,-1.072324821
135,0.8989644261,1.668897512,-1.385444163
136,0.8364388095,0.5590803394,-2.584884431
137,0.949079581,3.48277042,-0.679635223
138,0.9684266238,3.510062463,-0.5936714163
139,0.9490158075,3.835321071,-0.670246093
140,0.9711698426,3.298584616,-0.7235609847
141,0.7391456601,1.5954393,-1.37765981
142,0.8853063183,1.500267935,-1.347378926
143,0.9518256347,2.965899342,-0.9945187245
144,0.8177496143,1.368584102,-1.174653905
145,0.8459231188,0.9690264089,-2.051189091
146,0.8468795002,0.6504839196,-2.149159723
147,0.9147317582,3.250625012,-0.8829161673
148,0.9362884023,4.16695834,-0.5084739144
149,0.2559245689,0.5287346055,-0.2422929028
150,0.8489601513,1.175252946,-1.593714748
151,0.9508622426,4.055860302,-0.4778932099
152,0.8245054119,1.46853968,-1.246729406
153,0.9196529227,3.291053188,-0.7896094393
154,0.8993351955,2.228087643,-0.9195475415
155,0.9094238773,0.7603549648,-1.797267647
156,0.9734898353,3.782262373,-0.6717091926
157,0.8072099153,4.095781353,-0.5173086661
158,0.9408803514,3.29140805,-0.8294449837
159,0.5757423443,3.31140554,-0.29337838
160,0.657266398,4.120283719,-0.4561750867
161,0.9743787409,3.13255987,-0.7764825599
162,0.9396598603,1.363656445,-1.540790825
163,0.9348514981,4.206423889,-0.6402777028
164,0.8194860836,0.5875516614,-2.642211632
165,0.9041792738,5.658648171,-0.4775662553
166,0.9621579765,4.199048922,-0.5183525613
167,0.892792718,2.742725675,-0.88888146
168,0.6409899397,2.532726301,-0.5029955964
169,0.8716432958,4.688841977,-0.5461182163
170,0.4961666788,0.6971178477,-0.6547196287
171,0.5217929241,1.27828818,-0.598906905
172,0.7932647814,1.985392793,-0.7909073524
173,0.4809727322,0.4149203883,-0.8836955945
174,0.8364910612,0.8463550341,-1.973818823
175,0.9253886066,3.694586282,-0.6011523065
176,0.8525276033,2.018205021,-1.238121378
177,0.9259707694,1.522207395,-1.198682558
178,0.9404406422,4.391410815,-0.4611185941
179,0.9099131763,1.531096424,-1.316482675
180,0.8739373823,5.219543491,-0.5410193022
181,0.9513756289,2.574198166,-1.063112045
182,0.8937441205,2.773020034,-0.8731179222
183,0.9475612497,4.270597287,-0.5100051347
184,0.9071150315,1.305630549,-1.420034938
185,0.8228027038,5.480405723,-0.4672059994
186,0.8492981204,0.7676227725,-2.24854608
187,0.9448618798,4.030889087,-0.5543880069
188,0.7978849856,1.322491291,-1.956998344
189,0.4760055049,0.8598761843,-0.8265178576
190,0.9061494347,1.660061852,-1.045860506
191,0.5689356604,1.975252569,-0.6328843425
192,0.9248060192,4.580655981,-0.5166880361
193,0.7955280616,0.3560578518,-3.489348545
194,0.3546704171,0.4288778147,-0.4275021115
195,0.9772930079,2.646561714,-0.90481876
196,0.9679086065,3.876283224,-0.5747085338
197,0.9250535716,0.7956530897,-1.764185396
198,0.8739724325,1.926640017,-1.156781354
199,0.9263492629,3.365444021,-0.8492621624
200,0.9598771812,4.005186894,-0.5707174498
201,0.9007069457,3.027569183,-0.9533592251
202,0.7008181957,3.870436085,-0.3133820579
203,0.937744323,4.282674978,-0.6238655658
204,0.9218018363,4.052687001,-0.7667254302
205,0.5982543016,1.367218251,-0.5943885913
206,0.7391033224,2.182306034,-1.006920244
207,0.9036199919,6.350704743,-0.4184577304
208,0.7328629937,3.627113366,-0.5024118025
209,0.9198369098,3.77586271,-0.6293687251
210,0.8137821244,6.233978439,-0.3700999059
211,0.9217386256,5.603330782,-0.474238104
212,0.633327874,1.926032074,-0.6370020101
213,0.9677791787,3.208947188,-0.8366941929
214,0.8725144922,4.556270939,-0.6184883457
215,0.305071892,0.449231268,-0.377473779
216,0.876985956,2.418504073,-0.955656901
217,0.4802760821,0.6234464688,-0.5485400059
218,0.947154593,4.018961621,-0.6729926724
219,0.9706728192,2.867400441,-0.9959668916
220,0.95550159,3.647802262,-0.6432139832
221,0.8457793092,0.6922918493,-2.248029304
222,0.9774139471,3.667428878,-0.6531020704
223,0.3975214038,0.2325916544,-0.8675341275
224,0.9610522576,3.028851495,-0.7755015307
225,0.9226652479,5.076743369,-0.5005137567
226,0.8834172304,2.029716159,-1.274135952
227,0.578694586,4.119789396,-0.4796055232
228,0.7924676444,4.934471939,-0.5857195226
229,0.2435917332,0.6484088619,-0.2300041021
230,0.962966013,2.97741702,-1.016111402
231,0.8228535982,1.56491051,-1.347427296
232,0.8826585629,0.9176082129,-1.828695947
233,0.5995136669,1.037768256,-1.045083439
234,0.5980253171,3.317803921,-0.2893472837
235,0.8028877834,0.4383192686,-3.200773486
236,0.8441528486,2.567240423,-0.8000032357
237,0.9353270039,3.843359113,-0.6560002598
238,0.3271900433,0.4990243776,-0.4009758889
239,0.5310887057,2.185122934,-0.5027203992
240,0.8006155199,2.403098186,-0.9259368961
241,0.6547689191,4.121810622,-0.2702888896
242,0.662920916,1.695334347,-0.8177027481
243,0.8932855885,2.171642813,-0.9300630104
244,0.7227763686,3.034818907,-0.4195651719
245,0.7480660378,3.489155518,-0.4895139004
246,0.8892906526,1.973097497,-1.278166565
247,0.9371334265,4.295477556,-0.4544421819
248,0.9524231896,3.585538519,-0.6706946451
249,0.7156803767,3.157293751,-0.5648656319
250,0.461949854,0.9024205829,-0.4973023211
251,0.9148300809,1.302980471,-1.628629751
252,0.9468130395,3.310897588,-0.7567406262
253,0.8243051302,2.199166605,-0.992447146
254,0.3876030458,0.6416527009,-0.762200075
255,0.811012355,3.144218749,-0.9005221708
256,0.9596671481,3.68143042,-0.70998319
257,0.868209228,0.9183342384,-2.575481185
258,0.8206339671,0.9663253898,-1.627778505
259,0.8633700826,3.86804263,-0.8095151109
260,0.9463031551,4.319206057,-0.5604395645
261,0.6517243708,3.273987287,-0.6350567719
262,0.7433417605,3.518570116,-0.7891354996
263,0.8941958339,5.511427115,-0.4052850817
264,0.8795993604,1.753730293,-1.158010598
265,0.5884359864,1.496372297,-0.7968212255
266,0.9421653274,3.786138035,-0.6607533475
267,0.9150942478,1.022293994,-1.474730842
268,0.9194253197,4.07675689,-0.5701928354
269,0.9280714582,3.744688358,-0.7046340168
270,0.7705861964,4.079532116,-0.5838070207
271,0.9425783735,4.306863143,-0.5427276879
272,0.9397196598,3.768767182,-0.7445336495
273,0.8785591541,4.219414066,-0.679369365
274,0.9657229711,2.913875739,-0.8934380481
275,0.8320883624,0.7589865905,-1.931618692
276,0.6391807048,3.343165104,-0.3833146306
277,0.457554695,0.8188209818,-0.8184559775
278,0.9663619543,3.485805259,-0.7758176387
279,0.6280037326,0.4807242803,-1.778716369
280,0.7503111263,3.594689185,-0.5040301968
281,0.7914580184,1.040298562,-1.700801478
282,0.8964467174,3.943416569,-0.6866103471
283,0.9161432395,3.994703993,-0.7138814619
284,0.4406739455,1.678392035,-0.216710852
285,0.980714565,3.542040986,-0.6801219784
286,0.9310601827,2.896097921,-1.026062476
287,0.9538509425,4.160029027,-0.603350337
288,0.7378642665,4.508501348,-0.3990756951
289,0.753098923,1.801420019,-1.072815028
290,0.8964998615,5.489817103,-0.4053742524
291,0.9403268207,4.017885208,-0.6295813913
292,0.9438384934,4.405030879,-0.5962119496
293,0.6256132662,3.898939936,-0.2321114087
294,0.9016075385,3.832887369,-0.7076983754
295,0.9323500642,4.198493504,-0.5754742262
296,0.9486239975,3.579225732,-0.685833671
297,0.7886219573,2.510147482,-0.7812698297
298,0.9395971926,2.218609371,-0.9855640541
299,0.8442817905,4.614028011,-0.63169284
300,0.8909168164,5.606863164,-0.3793150565
301,0.6624066534,3.053686751,-0.6928450573
302,0.7734571427,0.4393924894,-2.380447756
303,0.5944836429,0.9881324205,-1.784498244
304,0.9291818387,0.7020003889,-1.970906876
305,0.8443426561,1.019379572,-1.863673521
306,0.8559203887,3.865765729,-0.8511197568
307,0.9592512932,3.779477374,-0.6909629009
308,0.7873706739,1.22236833,-1.545105864
309,0.9387160404,4.008500835,-0.5164460245
310,0.9449806944,3.179434916,-0.8265486412
311,0.4702566696,0.7884399931,-0.9063679577
312,0.7306141082,0.8899513955,-1.851912328
313,0.8040280489,3.794540539,-0.7276395246
314,0.8449651698,3.703091275,-0.7567185522
315,0.9331359594,3.449127461,-0.8985843099
316,0.8474545279,1.036218958,-1.609937733
317,0.9611653237,4.00337234,-0.6983331467
318,0.6556747905,4.013211324,-0.2697527935
319,0.8396911781,4.090094829,-0.631148
320,0.9023161312,0.6793452646,-2.128115792
321,0.5011276915,1.032355082,-0.5586814948
322,0.8648036248,0.5587978775,-2.818254814
323,0.9208789268,3.565019813,-0.5966746817
324,0.934751855,1.255722508,-1.607529552
325,0.6931630513,3.263016266,-0.6378550608
326,0.6962964883,0.8661358532,-1.549427202
327,0.8798356765,4.200085548,-0.6621044327
328,0.759625781,3.425819591,-0.4942932042
329,0.9107470991,5.043737584,-0.5465369675
330,0.9227758855,4.04049647,-0.6150399373
331,0.9318160002,4.114413196,-0.5493017488
332,0.6418079785,1.245527977,-1.689037163
333,0.7906455104,1.380309066,-1.157638781
334,0.8620889766,1.434128846,-1.127128899
335,0.3027041511,0.2625176346,-0.5170643887
336,0.7652408079,1.120004793,-1.359681557
337,0.9444908254,4.746785532,-0.5246895528
338,0.8945397302,5.64493866,-0.3941562242
339,0.7883524951,1.359241463,-1.686194247
340,0.893689705,4.663343567,-0.4132283706
341,0.9304642531,3.86496447,-0.620562904
342,0.2471724954,0.3289859187,-0.3058291562
343,0.9075090384,5.002177362,-0.5447187096
344,0.9602705751,3.580863966,-0.727158913
345,0.7565858684,5.390499655,-0.4566439724
346,0.5344964404,1.42749269,-0.4515858078
347,0.5163915213,0.5093871318,-1.165208062
348,0.979988958,2.947686395,-0.7855018145
349,0.4848311624,0.6285049236,-0.8730494862
350,0.8598193049,3.581023253,-0.8771410703
351,0.5785374655,1.713439561,-0.6175626549
352,0.953884075,3.709728576,-0.6665436223
353,0.3961407442,1.134011327,-0.3010734553
354,0.3760671141,1.259025452,-0.1939323438
355,0.8554921541,2.172247752,-0.9384110061
356,0.8635553081,3.206262839,-0.7372664511
357,0.6412344066,0.5298684623,-1.553601727
358,0.9411095042,1.63704404,-1.306876743
359,0.7360940049,2.219209091,-0.8067210798
360,0.9448966796,4.625126001,-0.4674096867
361,0.9475549913,3.199408479,-0.77757044
362,0.9430365858,4.575109872,-0.445261
363,0.7754647212,0.3274404779,-3.008651788
364,0.9195919861,3.873610827,-0.6567935069
365,0.4123389542,2.015892225,-0.318287468
366,0.9008709177,1.151591642,-1.713577907
367,0.508981841,0.8090969503,-0.5453609667
368,0.8941770378,3.542132493,-0.6690134122
369,0.8152278704,1.699927819,-1.156560742
370,0.7547868431,3.672692448,-0.4587286781
371,0.8128957904,2.433002276,-1.131850774
372,0.8881524737,2.336816011,-0.82856041
373,0.9169462787,3.203912035,-0.8966293149
374,0.8177904259,4.666894794,-0.6522188931
375,0.9685457364,3.154356486,-0.7493391875
376,0.934284482,4.20738615,-0.6898072983
377,0.8460797252,1.747877554,-1.183396099
378,0.9420622311,4.491316851,-0.5135655581
379,0.9204288249,4.428120524,-0.5954343941
380,0.6755581622,4.52913083,-0.2982987237
381,0.9655364079,3.51858006,-0.6250154928
382,0.8911956999,5.357058017,-0.4452951918
383,0.6928852032,0.5520166405,-2.320615375
384,0.5907575085,1.644289805,-0.8829312824
385,0.5789806354,0.7144777668,-1.602107707
386,0.5407669635,1.33100077,-0.524429383
387,0.8834766571,2.794686325,-1.161718953
388,0.5812270515,2.205387029,-0.4356450571
389,0.4549100914,0.9905374742,-0.3691089519
390,0.9203153038,5.790200871,-0.4640341883
391,0.8968239937,1.331391893,-1.572101018
392,0.9476475277,3.631113546,-0.749609408
393,0.794489039,5.517157219,-0.5526146262
394,0.694886519,3.275164419,-0.3375861769
395,0.9414157269,3.043126571,-1.017046333
396,0.9445735181,3.669342189,-0.6592064906
397,0.6163923777,1.673242095,-0.4973339156
398,0.4503325332,1.038748708,-0.6872739319
399,0.3784945215,1.085188738,-0.2706150135
400,0.9558712083,4.416823413,-0.5481600069
401,0.5744982748,2.944268652,-0.5600660809
402,0.6297690556,1.183321579,-1.179168284
403,0.9236144334,4.320064784,-0.6295205951
404,0.8940828962,4.928624968,-0.382168321
405,0.9506794202,3.680913418,-0.70296984
406,0.5679632823,0.6097959509,-1.688077587
407,0.6484722262,1.019212563,-1.501847078
408,0.8765793018,1.283407695,-1.86337539
409,0.8564219121,2.621973897,-0.6965785986
410,0.8425946215,0.8841935382,-2.287862778
411,0.9494463508,3.47234143,-0.6524660532
412,0.7819121849,4.50036862,-0.5152382843
413,0.7023567677,2.462482422,-0.8633477964
414,0.892711635,1.396400409,-1.493833825
415,0.8820542456,3.889524591,-0.7607715293
416,0.9374823995,3.797098525,-0.6824519602
417,0.5662330641,3.477292008,-0.4146789146
418,0.5768580202,0.9841227528,-0.6581780132
419,0.8847218349,4.922570737,-0.3626981659
420,0.8909330257,0.6737120865,-2.217974537
421,0.8805194852,3.096041874,-0.9293890787
422,0.9496828606,3.669282659,-0.6696616933
423,0.4624998012,1.18028558,-0.3840916799
424,0.8632817926,1.834427911,-1.25210712
425,0.8868657449,4.308004979,-0.6482377685
426,0.8715316339,1.764571048,-1.029920864
427,0.5604674886,0.8864587185,-1.155707512
428,0.7497860905,3.347105471,-0.7573726153
429,0.8135008731,3.144533208,-0.7651031138
430,0.8047669765,3.219358945,-0.8127264139
431,0.8147424432,2.938293687,-0.9171330662
432,0.8681467545,2.148390752,-0.8525939426
433,0.6420015766,2.348646034,-0.7360727582
434,0.3037982482,0.6395487358,-0.3150643696
435,0.5752492389,0.7988356403,-1.226250733
436,0.9334097638,3.975090494,-0.6039380692
437,0.4007743626,0.6972416104,-0.4636723196
438,0.9313294346,1.024522702,-1.708514997
439,0.9435226682,4.020408432,-0.6228378391
440,0.9535888878,4.786272906,-0.5376956477
441,0.4075580493,0.9869871209,-0.283876234
442,0.7302455204,1.88421098,-1.066767773
443,0.9025818059,2.711213041,-1.130890665
444,0.9487393746,3.605949024,-0.7256221113
445,0.4046698276,0.8442168959,-0.3036891805
446,0.982194513,2.675579219,-0.8818025513
447,0.8930794671,1.788557522,-1.049492837
448,0.4574083967,0.8300709573,-0.7161059607
449,0.9004675144,5.276709624,-0.4782905913
450,0.7569109401,1.521423068,-1.150218163
451,0.8934477097,1.618157068,-1.038120938
452,0.7038418501,6.054355107,-0.4293812571
453,0.9407231907,4.703848991,-0.507767025
454,0.8565615448,2.138788298,-1.005170961
455,0.6435343524,1.686208536,-0.8646629045
456,0.9690981383,3.039427886,-0.6848830637
457,0.9689612803,3.750880053,-0.6318834373
458,0.8841648248,3.437807826,-0.946954261
459,0.8098324059,0.9325532647,-1.559669968
460,0.9574756115,4.273571065,-0.6321908044
461,0.9203317386,1.298960992,-1.531170131
462,0.9775244046,3.038178947,-0.7127996803
463,0.9371560348,4.606617002,-0.5379790822
464,0.737443387,1.45146376,-1.619306041
465,0.8034112333,6.642720083,-0.3680057959
466,0.9505200807,3.514511005,-0.7105750158
467,0.8948514728,1.047830655,-2.064256919
468,0.9582102395,3.699360283,-0.6420625126
469,0.7627663951,1.292849375,-1.25562444
470,0.3563694002,0.7742940516,-0.4152150376
471,0.3797597711,0.8474241544,-0.381118615
472,0.7604946738,2.083072669,-1.052333287
473,0.8004847731,1.858288346,-1.045853369
474,0.9433873873,0.97767005,-1.646062283
475,0.385992126,0.8840165843,-0.2550203534
476,0.9309719452,4.031628158,-0.6709553083
477,0.9474796594,4.4698341,-0.5821574553
478,0.7466754268,1.936844323,-0.9678403614
479,0.9443052415,5.222646798,-0.4232704548
480,0.9639123688,3.537476473,-0.5867428765
481,0.8036243573,1.675214356,-1.024848636
482,0.9725672884,3.320511508,-0.6099346418
483,0.8993277663,5.569771295,-0.3768361124
484,0.8163784839,1.231683045,-1.677412586
485,0.4366066557,0.604303715,-0.5629447099
486,0.8973362247,1.031001166,-1.927451757
487,0.907341353,4.092042529,-0.6582872027
488,0.8931498131,2.038337776,-0.9028587122
489,0.9301013549,4.946252328,-0.5050918485
490,0.457716335,0.5478754631,-0.7499448493
491,0.9378337298,3.141930546,-0.9018232698
492,0.8131799892,1.295715076,-1.49969742
493,0.8692956717,1.387614975,-1.370916651
494,0.806671296,0.6046922672,-2.464754579
495,0.9226160416,4.06482271,-0.6393499302
496,0.9299047646,1.571351583,-1.30551277
497,0.5258413579,3.483835246,-0.4520788189
498,0.9561255247,4.415576895,-0.5392816389
499,0.9503172837,3.263946777,-0.8243991496
500,0.2857641269,0.5854445537,-0.3338142945
501,0.6137727182,1.08598248,-0.5389391849
502,0.7378414345,3.748970376,-0.6749877301
503,0.762763003,4.737792711,-0.5321070235
504,0.9251116459,5.334618709,-0.4626949491
505,0.2757541033,0.1801025611,-0.851704897
506,0.8625513699,3.874478661,-0.6145012818
507,0.8568123369,4.3024683,-0.8212451663
508,0.5197033038,0.8231170961,-1.095780351
509,0.8685590925,2.182440617,-1.010379957
510,0.9325457708,3.634424946,-0.9320423702
511,0.8194850798,1.958511611,-1.055769683
512,0.862193693,2.09575792,-1.060739779
513,0.933317322,1.259137618,-1.562393339
514,0.6936496073,3.038051214,-0.3728998202
515,0.8994705699,7.676439174,-0.3591832425
516,0.6278249039,0.5565397973,-1.640773399
517,0.9091391163,3.251822306,-1.004849257
518,0.9061563163,5.543316512,-0.4208458247
519,0.8953164501,2.849294927,-1.053230129
520,0.7563801049,3.567043367,-0.7420756668
521,0.5421921126,3.422430011,-0.2072947209
522,0.7314692826,1.927859294,-0.891085206
523,0.6970209073,1.980104975,-1.030550486
524,0.8981057556,6.032044322,-0.4767343576
525,0.8154243419,3.487608678,-0.7449053042
526,0.9247848198,4.263345059,-0.6210394188
527,0.729543134,1.806037817,-0.6892803931
528,0.8949471304,5.864929943,-0.3681850816
529,0.9047886701,4.022377673,-0.6575829791
530,0.8670024307,4.926507505,-0.5594219609
531,0.5296104299,1.511693446,-0.4609510804
532,0.9516938777,3.875376177,-0.6458773493
533,0.8120623028,4.054970249,-0.5886762907
534,0.9863902544,2.930205454,-0.8744547127
535,0.5486629341,1.440136841,-1.2613287
536,0.7832092588,1.581318637,-1.411380974
537,0.9648885524,3.160529959,-0.8742277946
538,0.8311350887,0.6947950815,-2.396539895
539,0.6794027428,0.7009082027,-1.762348869
540,0.9364113818,2.880464938,-1.104137329
541,0.9564797873,2.875110724,-0.8800170325
542,0.9463122677,3.650105095,-0.6198521693
543,0.7872706784,1.054874819,-1.641560505
544,0.9056343879,4.142453561,-0.6237984531
545,0.4411869586,0.6099667193,-0.6937591688
546,0.849707999,5.399025879,-0.5712365067
547,0.3464020841,1.076828323,-0.3726993391
548,0.7817036889,4.943410659,-0.464132783
549,0.5523516614,1.191000905,-0.3734712504
550,0.6398728881,4.225297228,-0.2829958167
551,0.94696977,4.099038969,-0.5240884888
552,0.9148685703,0.6934461539,-2.051123768
553,0.9329156973,0.8069729158,-2.169909603
554,0.9366338496,3.852716205,-0.6961318692
555,0.6334120288,2.17202799,-0.5736930831
556,0.9434663615,0.9615818276,-1.890907276
557,0.602048899,1.736959381,-0.4416292626
558,0.9218542907,1.629431818,-1.294132003
559,0.8686068028,2.711319995,-1.304851894
560,0.8074379896,0.7252643729,-2.138043716
561,0.8569892922,1.735626047,-1.152630729
562,0.8594983718,1.629572621,-1.457811411
563,0.7238373262,1.455845155,-1.617108595
564,0.946914749,3.33130528,-0.7720527352
565,0.886856359,2.079986137,-0.8876733505
566,0.9024313704,6.332703483,-0.3598063058
567,0.8839106071,3.55733947,-0.7916931636
568,0.7350172725,4.550645688,-0.4901572867
569,0.8724679542,2.694917606,-0.8878233624
570,0.566817427,0.7130890584,-0.9352297275
571,0.9370439377,4.915052576,-0.5555243939
572,0.9028718071,4.872592702,-0.5122683701
573,0.6779224228,3.979991513,-0.2800702592
574,0.9380692985,4.01927385,-0.6042229007
575,0.9393114989,3.367514633,-0.6906313633
576,0.5972000925,0.6859894929,-1.366631177
577,0.9804863075,2.915935616,-0.8493737248
578,0.9186810339,2.915594622,-0.9915909829
579,0.5415792585,3.482883783,-0.2208752917
580,0.8573985596,3.249407733,-0.8593496044
581,0.8708316639,4.081566182,-0.7347439097
582,0.9336679585,1.89616227,-1.185167277
583,0.9727674236,3.567778567,-0.7657885206
584,0.9533894144,3.951120475,-0.6661995168
585,0.4713471135,1.30438181,-0.6266041492
586,0.9242137828,3.771630396,-0.7001937216
587,0.9608317207,4.476023069,-0.5477795068
588,0.9187391172,3.917473974,-0.5739204207
589,0.8873302063,3.556051723,-0.7773083167
590,0.6641168441,0.9792572548,-1.252159601
591,0.838564295,4.038859083,-0.7786137637
592,0.5868293125,0.8624889698,-0.8837242982
593,0.6947807417,3.382955499,-0.3392837792
594,0.804202722,1.235196755,-1.296536406
595,0.522823395,0.3389069344,-1.330649853
596,0.9686704475,4.027027107,-0.5582957955
597,0.9164094022,4.440473314,-0.5435654268
598,0.5969602434,0.5892873748,-1.388658034
599,0.8654371555,4.183097231,-0.7107865426
600,0.3957315757,0.6303032203,-0.4446583595
601,0.7359451414,4.430661641,-0.5832692365
602,0.4388377938,0.9547811899,-0.6240204916
603,0.5105051546,0.3555872384,-1.729470178
604,0.8165833482,5.658719225,-0.5056663356
605,0.966035271,3.521270233,-0.7091119286
606,0.9170958429,2.044315452,-1.144795264
607,0.5704359786,0.7442637232,-0.7288989174
608,0.9275831335,4.472006925,-0.6093013294
609,0.8376711129,0.5817536981,-2.835299404
610,0.4170447424,0.4913190112,-0.8741201806
611,0.8382331036,0.6144133459,-2.32483943
612,0.9043122459,5.089201123,-0.5092704646
613,0.8162151088,1.658373236,-1.182269419
614,0.9449138423,3.863035578,-0.6559288018
