"iteration","Bx","By"
5070,0.4899483112,-0.4832398496
5071,0.4965329212,-0.5243102517
5072,0.5309523029,-0.4976377514
5073,0.475741548,-0.504640017
5074,0.499915793,-0.4962260076
5075,0.5054687695,-0.4988422653
5076,0.5012173099,-0.4946744401
5077,0.5279521645,-0.4868394307
5078,0.5019955913,-0.4968144242
5079,0.4839839708,-0.5066280527
5080,0.4952176909,-0.5016499449
5081,0.4877937783,-0.4933235787
5082,0.5061449113,-0.4850557362
5083,0.48935395,-0.4555477856
5084,0.4779806525,-0.5266557218
5085,0.4999301915,-0.4865744953
5086,0.4785099164,-0.5037912914
5087,0.4861050837,-0.4736422547
5088,0.496012222,-0.5073375017
5089,0.5015981347,-0.5127043626
5090,0.4887279163,-0.4850923744
5091,0.4601305328,-0.487656606
5092,0.4968342077,-0.5123853174
5093,0.4814533018,-0.5053156498
5094,0.4828675779,-0.4951429416
5095,0.4953549478,-0.4587878163
5096,0.5081406064,-0.4850103005
5097,0.4812113136,-0.4647960354
5098,0.5056629382,-0.476818989
5099,0.5074714895,-0.4481099933
5100,0.5030918901,-0.4590456735
5101,0.4817503571,-0.4676709782
5102,0.4732272696,-0.4631313707
5103,0.4885329827,-0.4615323483
5104,0.4964775632,-0.4652299771
5105,0.48539701,-0.4520728645
5106,0.4735251025,-0.4737254219
5107,0.4757423029,-0.4478686434
5108,0.4998740773,-0.461712782
5109,0.4712287533,-0.4669992237
5110,0.4742462935,-0.4693912392
5111,0.4714060886,-0.4510238716
5112,0.4900479731,-0.4768716419
5113,0.4992193272,-0.4661230248
5114,0.4725361314,-0.4540805217
5115,0.4942763262,-0.4566435157
5116,0.4976944469,-0.4693480479
5117,0.4804000684,-0.4701355957
5118,0.4969093066,-0.4800309786
5119,0.4751729095,-0.4766266631
5120,0.4973633274,-0.4570225383
5121,0.4870120826,-0.4811654575
5122,0.4859411024,-0.4840739631
5123,0.4978143025,-0.5111357729
5124,0.4884976835,-0.5159153896
5125,0.4936133468,-0.4961716106
5126,0.4777760436,-0.4875250122
5127,0.4712251146,-0.4988371599
5128,0.4983841242,-0.5099498233
5129,0.5146049439,-0.4827259586
5130,0.4899134859,-0.4768773494
5131,0.4903180749,-0.4903218825
5132,0.4923151245,-0.5252048111
5133,0.4993437906,-0.4953392657
5134,0.483511232,-0.4962131676
5135,0.4723065966,-0.4848336441
5136,0.4846944036,-0.5105773876
5137,0.5005308331,-0.5084322702
5138,0.4858507447,-0.4993760825
5139,0.4874383342,-0.4870214612
5140,0.4988599126,-0.4768810328
5141,0.5085253496,-0.4988002592
5142,0.5344748387,-0.4844726906
5143,0.4801257362,-0.4889448979
5144,0.4965091752,-0.5126376013
5145,0.4678951871,-0.517602576
5146,0.461108444,-0.4899933096
5147,0.4676188841,-0.5141245184
5148,0.4697653018,-0.5018717958
5149,0.4945494371,-0.4857346645
5150,0.4965716287,-0.4748126522
5151,0.4993607244,-0.4855193171
5152,0.4760646762,-0.4764212648
5153,0.4753413156,-0.4703096651
5154,0.4734074924,-0.4631686997
5155,0.4974723755,-0.4803370769
5156,0.4818964521,-0.4973591445
5157,0.5063506735,-0.4986213876
5158,0.4898597382,-0.5006290669
5159,0.5048377979,-0.4840250247
5160,0.5063144982,-0.4831379471
5161,0.5094877135,-0.4959620445
5162,0.5098169743,-0.4996022369
5163,0.4940955259,-0.4986758374
5164,0.4805609732,-0.5129487607
5165,0.4798173294,-0.5180714172
5166,0.4895350729,-0.4951307823
5167,0.4943343238,-0.4807485916
5168,0.5206934999,-0.4995196222
5169,0.4932288339,-0.4852164152
5170,0.5136237428,-0.519420929
5171,0.5047688855,-0.5012642535
5172,0.4937125624,-0.4852107421
5173,0.5016105516,-0.468615548
5174,0.4939546526,-0.4946929348
5175,0.5037710515,-0.4545631741
5176,0.5111059741,-0.4644967183
5177,0.5385491771,-0.4998117428
5178,0.50806206,-0.46444636
5179,0.5104572593,-0.497581069
5180,0.5033021166,-0.4626300614
5181,0.5155111017,-0.4611391222
5182,0.4962698551,-0.4772404788
5183,0.5271273031,-0.485944599
5184,0.5185004011,-0.4913895506
5185,0.527960226,-0.4597810762
5186,0.5081022267,-0.4763271346
5187,0.5300158422,-0.4779346863
5188,0.517763579,-0.455491982
5189,0.5325046884,-0.4569149155
5190,0.4993346837,-0.4738327259
5191,0.482275494,-0.4717586162
5192,0.5384631852,-0.4982195664
5193,0.5055516586,-0.473387755
5194,0.4865203619,-0.4737866638
5195,0.5056881198,-0.4637720398
5196,0.5064748374,-0.4740678078
5197,0.4874845828,-0.4935150107
5198,0.5225134181,-0.4780896338
5199,0.4994129231,-0.501456262
5200,0.4702390075,-0.4984095266
5201,0.4965531111,-0.4992039883
5202,0.4843045316,-0.4894061077
5203,0.4894629952,-0.4870909872
5204,0.5038393658,-0.468568135
5205,0.4907394332,-0.4782617107
5206,0.4931291398,-0.4609525666
5207,0.489374479,-0.485484376
5208,0.5090379201,-0.486132408
5209,0.5160947333,-0.4711563673
5210,0.5108954297,-0.4529394833
5211,0.5027001581,-0.4738678528
5212,0.5089296797,-0.4874990395
5213,0.4880738781,-0.4801384346
5214,0.5121749758,-0.4557561132
5215,0.4823679227,-0.4583168038
5216,0.4935482474,-0.4698461094
5217,0.4941451986,-0.4561416098
5218,0.4842391444,-0.4607745583
5219,0.4928540542,-0.4652953365
5220,0.4906248029,-0.4391367802
5221,0.505855436,-0.4747988373
5222,0.5051990326,-0.4774314598
5223,0.4797675808,-0.4849964917
5224,0.4904742725,-0.4921008816
5225,0.4916011143,-0.4685612524
5226,0.4848602473,-0.4987972849
5227,0.4978979437,-0.4922071347
5228,0.4751386408,-0.4943268371
5229,0.4866061738,-0.498777967
5230,0.486799793,-0.4835262151
5231,0.5018033466,-0.4614611586
5232,0.488657726,-0.4728921615
5233,0.5138255457,-0.4749552471
5234,0.4737789219,-0.4552556272
5235,0.5073862827,-0.4981931766
5236,0.4834158648,-0.49901017
5237,0.4669242939,-0.4948708883
5238,0.496699196,-0.478913549
5239,0.4944738813,-0.4754902197
5240,0.4994934321,-0.4644534996
5241,0.5003581956,-0.4825260221
5242,0.5052549109,-0.4623775953
5243,0.482996311,-0.4776926587
5244,0.4836009261,-0.4921342681
5245,0.4846695969,-0.4767256171
5246,0.5027535515,-0.5014852854
5247,0.4899016182,-0.5194232627
5248,0.4751833946,-0.4934664952
5249,0.4919254685,-0.4833649064
5250,0.4869066266,-0.4846142836
5251,0.4713497137,-0.496168993
5252,0.4690639704,-0.5304666015
5253,0.4693946735,-0.5173772016
5254,0.4879430033,-0.4934808757
5255,0.4925656002,-0.4931859823
5256,0.4881924173,-0.5047691245
5257,0.4935725528,-0.5053049459
5258,0.4884514798,-0.4800988329
5259,0.5023259348,-0.4900206821
5260,0.4730901899,-0.4937882197
5261,0.4779191748,-0.4856096677
5262,0.4982862308,-0.4853743403
5263,0.4768843649,-0.4801026744
5264,0.485749943,-0.4686117248
5265,0.4685589216,-0.4600155961
5266,0.5070805939,-0.4531995879
5267,0.4983369981,-0.4814046549
5268,0.4806495599,-0.4682496927
5269,0.4778306911,-0.473909709
5270,0.5031888344,-0.4783928876
5271,0.4729079859,-0.4789632754
5272,0.5027259372,-0.4742096614
5273,0.4652835643,-0.4684250254
5274,0.4935950024,-0.4501828874
5275,0.4846407427,-0.4901160012
5276,0.4916660909,-0.4820229965
5277,0.4819234081,-0.4692776217
5278,0.4797958281,-0.461615386
5279,0.4709312766,-0.4834364126
5280,0.4730236998,-0.4784408037
5281,0.4733589596,-0.486784679
5282,0.4689499289,-0.5038316696
5283,0.4888650474,-0.4984092672
5284,0.4896680063,-0.5040072372
5285,0.4633621713,-0.4909046126
5286,0.5031479925,-0.4703725812
5287,0.4953468653,-0.5000424597
5288,0.4988642504,-0.5038111181
5289,0.4843373667,-0.4975760861
5290,0.4712549391,-0.4945282322
5291,0.5031615594,-0.4981600295
5292,0.5057986612,-0.5011954438
5293,0.4819205304,-0.4878830875
5294,0.4865608528,-0.4960213888
5295,0.4983019713,-0.4730084962
5296,0.4964055993,-0.489782179
5297,0.4772562816,-0.5035253733
5298,0.5016857367,-0.4729619264
5299,0.4737943435,-0.4867023892
5300,0.4926633343,-0.4682652751
5301,0.4790291559,-0.4795798957
5302,0.4606084588,-0.4838668901
5303,0.5048603677,-0.4757801276
5304,0.5089914552,-0.4831384661
5305,0.476894077,-0.4671296205
5306,0.5070914686,-0.4891903506
5307,0.4900507983,-0.4945708207
5308,0.4667160511,-0.487346312
5309,0.4763527054,-0.457298649
5310,0.4736649759,-0.4839145895
5311,0.4874696594,-0.4535617371
5312,0.4587058246,-0.4836159959
5313,0.4725229078,-0.4713052559
5314,0.4468619734,-0.4975792371
5315,0.4759521443,-0.4824336124
5316,0.4915839388,-0.4805895793
5317,0.47781923,-0.4789643895
5318,0.4839476563,-0.4764998962
5319,0.4798608413,-0.4797091779
5320,0.4724206758,-0.444354842
5321,0.4838820108,-0.458213778
5322,0.4680607384,-0.4664884143
5323,0.47043246,-0.478560472
5324,0.5079857174,-0.4571284098
5325,0.5120995794,-0.4560737923
5326,0.4807328388,-0.4889967743
5327,0.4733708337,-0.4634043505
5328,0.4765481286,-0.4963657287
5329,0.4984498342,-0.4708770214
5330,0.47256076,-0.4855779618
5331,0.4696340683,-0.4896347127
5332,0.479379638,-0.4708356596
5333,0.497264923,-0.4802338173
5334,0.468803262,-0.495215999
5335,0.4936196621,-0.4800687863
5336,0.4896562837,-0.5112970323
5337,0.4822314125,-0.4747369332
5338,0.4820559368,-0.4988953044
5339,0.4846270728,-0.5093871513
5340,0.493982791,-0.4869901413
5341,0.4795771333,-0.4954118532
5342,0.4838262136,-0.4678984868
5343,0.4821492758,-0.4851129126
5344,0.4891972883,-0.5023863331
5345,0.4966585739,-0.4739217305
5346,0.5027860577,-0.4831209532
5347,0.4837293248,-0.4938115077
5348,0.4882266371,-0.4852650639
5349,0.4953968339,-0.4462167628
5350,0.4833828066,-0.4675304361
5351,0.4830679081,-0.4994159468
5352,0.4850458276,-0.502443335
5353,0.4972399995,-0.4953952044
5354,0.470102553,-0.4577174106
5355,0.4896012372,-0.4870384648
5356,0.4768577771,-0.4884615366
5357,0.4808026172,-0.4754137292
5358,0.4733060732,-0.5109737645
5359,0.4762070791,-0.4768820153
5360,0.4815902137,-0.4794084928
5361,0.4590788911,-0.4792491192
5362,0.4659524721,-0.5014797885
5363,0.4932385292,-0.4921394751
5364,0.4549879328,-0.4706050722
5365,0.4962944305,-0.4948398533
5366,0.5185141687,-0.5093433871
5367,0.5110054413,-0.5078450954
5368,0.5142442484,-0.5208387723
5369,0.4927481283,-0.4835974978
5370,0.5238573406,-0.5008062289
5371,0.4887344847,-0.5178260437
5372,0.5027014211,-0.5117999846
5373,0.5028996288,-0.4987220805
5374,0.5014666353,-0.5175139082
5375,0.4792128556,-0.4876301191
5376,0.5011921339,-0.5149890146
5377,0.4872873571,-0.5048902217
5378,0.4925476634,-0.4914537232
5379,0.4843147838,-0.4719732419
5380,0.5201803215,-0.4721068648
5381,0.5055809615,-0.4818782248
5382,0.505476854,-0.4949215538
5383,0.5029986859,-0.4887534863
5384,0.5007820973,-0.503943547
5385,0.5032625659,-0.4865203073
5386,0.4833738744,-0.4954813657
5387,0.5115001013,-0.5045700149
5388,0.4912927913,-0.4972922793
5389,0.5093832733,-0.4833329902
5390,0.4846473345,-0.4877243527
5391,0.5019442524,-0.4718204712
5392,0.4966701844,-0.4553520245
5393,0.4894530187,-0.4689144572
5394,0.4998635514,-0.4740594169
5395,0.4791776582,-0.4780056204
5396,0.4937614253,-0.4728508756
5397,0.5002312121,-0.4833028782
5398,0.5243399747,-0.5274076305
5399,0.5128188769,-0.4694291733
5400,0.4893251946,-0.4665117783
5401,0.4982638398,-0.4970559274
5402,0.4975384947,-0.4674057843
5403,0.4923227327,-0.4798095952
5404,0.4821198514,-0.4591009619
5405,0.5043564239,-0.5040124476
5406,0.4887491764,-0.4934231863
5407,0.508236239,-0.4978015087
5408,0.4982204471,-0.5155518033
5409,0.4920669802,-0.5133432683
5410,0.4935707103,-0.5266742232
5411,0.5109345146,-0.5195319041
5412,0.4751294434,-0.5171506306
5413,0.4996945572,-0.4935227573
5414,0.4733350209,-0.4864009266
5415,0.4937911686,-0.4862180358
5416,0.4938362159,-0.507968315
5417,0.5032522234,-0.4794939339
5418,0.4934388634,-0.4877128988
5419,0.4995680838,-0.4863397963
5420,0.4990275473,-0.4901552509
5421,0.4724909385,-0.5022158077
5422,0.4552071471,-0.5107243205
5423,0.4671348174,-0.4921820682
5424,0.4885301405,-0.4835601788
5425,0.4831211669,-0.5147446762
5426,0.4721532061,-0.5015273394
5427,0.4766363958,-0.5149836166
5428,0.4970158359,-0.4711231525
5429,0.5017326024,-0.4895530821
5430,0.4733736061,-0.4898107665
5431,0.4950385307,-0.4758347512
5432,0.4988100681,-0.484594624
5433,0.4890317343,-0.4994328935
5434,0.5041747907,-0.4995891815
5435,0.504003936,-0.4845215446
5436,0.5008356264,-0.4815408248
5437,0.474788178,-0.4803003369
5438,0.4889953189,-0.4672616466
5439,0.4879550439,-0.4667684483
5440,0.5044937152,-0.4911685098
5441,0.4908678441,-0.4738615188
5442,0.5099174521,-0.4670808054
5443,0.4915202461,-0.4689092275
5444,0.4960109863,-0.4897039777
5445,0.4596219145,-0.4842814477
5446,0.4937681038,-0.479645734
5447,0.4705321456,-0.4704139713
5448,0.4632984127,-0.4831875779
5449,0.4892280527,-0.4866976169
5450,0.4632339815,-0.4841895814
5451,0.4989769875,-0.4899583369
5452,0.5010684378,-0.4568009612
5453,0.4846823595,-0.4687196944
5454,0.4891299754,-0.470258278
5455,0.4921876621,-0.5030418182
5456,0.5037419076,-0.4815741713
5457,0.4969405312,-0.4880156147
5458,0.5041702989,-0.4766828164
5459,0.4962892513,-0.4861022434
5460,0.5266269711,-0.4984198044
5461,0.4795125519,-0.4745041279
5462,0.4846917724,-0.5056692475
5463,0.4952738409,-0.5013017761
5464,0.4838641695,-0.5066746493
5465,0.4903724891,-0.4924216209
5466,0.4880378322,-0.4885916892
5467,0.4933073283,-0.5028566835
5468,0.5041132702,-0.4939824263
5469,0.4827201582,-0.4875750802
5470,0.4684444748,-0.5118213909
5471,0.4764044665,-0.4829284017
5472,0.4790577872,-0.4789316906
5473,0.4988335508,-0.4980582709
5474,0.4688017273,-0.4802602648
5475,0.4519951774,-0.4733892784
5476,0.4874829905,-0.4740669747
5477,0.4814791539,-0.467165256
5478,0.47514109,-0.485887573
5479,0.4833369423,-0.4633211585
5480,0.4603282596,-0.4807803248
5481,0.4686131904,-0.4685770073
5482,0.4788241636,-0.471391892
5483,0.4773721452,-0.4528915133
5484,0.4708496873,-0.4557921719
5485,0.4867715414,-0.4787023751
5486,0.4883386688,-0.4583986239
5487,0.5100470226,-0.4758992083
5488,0.4820385659,-0.5044020249
5489,0.5098417865,-0.43688751
5490,0.4872989311,-0.4681675373
5491,0.489694356,-0.4746627355
5492,0.4751478963,-0.4630851007
5493,0.4939551551,-0.4841314174
5494,0.4837438123,-0.4795095731
5495,0.4808306523,-0.4762620285
5496,0.4663202186,-0.4854429861
5497,0.4850345265,-0.4945760297
5498,0.4548187735,-0.5082584905
5499,0.4353615746,-0.491917795
5500,0.5029178143,-0.5224579059
5501,0.484170944,-0.4818328101
5502,0.4838277463,-0.4750929938
5503,0.4690534213,-0.5179964635
5504,0.5156137167,-0.5096073234
5505,0.5028987625,-0.5215193638
5506,0.4806783698,-0.5055704074
5507,0.5064750082,-0.4968087339
5508,0.503972092,-0.520980193
5509,0.5295918826,-0.5303091773
5510,0.5114397966,-0.494323325
5511,0.4957025975,-0.5124101348
5512,0.5109572392,-0.5221371146
5513,0.5306419614,-0.5299139468
5514,0.5335050177,-0.5132480002
5515,0.4632058639,-0.5039127803
5516,0.4849265263,-0.5455749739
5517,0.5082589309,-0.491038707
5518,0.5041968082,-0.5125202715
5519,0.5159839678,-0.4822661365
5520,0.5165030416,-0.4915791066
5521,0.5285310885,-0.5012343137
5522,0.5078488034,-0.5058126088
5523,0.4928367618,-0.5081773605
5524,0.4843960567,-0.5055532502
5525,0.5015258308,-0.4939922166
5526,0.5104558572,-0.4596191619
5527,0.5180120437,-0.5227646251
5528,0.4932852573,-0.4875237691
5529,0.535708763,-0.5009986089
5530,0.5119906127,-0.5127785827
5531,0.5264129085,-0.4976373843
5532,0.4960055031,-0.5211958003
5533,0.5169969917,-0.5058730744
5534,0.5237808233,-0.4918499586
5535,0.4955437854,-0.5167649154
5536,0.4960893408,-0.4984241919
5537,0.503261071,-0.5028572593
5538,0.5161137942,-0.5013069388
5539,0.5034697781,-0.4814350696
5540,0.508343662,-0.506389747
5541,0.5086017672,-0.5287896416
5542,0.5108950055,-0.5061709938
5543,0.5061210845,-0.4917148024
5544,0.5147157715,-0.4834696235
5545,0.5095752184,-0.5127727925
5546,0.4907111438,-0.513036715
5547,0.506145258,-0.4883307481
5548,0.4775284384,-0.5141683998
5549,0.5028244672,-0.5161786236
5550,0.50019113,-0.5156062491
5551,0.5058321576,-0.5327242353
5552,0.5178333455,-0.5067433994
5553,0.4997838273,-0.5206801642
5554,0.5053947404,-0.4910225223
5555,0.5012271873,-0.50440939
5556,0.5293949681,-0.4919517537
5557,0.5185891909,-0.5097169802
5558,0.5278470497,-0.509972134
5559,0.4990400943,-0.5039471756
5560,0.5224623014,-0.5034805763
5561,0.5225518919,-0.5283760879
5562,0.5046590325,-0.4980483172
5563,0.5158936572,-0.50635808
5564,0.4995129156,-0.5211481784
5565,0.5130305688,-0.5212117121
5566,0.5345326271,-0.5003693011
5567,0.5168581906,-0.4795821828
5568,0.4948121582,-0.4999931267
5569,0.5200806082,-0.5012120816
5570,0.5104709043,-0.5011975544
5571,0.5071419566,-0.5008224442
5572,0.5133072752,-0.4799987014
5573,0.5101938172,-0.5079588802
5574,0.4863081357,-0.5335764362
5575,0.5005437796,-0.5081233791
5576,0.512747308,-0.5108906166
5577,0.5052755461,-0.4883592923
5578,0.5012108545,-0.5134022107
5579,0.4867536895,-0.5407517223
5580,0.5162004338,-0.5089119891
5581,0.4987684911,-0.4898873293
5582,0.4802283859,-0.4812944003
5583,0.5288782768,-0.4866318414
5584,0.5077222877,-0.4856913009
5585,0.5125696903,-0.4667914655
5586,0.5277309806,-0.4908717285
5587,0.5062294721,-0.47630138
5588,0.5118162781,-0.4899566597
5589,0.5048272267,-0.4625551533
5590,0.4722392048,-0.4601601004
5591,0.4928894148,-0.4840674215
5592,0.4953011975,-0.4960604685
5593,0.4952691704,-0.5178789619
5594,0.5073877526,-0.4922702615
5595,0.5199778641,-0.4954587161
5596,0.5005505129,-0.4912136936
5597,0.5023772294,-0.4784611561
5598,0.508818973,-0.5043194105
5599,0.5109093305,-0.4688702573
5600,0.5229081575,-0.4995070935
5601,0.5067470474,-0.507135641
5602,0.5547702582,-0.5141029899
5603,0.5026195955,-0.5335243481
5604,0.5256987596,-0.4959391421
5605,0.5072558536,-0.4857776596
5606,0.5277443209,-0.4980031256
5607,0.5187851424,-0.4961550943
5608,0.5313246954,-0.4787105908
5609,0.5306743326,-0.4898923768
5610,0.518744864,-0.4755494831
5611,0.5357477254,-0.5021489477
5612,0.5004404903,-0.4761235617
5613,0.5086705844,-0.4919403533
5614,0.4880955931,-0.5043372215
5615,0.4985757581,-0.501806185
5616,0.5300919838,-0.5017474298
5617,0.5120718692,-0.4991424035
5618,0.4928658732,-0.5236581711
5619,0.4984114211,-0.533402715
5620,0.5099245703,-0.5452983823
5621,0.5150902789,-0.5179770201
5622,0.5138292633,-0.5120821294
5623,0.5267199944,-0.5050355043
5624,0.507788528,-0.5216281002
5625,0.5080192967,-0.5296424507
5626,0.5172700241,-0.5252763193
5627,0.5194328406,-0.5298542637
5628,0.5196161254,-0.5121176904
5629,0.5259372705,-0.5051457204
5630,0.518486457,-0.5076389405
5631,0.5083716591,-0.5034986376
5632,0.5115306188,-0.471166003
5633,0.5132744129,-0.4986043562
5634,0.4894259657,-0.4858293506
5635,0.5108135477,-0.4825946954
5636,0.5133324108,-0.4979092623
5637,0.5215697285,-0.535585601
5638,0.4941149953,-0.4907357234
5639,0.5150997741,-0.5089081697
5640,0.518735641,-0.4953724008
5641,0.4900853791,-0.4972602932
5642,0.4867089858,-0.5136992612
5643,0.499855375,-0.5221327025
5644,0.4793028044,-0.5247328157
5645,0.4927581458,-0.4889963422
5646,0.4938902238,-0.491381659
5647,0.5271285419,-0.4913590816
5648,0.5034564449,-0.4786515873
5649,0.5360675778,-0.5153486031
5650,0.5166164085,-0.5207183977
5651,0.5182949781,-0.4807034279
5652,0.5084387719,-0.4858134029
5653,0.5089102485,-0.4727663249
5654,0.4735429333,-0.4841416643
5655,0.5318973547,-0.5060954214
5656,0.4993280722,-0.4791610431
5657,0.5039208639,-0.505599539
5658,0.5161055733,-0.4609778327
5659,0.5034922135,-0.4888511162
5660,0.5000623556,-0.4690105914
5661,0.5147842987,-0.4654229816
5662,0.4757813839,-0.4960929136
5663,0.5132175234,-0.4721235842
5664,0.504078646,-0.5106298742
5665,0.4906435068,-0.5100567295
5666,0.5116884336,-0.4862049564
5667,0.502506496,-0.4864165733
5668,0.4934637149,-0.4963872487
5669,0.516890837,-0.5025821413
5670,0.5274688843,-0.5276346738
5671,0.5099309932,-0.4970899844
5672,0.5115141832,-0.5012512181
5673,0.4940917635,-0.5125673843
5674,0.5263969645,-0.5126610065
5675,0.5088920371,-0.4901435239
5676,0.4955287173,-0.4800560439
5677,0.5126120304,-0.5005653932
5678,0.547773795,-0.4958941705
5679,0.5217141361,-0.5013628178
5680,0.5449256531,-0.4859144559
5681,0.5454831882,-0.5085136361
5682,0.5274763715,-0.4711845118
5683,0.521601877,-0.4617165158
5684,0.5433866872,-0.4622563551
5685,0.4996340956,-0.4894791617
5686,0.5214501876,-0.4830129299
5687,0.5316276382,-0.4898595269
5688,0.5220873434,-0.4988315169
5689,0.4851893699,-0.5060332457
5690,0.4908966417,-0.4926162404
5691,0.4977437886,-0.4973763654
5692,0.508509871,-0.4999690355
5693,0.4818270442,-0.5046566549
5694,0.4833223577,-0.4980255191
5695,0.49087645,-0.4964804999
5696,0.4997014335,-0.4768129012
5697,0.4833882858,-0.4968595059
5698,0.4973007722,-0.4993297868
5699,0.4957682915,-0.5205198954
5700,0.5036721589,-0.4939143083
5701,0.4908140739,-0.4920392595
5702,0.4818953765,-0.4864510768
5703,0.4995400021,-0.5167399982
5704,0.4951284659,-0.4563098502
5705,0.518918564,-0.4942517284
5706,0.4981119361,-0.5018989708
5707,0.5039978255,-0.4922951918
5708,0.5117283828,-0.4862258445
5709,0.4854089033,-0.4897010586
5710,0.5236409822,-0.4671367577
5711,0.5100642466,-0.51077937
5712,0.5064504911,-0.5223271898
5713,0.5089342488,-0.4976443127
5714,0.5123544507,-0.5067153905
5715,0.4817647658,-0.5140926224
5716,0.515734812,-0.502526657
5717,0.5249137636,-0.5155029964
5718,0.4966401481,-0.5153521943
5719,0.5148513306,-0.4813171527
5720,0.4924025309,-0.5091589771
5721,0.4985509361,-0.4855843784
5722,0.4829482399,-0.474188037
5723,0.4924413825,-0.4709410613
5724,0.5064448816,-0.4663407026
5725,0.4899512151,-0.5076748885
5726,0.5035981799,-0.4778957004
5727,0.5207949214,-0.5030791048
5728,0.4955357368,-0.4870629678
5729,0.5178143766,-0.4955479806
5730,0.4867776025,-0.4902523821
5731,0.4953158188,-0.4990754466
5732,0.4901815573,-0.5019699103
5733,0.4979710247,-0.496715626
5734,0.5199529523,-0.5078641741
5735,0.5028756099,-0.5031148247
5736,0.5212705319,-0.4897145383
5737,0.4975708888,-0.5018906751
5738,0.4571011712,-0.5003856442
5739,0.486915209,-0.5067852646
5740,0.5116995524,-0.4807754048
5741,0.515849783,-0.4602329106
5742,0.5218136579,-0.4841945941
5743,0.4856262036,-0.485289224
5744,0.4870281783,-0.4791343229
5745,0.4830252925,-0.4922480111
5746,0.489976861,-0.5065081186
5747,0.5116758516,-0.5012371742
5748,0.4990048216,-0.4922041756
5749,0.4997619773,-0.507862902
5750,0.4884187137,-0.4973886661
5751,0.4977909966,-0.5017392897
5752,0.4789982966,-0.4946513864
5753,0.5012729908,-0.494685038
5754,0.4896790414,-0.4895429913
5755,0.5019992761,-0.4892318443
5756,0.4783014473,-0.5258433809
5757,0.5085529018,-0.4998133778
5758,0.4905870383,-0.5358235597
5759,0.505870871,-0.5098603404
5760,0.4792505025,-0.4935846062
5761,0.489254198,-0.5068818199
5762,0.4952002303,-0.4962916966
5763,0.5337919239,-0.5060915762
5764,0.512727746,-0.5079474896
5765,0.5016489254,-0.4991903631
5766,0.5035053372,-0.4502383782
5767,0.5142845751,-0.4936221044
5768,0.5233574694,-0.480940154
5769,0.5117254914,-0.4969268566
5770,0.4875872381,-0.4902263811
5771,0.5031258908,-0.5178411221
5772,0.4950708447,-0.5154710374
5773,0.4946746337,-0.4793948774
5774,0.5258711142,-0.5061660449
5775,0.5144728967,-0.5094314177
5776,0.5092069731,-0.4888115593
5777,0.4953860205,-0.4822593571
5778,0.482207697,-0.4822075674
5779,0.4983994454,-0.4740010618
5780,0.4952880837,-0.5090396206
5781,0.5003318305,-0.4830968599
5782,0.504211021,-0.5008864391
5783,0.5182917807,-0.5249592907
5784,0.5169850891,-0.490039908
