"Iteration","Bx x Bx","By x Bx","By x By"
50,0.9524608155,-0.009397011847,0.9407085202
51,0.9521491247,-0.03657417273,0.9552290424
52,0.9961107418,-0.012016519,0.9373849322
53,0.9457347052,-0.01946576271,0.9408911839
54,0.9353337485,-0.02375344513,0.9461772173
55,0.9404455959,-0.02288108301,0.9710570141
56,0.9483214892,-0.05356812745,0.965966163
57,0.9252138438,-0.03558608225,0.9544094811
58,0.9427186289,-0.01242581946,0.9254144384
59,0.9604137762,-0.01265781386,0.905119903
60,0.9509817694,-0.01793677762,0.9553717655
61,0.9534761743,-0.008001612383,0.9235285372
62,0.9441403249,-0.02514422115,0.9171291589
63,0.931400437,-0.0112972014,0.9083726661
64,0.9421613913,-0.008134013722,0.8917191953
65,0.9665379589,-0.01786769088,0.9060200292
66,0.9076995366,-0.03123610243,0.9374738645
67,0.9471830445,-0.04015168403,0.9548357611
68,0.9264971198,-0.006791800053,0.930149727
69,0.9281620932,-0.01842614553,0.9565758295
70,0.9651101549,-0.005898839945,0.9859658997
71,0.9303999332,-0.02997528625,0.9170904829
72,0.9213859225,-0.0145246698,0.9698229896
73,0.9076494039,-0.003443665675,0.9850025596
74,0.9313163335,-0.02893550404,0.9439801193
75,0.9166244171,-0.01076220699,0.9441389856
76,0.9251191319,-0.03849901665,0.9839225723
77,0.8946484574,-0.004565290249,0.9469871693
78,0.8923198622,0.001948066528,0.9860425115
79,0.9110112112,-0.03023676298,0.9497997256
80,0.9123544153,-0.03736076102,0.9341749107
81,0.9561764294,-0.0288443487,0.9354065046
82,0.9251844252,-0.002390166369,0.9441804182
83,0.9082870197,-0.01347618588,0.9571249278
84,0.9051606853,-0.007254209295,0.9807427591
85,0.9128398758,-0.03640957803,0.9512139035
86,0.885370284,-0.002977452079,0.9291099918
87,0.9275668273,-0.0444968116,0.958558511
88,0.9062531341,-0.03632860679,0.9066476879
89,0.8994254528,-0.06116511216,0.9742976784
90,0.9140840077,-0.03009947886,0.9176170967
91,0.920189901,-0.04181573999,0.9076303893
92,0.8620728518,-0.03660736599,0.9033152577
93,0.8999685176,-0.0354018542,0.9326834646
94,0.8880227593,-0.01123836124,0.9081423568
95,0.8999716848,-0.01664747816,0.9088823111
96,0.8870557762,0.01422759163,0.8537936532
97,0.8659154083,0.004576765536,0.8776829666
98,0.8763939482,-0.001314772982,0.9207849372
99,0.8798113908,-0.003655546168,0.9053312568
100,0.8625536354,-0.001024182375,0.8932158312
101,0.8845735505,-0.007957060905,0.927847595
102,0.8844080379,-0.008926484256,0.844086853
103,0.8972323892,-0.003015226945,0.8824310368
104,0.8831561474,0.005982037415,0.8784158107
105,0.8702397167,-0.00520798789,0.8958555971
106,0.8905790603,-0.003842506209,0.8908993373
107,0.9069137792,0.01370927589,0.8858790005
108,0.8931613646,-0.008880371076,0.876018623
109,0.9150630388,0.003989026422,0.8778917022
110,0.8743025351,-0.006874627806,0.9019389782
111,0.8818134863,-0.00391915213,0.8828335421
112,0.8687079797,-0.02566667529,0.8987887842
113,0.8669845606,0.01573190286,0.8862636843
114,0.8871958958,0.02522483898,0.8884774041
115,0.9242573568,0.01157258834,0.9125002919
116,0.9212532139,0.02499614456,0.8872498632
117,0.8816252903,-0.004406727753,0.932203317
118,0.9015879212,-0.0004986739673,0.8649100979
119,0.9005183546,0.006835453845,0.9289883429
120,0.9390847215,0.003851803155,0.9342848424
121,0.9121486244,-0.001933649046,0.9305482697
122,0.9347511243,0.007026626816,0.9333930738
123,0.9278988283,-0.006257561471,0.9317902983
124,0.9115588683,0.007793863467,0.9180915607
125,0.9375010636,-0.01132406755,0.8939925626
126,0.9609264624,-0.02356927617,0.9264861857
127,0.9698420443,-0.03056277,0.9057891833
128,0.88867996,-0.02385422011,0.924892611
129,0.9434575758,0.0004599903623,0.9259828187
130,0.9442757971,-0.0003809669555,0.8942094213
131,0.943375526,-0.003963127329,0.9084048893
132,0.9692695273,-0.01179238221,0.920357885
133,0.9524836905,-0.0190912825,0.9358186994
134,0.9229681921,-0.03001894451,0.9202353192
135,0.9278193817,-0.01106981605,0.9210339074
136,0.9234757624,-0.01532541295,0.8952030386
137,0.9313267359,-0.01345687317,0.9211287193
138,0.9033050741,-0.02136982848,0.9066421016
139,0.9275142664,-0.02237051373,0.9474716737
140,0.8969937774,-0.03660207438,0.9408011299
141,0.955783003,-0.02033939947,0.9610491439
142,0.9362525869,-0.05648837836,0.9264898459
143,0.9529804863,-0.0529348031,0.9776825185
144,0.9639123263,-0.07144651496,0.9361587881
145,0.9365644187,-0.04106981251,0.9436848947
146,0.9329105076,-0.01030266852,0.9305068572
147,0.9684639409,-0.01647625546,0.9731087134
148,0.9605236521,-0.02202980816,0.9822412247
149,0.9547582879,-0.04363673169,0.9879127212
150,0.9014328017,-0.008735600414,0.9560654784
151,0.9514927254,-0.02073331207,0.9427754779
152,0.9026531323,-0.04345263922,0.9496201279
153,0.9553243465,-0.02668185155,0.9413065823
154,0.9302769972,-0.04817106188,0.955274416
155,0.9387711195,-0.02843299432,0.9467623913
156,0.9322799224,-0.02952982468,0.913970483
157,0.9133886818,-0.02925245241,0.9212565272
158,0.9544718638,0.0009768716856,0.9799437102
159,0.9470568133,-0.03007440332,0.942614195
160,0.9186149531,-0.02911726051,0.9193254359
161,0.9798268363,-0.0360560497,0.9450946397
162,0.9477031657,-0.0005989749752,0.9185829432
163,0.9380428107,-0.0262932839,0.9170130052
164,0.9288707672,0.008074654925,0.9487547585
165,0.9571656804,-0.008958157886,0.9362994351
166,0.9348216604,0.006748646073,0.9453236504
167,0.9747746965,0.008238942492,0.9322292821
168,0.9624759157,-0.002466549392,0.920883934
169,0.9721660328,-0.0002387210029,0.9233228148
170,0.9600558248,0.01023239152,0.9304226476
171,0.9290376928,0.009089677177,0.9344746072
172,0.938135293,0.01258966548,0.9180360671
173,0.9386643697,-8.592306422e-05,0.9565249283
174,0.9477033124,0.01539873357,0.9222343943
175,0.9289744257,0.0006076396973,0.9308766828
176,0.8865587366,0.01678955687,0.9333480131
177,0.9042356698,0.01289034837,0.9280011035
178,0.9452556127,0.009903324727,0.9437406019
179,0.9509969847,0.006094233243,0.9179166096
180,0.9600023856,-0.00607662981,0.9463013052
181,0.930416077,0.04217768189,0.9283169069
182,0.9157906904,0.01778686167,0.9263129471
183,0.9307764904,0.003860186623,0.9343122941
184,0.9456372792,0.01406484788,0.9159778716
185,0.9366185963,0.03258279572,0.9188655658
186,0.9601825734,-0.01237784791,0.9098091535
187,0.9476990009,-0.005599590982,0.9206528677
188,0.9565933167,-0.001545931068,0.9017549562
189,0.9234562004,0.004835657427,0.8944245478
190,0.955502522,0.01736294272,0.9439376335
191,0.930600884,0.01998314463,0.923737487
192,0.9539127408,0.02779314241,0.9160192423
193,0.9380819561,-0.001719075966,0.9140944989
194,0.9220883242,0.01361301713,0.9248749
195,0.9310169444,-0.01261782506,0.9051404856
196,0.8929060891,0.004745774499,0.8969486389
197,0.9254911541,0.01119334916,0.9131626158
198,0.9091409339,0.003477223334,0.9376520295
199,0.9549678341,0.003449066886,0.8984550423
200,0.9349675969,0.01251709845,0.9348613149
201,0.9212452206,-0.007803181702,0.9301707779
202,0.9070507882,0.004173486567,0.9180820287
203,0.9526485259,0.00593630066,0.8975424597
204,0.9257374355,-0.003814031891,0.9217290935
205,0.9299552297,0.0001665936778,0.9291651839
206,0.9563570701,0.007152361318,0.9623893181
207,0.9407584966,0.009866504884,0.9399411205
208,0.9819378306,0.03428688768,0.9247451567
209,0.9568065017,0.006681791307,0.9211495621
210,0.9530856903,0.05298823541,0.955008422
211,0.9388281332,0.02407474105,0.8955168811
212,0.9726553113,0.02858893938,0.9294646569
213,0.9852935753,0.0172197529,0.9103336607
214,0.9687114825,0.01003378623,0.9002868587
215,0.9717157896,0.02350087681,0.9175581629
216,0.9181951899,0.02996899047,0.9341313455
217,0.9919191897,0.0234302319,0.8859776946
218,0.9354176302,0.008684053291,0.9063035495
219,0.9145881692,0.03435684339,0.8889293797
220,0.9542963213,0.04315660805,0.898482703
221,0.9097998203,0.01187254844,0.8927975496
222,0.9371552094,0.02758501235,0.8788625944
223,0.9214082712,0.03320112861,0.9188084521
224,0.9047180388,0.0041660162,0.8769293568
225,0.9340071832,0.004559665308,0.9073267466
226,0.9160307964,-0.0004265525897,0.898675622
227,0.9181526682,-0.00849640971,0.8801828908
228,0.9355322995,-0.0005238164006,0.9184797391
229,0.9101356819,0.01618088145,0.938042747
230,0.9124066744,0.004848045544,0.8983779081
231,0.9287081169,0.002851765002,0.8941348956
232,0.9426758715,0.03509822841,0.9195029728
233,0.8956845576,0.03584815073,0.9012521367
234,0.9063293442,0.0209283377,0.907665565
235,0.9313043814,0.02915884352,0.9554794351
236,0.9126208226,0.02488659798,0.9192613981
237,0.9044614121,0.01958574815,0.9358416511
238,0.899366324,0.01475983947,0.9184960387
239,0.8879469682,0.03866978322,0.9512349354
240,0.8651967015,0.01235710446,0.9591902331
241,0.9419056493,0.02228088586,0.9183682717
242,0.9158716037,-0.002022473472,0.9379455306
243,0.9246328504,0.0248044029,0.9227799071
244,0.9143651733,0.01984574303,0.9525224888
245,0.933728666,0.02207885616,0.9671059676
246,0.9169477586,-0.0004353081737,0.9294268433
247,0.9372213883,0.01035477986,0.9849422245
248,0.953147414,-0.0005697111639,0.9385181048
249,0.9484245524,0.01327153079,0.971163306
250,0.9709465378,0.01998317595,0.9569523273
251,0.9549905506,0.01539810186,1.005542152
252,0.9118649859,0.03459110112,0.9698664884
253,0.9452664485,0.001131518432,0.9357821837
254,0.9317231498,6.450836233e-05,0.9386177406
255,0.9554382798,0.01847116475,0.9835701076
256,0.8868044297,0.0285597781,0.9384541852
257,0.8985590261,0.01425328328,0.9421900399
258,0.9332529499,0.06384819957,0.9710035034
259,0.9178575429,0.04191217802,0.9758928313
260,0.9396235188,0.040729653,1.017593304
261,0.9343903044,0.04015661879,0.9588604577
262,0.8927619974,0.0415347758,0.9437852524
263,0.921006957,0.02952609876,0.9437257303
264,0.9076312446,-0.01660485013,0.929054844
265,0.8992838834,0.03786354369,0.9019765825
266,0.9098869493,0.04293321902,0.9395154561
267,0.9080283971,0.01849207916,0.9176016451
268,0.9201685047,-0.004167519115,0.9570074461
269,0.9220994982,0.00813812773,0.9204581313
270,0.9189531295,0.03481495672,0.8742134638
271,0.9463259375,0.04099639655,0.9276926994
272,0.9187782115,0.04402944537,0.8821864295
273,0.9372127317,0.02575619422,0.9270309736
274,0.9119684444,0.01283709064,0.9064042035
275,0.9087471693,0.04143353304,0.9084517009
276,0.9316678266,0.0478358688,0.8873887635
277,0.933990226,0.04549654819,0.9334747046
278,0.9529476962,0.04785931137,0.9014373135
279,0.9744489319,0.03863475388,0.9132584588
280,0.9485085271,0.03822444628,0.8919867986
281,0.9283363081,0.02074366876,0.950410971
282,0.9198671363,0.0221965702,0.9007381309
283,0.9430595764,0.04178193687,0.9127007766
284,0.9010008481,0.009210866117,0.9051145376
285,0.8892183657,0.01423511391,0.9075818438
286,0.9086163657,0.02401433003,0.9145689292
287,0.8958874312,0.03027469568,0.9175738725
288,0.8765081518,0.0295504419,0.8996001522
289,0.8878387215,0.02904138242,0.9301253915
290,0.8835481455,0.02351618081,0.9151290034
291,0.9212012632,0.02465096867,0.9187363958
292,0.8767177685,0.0280126566,0.909548581
293,0.8907987058,0.04030082429,0.9639055017
294,0.8906017692,0.05968150714,0.925738501
295,0.8886265301,0.02332552391,0.9187200355
296,0.8885951869,0.02285374455,0.9177150715
297,0.8933341437,0.0375919082,0.9330996108
298,0.9160536937,0.03978472026,0.8907941694
299,0.8884557048,0.03849746897,0.9280198329
300,0.9185676005,0.02318690167,0.9168416077
301,0.9187728237,0.03260416481,0.9061344232
302,0.9104969254,0.01618379675,0.8904286627
303,0.9445749568,0.01261932617,0.943029444
304,0.9262528984,0.01265374766,0.929880723
305,0.9667619308,0.04117404237,0.9184057319
306,0.9311728852,0.008963078871,0.903007124
307,0.9519569876,0.004665596648,0.935457772
308,0.9288385195,0.01161727757,0.9143078653
309,0.933321783,0.006870995691,0.9210083958
310,0.9193931735,0.02010057017,0.9359240407
311,0.9212580964,0.02548736246,0.9052857595
312,0.9025375747,0.01251639681,0.9318324114
313,0.8991702178,0.0399903738,0.9402088327
314,0.9137573459,0.003044878802,0.9074888832
315,0.8811711256,0.0169417298,0.943094176
316,0.8978260589,0.005235333705,0.9620683012
317,0.8887472613,0.0328976739,0.9449121912
318,0.9068167515,0.008773944946,0.9150569948
319,0.9048920914,0.002283130286,0.9092127081
320,0.9290109723,0.005227783351,0.8965010842
321,0.9461560421,0.02964627638,0.9195522436
322,0.9045537946,-0.004189844149,0.8964457404
323,0.9400993338,0.02934309997,0.9311790038
324,0.9115074486,0.03523015587,0.9026957176
325,0.9187974767,0.04279225912,0.9096085528
326,0.8928197146,0.01405464022,0.9038915981
327,0.9026999606,0.01315866315,0.922074592
328,0.906618386,0.04433965529,0.9229208835
329,0.8957281914,0.01402183925,0.9308982556
330,0.8997815235,0.009696474603,0.9165089282
331,0.8980072407,0.0264052584,0.9365141212
332,0.8888065521,-0.02126376277,0.9363160192
333,0.9292117313,0.005727664233,0.9203293408
334,0.9372500329,0.03625346952,0.9576668841
335,0.9217050407,0.04096726004,0.9705635316
336,0.9077593177,0.03370406496,0.9563208389
337,0.9207302733,0.02606790746,0.9766658498
338,0.9365558252,0.03430595289,0.9538375344
339,0.9594586337,0.02818638429,0.9560905942
340,0.9769337306,0.0163199236,0.9453555505
341,0.9855486662,0.05491009622,0.9392285885
342,0.9697239517,0.01066416465,0.9507861616
343,0.9664036734,0.0124085845,0.9325685424
344,0.9716584741,-0.005647140551,0.9557515154
345,0.9508003141,0.0323303101,0.9382607962
346,0.9473946315,0.00260098527,0.962229714
347,0.9467736473,-0.02175227776,0.9603502081
348,0.9615722287,0.006843374869,0.9318298213
349,0.9857720922,0.02042316804,0.964502095
350,0.9822269475,-0.01763907064,0.9554366063
351,0.9654863144,0.000691703742,0.9869496136
352,0.9302824788,-0.003092303475,1.00692768
353,0.9420006175,0.01092598198,0.9645493995
354,0.9443378984,-0.01072480492,0.9613090405
355,0.9049023639,-0.002418050593,0.9663437392
356,0.9720804923,-0.01034663489,0.9589212088
357,0.943373336,0.004181670067,0.9546036852
358,0.959097513,0.02113860034,0.9371500216
359,0.9401475399,0.01288518888,0.9565467175
360,0.9097455267,0.01316455024,0.8864550313
361,0.9421428563,0.01533420809,0.9092755011
362,0.9644061019,-0.003893140275,0.8814136422
363,0.9214877016,-0.008069686654,0.8790215366
364,0.9081958284,0.02007582259,0.9124828699
365,0.9428422827,0.02534389302,0.93287887
366,0.9483366841,0.000187760654,0.939807175
367,0.959377603,-0.02174981521,0.9459219063
368,0.9438315983,-0.0117617021,0.8994976753
369,0.9751198859,-0.02386587823,0.9275815271
370,0.9679998628,-0.01223318639,0.9285046034
371,0.9416593005,-0.01727973978,0.9292915375
372,0.9767415252,0.02065331403,0.9481873662
373,0.9782062805,-0.0005058468093,0.9250949166
374,0.9748398165,0.008296749578,0.947304497
375,0.9460564178,0.02898151823,0.9461664333
376,0.9377249161,0.005679812054,0.9554237827
377,0.9579551464,0.01289932201,0.9788813267
378,0.9923038718,0.0002449304615,0.9365987394
379,0.9913379931,0.01713440743,0.9563672699
380,0.9775731978,0.004271327573,0.9650368841
381,0.9561807411,0.01170775984,0.9566986723
382,0.9605661345,0.02937683708,0.9574498383
383,0.988089007,0.02710497242,0.9582644463
384,0.9941344156,0.01196602437,0.9653319394
385,0.945760481,0.01888166433,0.9517271332
386,0.9634750737,0.03918794044,0.928669686
387,0.962089277,0.01498426219,0.9445251065
388,0.929427947,0.02860353925,0.961802679
389,0.9230594782,0.01832456712,0.9364337482
390,0.9716111221,0.03154155066,0.9752719298
391,0.9390707748,0.02794844327,0.992181682
392,0.9404695537,0.001158523312,0.9776444065
393,0.9608802622,0.008822141749,0.9495032965
394,0.9572133651,-0.003217086972,0.9505934707
395,0.9577916533,-0.01665672141,0.9606969587
396,0.9718795988,-0.03218772667,0.9183619314
397,0.9411461153,-0.01903212163,0.9423282657
398,0.9482595728,-0.03330803462,0.9906012453
399,0.915019907,-0.01106879653,0.9468463864
400,0.9685213519,-0.03304309609,0.9705408813
401,0.9467461922,0.01227025449,0.9530083996
402,0.9716931011,0.003044397027,0.9720255741
403,0.9463557739,0.02401799848,0.9451800471
404,0.9360913946,0.03166385974,1.012351294
405,0.9390553729,0.02961048826,0.9428395743
406,0.9774322133,0.01809566069,0.9658348922
407,0.9729676638,0.01068745317,0.9903525529
408,0.973150382,0.03681782701,0.9666154912
409,0.9496829218,0.02649789662,1.025328481
410,0.9760240084,0.05281006169,0.9746315472
411,0.9615920833,0.03771754593,0.970597672
412,0.9392358387,0.01670461153,0.9594707702
413,0.9680049936,0.03464830296,0.9223066215
414,0.928474856,0.03250887508,0.9519331359
415,0.9462749753,0.02029372404,0.9645306822
416,0.9588206537,0.03454095084,0.956023591
417,0.9424267379,-0.001216824379,0.9624626775
418,0.977646825,0.04723791643,1.003701807
419,0.9292068649,0.007617751294,0.9540664255
420,0.974213655,0.01867340503,0.9810570905
421,0.9551570293,0.009210198094,0.9618998113
422,0.9290424431,0.02669333789,0.9945461892
423,0.9436875433,0.02462253825,0.9988578591
424,0.9226937301,0.01624036472,0.9817386885
425,0.9348773545,0.01423395134,0.978686168
426,0.9349715746,0.04189167717,0.9564020943
427,0.9355655585,0.0374580836,0.9757040234
428,0.8977062853,0.007590093609,0.9369236019
429,0.937242242,0.02945283665,0.93849222
430,0.9085968625,0.02814380207,0.9380495381
431,0.9457726735,0.01419145116,0.8904108759
432,0.9247721284,0.03998607222,0.9191799079
433,0.9205498741,0.0406552965,0.9312466647
434,0.9230742173,0.01556163048,0.9288732721
435,0.92350149,0.01217179927,0.9301746889
436,0.9315972785,-0.009903005812,0.9345922142
437,0.9558815023,0.02939995832,0.9785112106
438,0.9582166755,0.01028968706,0.9263570756
439,0.9574600157,0.04147452434,0.9768523272
440,0.9211164645,0.01681640816,0.9451154891
441,0.9459918357,-0.0005160921533,0.968002596
442,0.9061701451,0.02716119984,0.9187835057
443,0.9200396127,0.008659008956,0.9525109961
444,0.948149231,0.01789745299,0.944768949
445,0.9653857675,0.03973575736,0.9898414315
446,0.9360108239,0.04796450063,0.9789399173
447,0.9539841215,0.02364768491,0.9903274827
448,0.9225667081,0.05614479026,0.978592574
449,0.9064638268,0.03576176696,1.002430959
450,0.9115237336,0.04779415052,0.9438082249
451,0.9338242949,0.03332815241,0.9267931629
452,0.9395202902,0.02604194537,0.9173352688
453,0.895053361,0.04071177871,0.9359596945
454,0.9171822801,-0.00244279074,0.918942575
455,0.9271985175,0.03485024232,0.9324024923
456,0.9638546429,0.06616001878,0.8970874512
457,0.9815906846,0.05539408102,0.9468056386
458,0.9794242832,0.03665388442,0.9495989234
459,0.9210003033,0.03962581678,0.915216017
460,0.9536258186,0.04994878512,0.9329678789
461,0.9177447671,0.02639013175,0.9357692
462,0.9092747293,0.0335997286,0.9682146649
463,0.908759403,0.01377157969,0.9403570087
464,0.9299883747,0.01833722199,0.9437991842
465,0.9313392937,0.02728504166,0.9551566219
466,0.8943629173,0.01692420617,0.9926394566
467,0.9102643936,0.01336485989,0.9212800259
468,0.8746992935,0.002762729673,0.9400054917
469,0.9158294111,0.01133448954,0.9583271042
470,0.9091431692,0.03319747593,0.9658605832
471,0.9398820011,-0.01224534924,0.9421328212
472,0.9138941913,0.01081200806,0.9484168842
473,0.8975802146,0.02863684214,0.9431144613
474,0.9041007435,0.03471157327,0.9406360262
475,0.8945705982,0.04423425329,0.9256403443
476,0.8979155106,0.01598863629,0.9463654533
477,0.9118879024,0.0188440647,0.9188494007
478,0.933877251,0.005319494903,0.9024818362
479,0.9388610583,0.03572468421,0.8722341071
480,0.9341315323,0.02752578496,0.9249287395
481,0.9336222037,0.0007539571546,0.8842121814
482,0.9211093627,0.04549042246,0.9019391631
483,0.9117706561,0.01785756816,0.9195061008
484,0.8894187777,0.01484100577,0.9361691327
485,0.898366637,0.02911195984,0.9543896038
486,0.8938931877,0.02830176702,0.9197007151
487,0.9081473555,0.03769446776,0.9542888721
488,0.940841391,0.04320119163,0.9664084393
489,0.9288479821,0.03644116218,0.9698597712
490,0.9039584975,0.05091691284,0.9869248513
491,0.9318476076,0.06021617505,1.005684575
492,0.9189817473,0.06717159199,1.010839163
493,0.941218769,0.05368410539,1.007712172
494,0.9285960531,0.03815431004,1.002723144
495,0.9324120153,0.02914858911,1.000130432
496,0.9322493579,0.04651086621,0.9817534396
497,0.9353461954,0.01674385937,1.003433523
498,0.8932951239,0.03798576579,1.035848261
499,0.9333272293,0.05990132635,0.9922043007
500,0.8880618376,0.0265702666,0.9997785959
501,0.9207281185,0.03113925262,1.023745194
502,0.90912398,0.02092656245,1.012336709
503,0.86551343,0.01392536652,0.987810415
504,0.8916910425,0.0004853748284,0.9913619509
505,0.8906784604,0.01122653093,1.021719842
506,0.8844836214,0.00586840779,1.02839679
507,0.9236129457,0.007061202072,0.9855846136
508,0.9397162593,0.02035121734,0.9772425039
509,0.9128875397,-0.00681717842,0.9502211463
510,0.9402161466,0.01106655537,0.9693521233
511,0.932501798,0.01236178991,0.9867727073
512,0.9862771368,0.01350912677,0.9334619686
513,0.9567877463,-0.01510042357,0.9741334157
514,0.950733331,0.04623345076,0.9877333583
515,0.9625897345,0.008268589518,0.9679627354
516,0.9282828519,0.02799492991,0.9771104282
517,0.9585530221,0.02786491801,0.9752238976
518,0.9886237073,0.01788603193,1.036479417
519,0.9533851682,-0.009287865227,0.9981706027
520,0.9333486032,0.02106938368,0.9911576032
521,0.9486775899,-0.006326169085,1.009300567
522,0.9351799122,-0.002374248745,0.9822043096
523,0.9729925153,-0.01207829502,0.9836049778
524,0.9575215776,-0.008656186897,1.021380746
525,0.9603663883,0.005641324963,0.9879166032
526,0.9929850395,-0.01423547993,1.013615882
527,0.9592863845,0.01779600512,0.9858094004
528,0.9814060024,-0.0101875935,1.067319786
529,0.9356863442,-0.004134226922,1.027510861
530,0.9622667899,-0.01043742226,0.9992585984
531,1.014601945,0.02331250325,0.9904930576
532,0.9966399754,0.01096696968,1.003093011
533,0.9654571825,0.02556109119,1.023456054
534,0.9840371114,0.04320968315,0.9971999728
535,0.9762104697,0.01211697289,0.9779530212
536,0.9942209259,0.0297653632,0.9988523898
537,0.9963261661,0.04576466824,0.9852000428
538,0.9983041824,0.03938511486,0.9360186282
539,1.015029613,0.01980436514,0.9498567477
540,0.9656392529,0.02554003055,0.9898394936
541,0.9918400054,0.02924495853,0.9736988241
542,0.9679057061,-0.01384137631,0.9728547423
543,0.9854321427,0.03912052724,0.9338017627
544,0.9834100796,0.02935972496,1.02531467
545,1.026290436,0.02556949172,0.9624257199
546,0.9835533241,0.005067135766,0.9615668307
547,0.9873924179,0.03100413293,0.9859163688
548,0.9578585236,-0.001734462905,0.9549572322
549,1.014459949,0.005482799068,0.9943144686
550,0.9421491419,-0.01839432904,0.9625090169
551,0.9666319092,-0.002671873044,1.023440208
552,0.9585823733,-0.02009052074,1.019704295
553,0.9737031318,-0.01111134921,0.999110425
554,0.985926492,-0.02810102659,0.9824516619
555,1.005917053,-0.0117548094,1.000750269
556,1.02799652,0.002252338421,0.9855518133
557,1.009063583,-0.002037860157,0.9846110377
558,0.9997693981,-0.003285330108,1.025747547
559,0.9944355503,0.02185325979,0.9785766763
560,1.024372139,0.03755044277,0.9549042071
561,0.9788938646,0.02162872761,0.9932695073
562,0.9725821338,0.03514060906,0.9794484575
563,0.981522025,0.02326521416,1.007069253
564,1.019826017,0.03107443656,1.006482231
565,0.9587093381,-6.95854834e-05,1.002030095
566,0.9754439893,0.03661092422,0.9912389534
567,0.9959642715,0.03330185838,0.977762091
568,0.9471443617,0.009693228339,0.9511641696
569,0.9487170243,0.03003166627,0.9620880989
570,0.9637963374,0.01352996166,1.009091957
571,0.9632703072,-0.01682599152,0.9907601322
572,0.9836949976,-0.01024064747,1.0483908
573,0.987474456,0.005450527717,1.051645554
574,0.9897594774,-0.01515623471,1.041259256
575,1.010845825,0.0298987307,1.050420021
576,0.9593578755,0.02396334509,1.054330823
577,0.9822521041,0.03472315977,1.070872957
578,0.9953501839,0.008123768815,1.071629723
579,1.002760316,0.03194194442,1.047103057
580,0.9844685276,0.02010999775,0.9797599915
581,0.954249097,0.02796515303,1.028195925
582,0.936308052,0.003544684342,1.032845375
583,0.9474755204,0.01227225643,0.99234363
584,1.015861241,0.03527733402,1.050820768
585,0.986038179,0.01202950457,1.020047412
586,0.9721201746,0.02543045567,1.040503985
587,0.9428769092,0.009261243043,0.9900485391
588,0.9993716151,0.0330799344,1.043350353
589,0.9714801729,-0.001478544993,0.9849536797
590,0.9501144496,-0.01810463304,1.005903899
591,0.9506168377,-0.02622700344,1.030845329
592,0.9508359066,-0.01688517262,1.005181317
593,0.95191868,0.02301262676,0.9963417417
594,0.9287507164,-0.02860771013,0.9892415901
595,0.9664515115,-0.01758474714,1.00119603
596,0.9606017795,-0.0257237148,0.9886276077
597,0.950076144,-0.0135334738,0.9791284479
598,0.9482324225,-0.0004450829143,0.9913779166
599,0.9449869216,-0.01495975182,0.9864442857
600,0.9291430737,-0.0149045734,0.9833369641
601,0.9837704641,-0.02529731074,0.9867924684
602,0.9789490194,-0.01660520337,0.9766124158
603,0.9549663987,-0.01514958696,0.9525380233
604,0.9611276057,-0.01980033294,1.015201007
