"iteration","Bx","By","EC"
5704,0.4585295032,-0.4799080704,0
5705,0.4620618265,-0.4291420874,0
5706,0.45172617,-0.4326057598,0
5707,0.4391151609,-0.4367250543,0
5708,0.4545073567,-0.4255369227,0
5709,0.4466144765,-0.4079141542,0
5710,0.4395716292,-0.430299035,0
5711,0.4449391047,-0.4215583965,0
5712,0.4758990105,-0.4162359294,0
5713,0.449871487,-0.4223278387,0
5714,0.4299565324,-0.409654592,0
5715,0.4497979003,-0.4252017453,0
5716,0.4465344556,-0.3863523764,0
5717,0.4505064623,-0.4282247601,0
5718,0.4485546627,-0.4374368191,0
5719,0.4591238688,-0.3940129075,0
5720,0.454549852,-0.402215348,0
5721,0.4274657362,-0.4218476567,0
5722,0.4524881712,-0.4290142591,0
5723,0.4702048655,-0.4269883661,0
5724,0.4496221728,-0.4150097015,0
5725,0.4205559922,-0.4144797918,0
5726,0.4409328093,-0.4101091405,0
5727,0.4351692432,-0.4185164319,0
5728,0.4569155714,-0.424399356,0
5729,0.4588195283,-0.3904473307,0
5730,0.4488485242,-0.4225273854,0
5731,0.4604085673,-0.4172946033,0
5732,0.4435764941,-0.4403728542,0
5733,0.4516166348,-0.412193289,0
5734,0.4341276736,-0.4105147591,0
5735,0.4252275702,-0.4352644101,0
5736,0.4341912246,-0.3966857519,0
5737,0.4338068982,-0.4015360299,0
5738,0.4339074509,-0.4056846617,0
5739,0.4115083506,-0.3968598662,0
5740,0.418409088,-0.4328390251,0
5741,0.4234389445,-0.4321221799,0
5742,0.4388939642,-0.4263877424,0
5743,0.4610703259,-0.4168035122,0
5744,0.4243056921,-0.4300648161,0
5745,0.4339341474,-0.4109787646,0
5746,0.4532199573,-0.4138207717,0
5747,0.4249879002,-0.3984951428,0
5748,0.4113911982,-0.4162267891,0
5749,0.4330505868,-0.4259801608,0
5750,0.4261736617,-0.4220823528,0
5751,0.4547621001,-0.4549964038,0
5752,0.4482401905,-0.4281163809,0
5753,0.4356063623,-0.431913167,0
5754,0.425901062,-0.4154516545,0
5755,0.418724557,-0.4497154289,0
5756,0.4272683317,-0.4531763049,0
5757,0.4269862812,-0.4318479017,0
5758,0.4083580098,-0.434381561,0
5759,0.4309951063,-0.4387311675,0
5760,0.4440897059,-0.435943581,0
5761,0.418443798,-0.4506773694,0
5762,0.4410870437,-0.4138278899,0
5763,0.4346229053,-0.4233832951,0
5764,0.4431526675,-0.4307793996,0
5765,0.4341071021,-0.4395696409,0
5766,0.4429527225,-0.4670325562,0
5767,0.4421481928,-0.4398437757,0
5768,0.4303856633,-0.4561919513,0
5769,0.4208132166,-0.4492267413,0
5770,0.4546994365,-0.4458581529,0
5771,0.4265769251,-0.4148841586,0
5772,0.4407683746,-0.4161137596,0
5773,0.4536862415,-0.4502943384,0
5774,0.4640992184,-0.4608922951,0
5775,0.4356946102,-0.4440373465,0
5776,0.4464436929,-0.4166950514,0
5777,0.4753098412,-0.445816073,0
5778,0.464133636,-0.4447490689,0
5779,0.4694212812,-0.4367904982,0
5780,0.4608470222,-0.454934621,0
5781,0.4318829819,-0.4562689894,0
5782,0.4511818341,-0.4302802268,0
5783,0.4527595575,-0.4251865936,0
5784,0.4713425819,-0.4248355649,0
5785,0.4447668641,-0.4475941138,0
5786,0.4610643516,-0.435652732,0
5787,0.4445216042,-0.4454991707,0
5788,0.4563558417,-0.443654133,0
5789,0.4465367895,-0.4215888785,0
5790,0.4421983989,-0.4332395263,0
5791,0.436322187,-0.4153494394,0
5792,0.4543408664,-0.4290828893,0
5793,0.4415941293,-0.423222712,0
5794,0.4221900752,-0.4507606377,0
5795,0.4328579773,-0.4290175554,0
5796,0.4276707408,-0.4565626952,0
5797,0.416336329,-0.4416444956,0
5798,0.4285487196,-0.4359569713,0
5799,0.4219141935,-0.4275238147,0
5800,0.4320447115,-0.4495647809,0
5801,0.4365263925,-0.4268430474,0
5802,0.4477860827,-0.4147046674,0
5803,0.446460632,-0.4342428937,0
5804,0.4423500972,-0.43612162,0
5805,0.4388054775,-0.4501192408,0
5806,0.43609911,-0.4259935234,0
5807,0.4579515834,-0.4189878691,0
5808,0.4523144213,-0.4345726709,0
5809,0.4567723139,-0.4387824136,0
5810,0.439708001,-0.4121662131,0
5811,0.4510251356,-0.4240076106,0
5812,0.4450726118,-0.4164595082,0
5813,0.4538240964,-0.4270434872,0
5814,0.4783470844,-0.4289403697,0
5815,0.4651715764,-0.3954480641,0
5816,0.4845710124,-0.4160407199,0
5817,0.424165557,-0.4262128197,0
5818,0.4425628922,-0.4279345223,0
5819,0.4557707346,-0.4254444904,0
5820,0.4505776493,-0.4320137779,0
5821,0.4389494454,-0.3956932903,0
5822,0.4632937267,-0.4194446732,0
5823,0.471671144,-0.4474526786,0
5824,0.4457584265,-0.4272112889,0
5825,0.4718036781,-0.4579419303,0
5826,0.4539021873,-0.4319261295,0
5827,0.4294929362,-0.4460589489,0
5828,0.4217868952,-0.4334186069,0
5829,0.4486793709,-0.4410976706,0
5830,0.4425761791,-0.4161666204,0
5831,0.4361728312,-0.4626417012,0
5832,0.4479794109,-0.4511314829,0
5833,0.4574739881,-0.4457257402,0
5834,0.4448005597,-0.4515790183,0
5835,0.4564318703,-0.451759699,0
5836,0.4760531732,-0.4611438999,0
5837,0.4447025864,-0.4527306624,0
5838,0.4349187676,-0.4358136468,0
5839,0.444970861,-0.4531968557,0
5840,0.4512793004,-0.446922348,0
5841,0.4413481191,-0.4583686823,0
5842,0.4518563711,-0.4424867889,0
5843,0.4731338663,-0.4457215478,0
5844,0.4505336794,-0.4360169492,0
5845,0.4525994209,-0.4403845587,0
5846,0.4531606747,-0.439418064,0
5847,0.4628455379,-0.4324164475,0
5848,0.4621015621,-0.4454552567,0
5849,0.4491726656,-0.4259912328,0
5850,0.4800350087,-0.4568575833,0
5851,0.4707883476,-0.4510161286,0
5852,0.4848112109,-0.449022734,0
5853,0.4554523387,-0.4589267033,0
5854,0.4406383393,-0.4542610584,0
5855,0.4349986782,-0.4597106148,0
5856,0.426915355,-0.4576056499,0
5857,0.4375993478,-0.454084705,0
5858,0.4579102477,-0.4245757673,0
5859,0.446855583,-0.4614546981,0
5860,0.4606365598,-0.4617575251,0
5861,0.4492153097,-0.4815449335,0
5862,0.4715368375,-0.4540835714,0
5863,0.4801948556,-0.4461803927,0
5864,0.4514445906,-0.4461674695,0
5865,0.4781763705,-0.4670732416,0
5866,0.4662913735,-0.4728224274,0
5867,0.440120463,-0.4563675394,0
5868,0.4257523955,-0.45036677,0
5869,0.4481709785,-0.4467863651,0
5870,0.4562112467,-0.4287031182,0
5871,0.443592614,-0.4560613232,0
5872,0.4808106348,-0.4756595384,0
5873,0.4955869568,-0.4358835026,0
5874,0.4689675252,-0.4451186983,0
5875,0.4697356225,-0.4401629055,0
5876,0.4569974284,-0.4532781559,0
5877,0.4699578903,-0.4482619007,0
5878,0.4790776062,-0.4735921596,0
5879,0.4788885409,-0.4602839472,0
5880,0.4553839401,-0.446683402,0
5881,0.4699277734,-0.4479772154,0
5882,0.4388476438,-0.4650257959,0
5883,0.4493814341,-0.4545085677,0
5884,0.4353139788,-0.4347064868,0
5885,0.4562703852,-0.4430248431,0
5886,0.4871989043,-0.4677060414,0
5887,0.4766158011,-0.4762278472,0
5888,0.4692719542,-0.4631438882,0
5889,0.4904350035,-0.4407371693,0
5890,0.4481359321,-0.4593731173,0
5891,0.4476002032,-0.4510986064,0
5892,0.4523937396,-0.4411441696,0
5893,0.4590394305,-0.4267350456,0
5894,0.4607135342,-0.4552230129,0
5895,0.4251423097,-0.423590588,0
5896,0.4772994162,-0.431340539,0
5897,0.4393177248,-0.4557195825,0
5898,0.4618819786,-0.4557540032,0
5899,0.4450290459,-0.4286914872,0
5900,0.4741842075,-0.4479099896,0
5901,0.4546733834,-0.440485206,0
5902,0.4563514082,-0.4190386936,0
5903,0.4399377749,-0.4488601428,0
5904,0.4607020738,-0.4485459134,0
5905,0.4394213496,-0.4400550713,0
5906,0.4460772721,-0.44708631,0
5907,0.4615712975,-0.4190630471,0
5908,0.441653917,-0.4354380343,0
5909,0.447367285,-0.4404941146,0
5910,0.4685441838,-0.4211966255,0
5911,0.4739761133,-0.4178369664,0
5912,0.4745517461,-0.4139078121,0
5913,0.4735258346,-0.4391091703,0
5914,0.4718614526,-0.4299357562,0
5915,0.4706496583,-0.4306713567,0
5916,0.4872307108,-0.4394839931,0
5917,0.4907012908,-0.4177406191,0
5918,0.4760052453,-0.4395077201,0
5919,0.4683745289,-0.4384245204,0
5920,0.4932653655,-0.4369766019,0
5921,0.4820438434,-0.433058074,0
5922,0.4913840714,-0.4476230029,0
5923,0.4514630572,-0.4674851528,0
5924,0.4895009251,-0.4467086435,0
5925,0.4620608374,-0.4307250859,0
5926,0.4884868836,-0.4389486022,0
5927,0.4770193911,-0.4538248133,0
5928,0.4777034986,-0.4497769494,0
5929,0.4884696295,-0.4444208857,0
5930,0.4578377096,-0.4343001758,0
5931,0.46298057,-0.4384720946,0
5932,0.50189722,-0.4691252884,0
5933,0.4637637121,-0.4382583419,0
5934,0.4856037091,-0.4436281476,0
5935,0.4906361797,-0.4376350477,0
5936,0.4675584449,-0.43728442,0
5937,0.4770054663,-0.4586228072,0
5938,0.4733383179,-0.4734633714,0
5939,0.4624784491,-0.42712508,0
5940,0.4784953169,-0.4406487433,0
5941,0.4546586639,-0.4637795319,0
5942,0.4666643604,-0.4427230787,0
5943,0.4792279033,-0.4703694488,0
5944,0.4675291891,-0.4802048489,0
5945,0.4768786361,-0.4514647032,0
5946,0.4887165255,-0.4555689942,0
5947,0.4839156256,-0.4588779109,0
5948,0.500307505,-0.4599443953,0
5949,0.4795094195,-0.4677963955,0
5950,0.5005046227,-0.4422077136,0
5951,0.4679989695,-0.4586134832,0
5952,0.516489907,-0.4395660414,0
5953,0.4930866222,-0.4233149432,0
5954,0.4933224731,-0.465708372,0
5955,0.5023888292,-0.4658155213,0
5956,0.5137081118,-0.4696329584,0
5957,0.4618928626,-0.4828788046,0
5958,0.4650599383,-0.4731873136,0
5959,0.4702578583,-0.4616592652,0
5960,0.4880684785,-0.4807136288,0
5961,0.4743493525,-0.468037054,0
5962,0.4880685937,-0.4764090114,0
5963,0.4998636662,-0.4681767962,0
5964,0.4926023738,-0.4621380368,0
5965,0.4782730408,-0.4837560895,0
5966,0.4841600896,-0.4898461035,0
5967,0.4970617843,-0.4871085893,0
5968,0.4915929908,-0.4797759557,0
5969,0.4529035542,-0.4466192832,0
5970,0.4869143246,-0.4412995059,0
5971,0.509713718,-0.4514084059,0
5972,0.4765055357,-0.4677033311,0
5973,0.4756331653,-0.461070007,0
5974,0.4614364389,-0.4563564384,0
5975,0.4932547434,-0.4639291914,0
5976,0.4855753546,-0.4705666508,0
5977,0.4670891199,-0.468703111,0
5978,0.4830701273,-0.4581100724,0
5979,0.477296531,-0.4564479458,0
5980,0.5117294461,-0.4770346253,0
5981,0.4759652127,-0.4702573332,0
5982,0.4692412381,-0.4893457411,0
5983,0.475061509,-0.4577834289,0
5984,0.4637640509,-0.4744913648,0
5985,0.4856340003,-0.4919202631,0
5986,0.4628321549,-0.4576185872,0
5987,0.4576614934,-0.4572765667,0
5988,0.4720649344,-0.4623643805,0
5989,0.4674992799,-0.4719515674,0
5990,0.4439347531,-0.4383010301,0
5991,0.4755944296,-0.4374299839,0
5992,0.4566579868,-0.467693608,0
5993,0.4505498669,-0.4651482093,0
5994,0.4700718606,-0.4582508538,0
5995,0.4574551291,-0.4361504699,0
5996,0.4644773785,-0.4630750667,0
5997,0.4729491284,-0.454161874,0
5998,0.47815279,-0.4463977684,0
5999,0.4708301677,-0.4460273965,0
6000,0.4500652648,-0.4652928737,0
6001,0.4583258069,-0.4498491408,0
6002,0.4553131785,-0.4751490235,0
6003,0.4677857022,-0.4681078015,0
6004,0.4854495856,-0.4826693278,0
6005,0.4891202952,-0.4781247196,0
6006,0.4796084727,-0.5035542216,0
6007,0.4724793427,-0.4948986844,0
6008,0.4702937109,-0.4813616223,0
6009,0.4596319722,-0.4832144382,0
6010,0.4615921647,-0.4725750379,0
6011,0.4513847171,-0.4664788188,0
6012,0.4708291519,-0.4708351713,0
6013,0.4755907344,-0.4787754644,0
6014,0.4535024602,-0.4716910921,0
6015,0.4505002833,-0.4700083206,0
6016,0.480551934,-0.4652771908,0
6017,0.4864486014,-0.4837848128,0
6018,0.4666992435,-0.4678771659,0
6019,0.4647857101,-0.4791557278,0
6020,0.456390449,-0.4954957553,0
6021,0.4707806737,-0.5048455835,0
6022,0.4645724269,-0.4610289631,0
6023,0.468209577,-0.4904331483,0
6024,0.4756597957,-0.4703723308,0
6025,0.4706539421,-0.4949751281,0
6026,0.477804878,-0.4895340874,0
6027,0.4450104855,-0.4778722895,0
6028,0.4324578821,-0.4762537526,0
6029,0.4727606392,-0.4814746396,0
6030,0.4588344145,-0.4615558345,0
6031,0.4504632586,-0.455757999,0
6032,0.4607342812,-0.4758884238,0
6033,0.4434131814,-0.4690623436,0
6034,0.463186245,-0.4829153867,0
6035,0.4304497123,-0.4715661642,0
6036,0.4754796567,-0.4950847413,0
6037,0.450771595,-0.4836085016,0
6038,0.4581217328,-0.4791385451,0
6039,0.4505843229,-0.4748924452,0
6040,0.4684221039,-0.4567273851,0
6041,0.4752691419,-0.449793711,0
6042,0.462154034,-0.4725182195,0
6043,0.4512048018,-0.4446331326,0
6044,0.4866600921,-0.4521938689,0
6045,0.4808195379,-0.4648203128,0
6046,0.4659632081,-0.4569491594,0
6047,0.4656971594,-0.4674592242,0
6048,0.4614236008,-0.4462039703,0
6049,0.471072239,-0.4839897,0
6050,0.4636741201,-0.4534429934,0
6051,0.4507104534,-0.4705836727,0
6052,0.4611889992,-0.4691139477,0
6053,0.4674286884,-0.4655552688,0
6054,0.4609396718,-0.4454858517,0
6055,0.4623679039,-0.4682012884,0
6056,0.4642861864,-0.4466664351,0
6057,0.4665459131,-0.4758950766,0
6058,0.4612044973,-0.4405362021,0
6059,0.468403635,-0.4658203854,0
6060,0.4372863141,-0.4613732804,0
6061,0.4590127452,-0.4455282492,0
6062,0.4558400113,-0.4501365392,0
6063,0.4442622376,-0.4616559418,0
6064,0.4406168716,-0.4648766944,0
6065,0.4786918893,-0.4848034488,0
6066,0.4584570163,-0.456235109,0
6067,0.4413677749,-0.4601768259,0
6068,0.4262380045,-0.4285828777,0
6069,0.458278396,-0.4507497978,0
6070,0.4863805127,-0.4686613683,0
6071,0.4548924747,-0.4203718885,0
6072,0.4685297554,-0.4472367449,0
6073,0.4795872742,-0.4231448841,0
6074,0.4914758364,-0.451920151,0
6075,0.4829750113,-0.4332151542,0
6076,0.4786946851,-0.4596255094,0
6077,0.4663303099,-0.4494627066,0
6078,0.476222079,-0.4764609696,0
6079,0.4517557638,-0.4263636204,0
6080,0.4692331475,-0.4293768861,0
6081,0.4671080425,-0.4600868884,0
6082,0.4539189824,-0.4452054705,0
6083,0.475560671,-0.430564999,0
6084,0.4705486758,-0.45806803,0
6085,0.4679832885,-0.4730161054,0
6086,0.4844028876,-0.4540435857,0
6087,0.4942856994,-0.4744528332,0
6088,0.4819379309,-0.4652550319,0
6089,0.4707436551,-0.4200972597,0
6090,0.469012325,-0.4233189215,0
6091,0.4947905583,-0.4240248402,0
6092,0.486740517,-0.4543958336,0
6093,0.4933914959,-0.4514924061,0
6094,0.4647514986,-0.4440366558,0
6095,0.4618849872,-0.448134371,0
6096,0.4758404235,-0.4712358047,0
6097,0.463155909,-0.4537279609,0
6098,0.4762649482,-0.4701474516,0
6099,0.4714300023,-0.4815131766,0
6100,0.4821397489,-0.488862205,0
6101,0.4854904578,-0.4850248255,0
6102,0.4393003664,-0.4614177328,0
6103,0.4739846394,-0.4794868747,0
6104,0.5159150342,-0.4823826757,0
6105,0.4868249297,-0.4755352377,0
6106,0.4753188681,-0.4783914613,0
6107,0.4848314238,-0.4992577495,0
6108,0.4673131157,-0.4725659783,0
6109,0.4699974297,-0.4829348035,0
6110,0.4552182555,-0.4682077181,0
6111,0.4954289628,-0.4743643928,0
6112,0.490144679,-0.500086753,0
6113,0.4769670581,-0.4792744139,0
6114,0.5013457437,-0.4892422208,0
6115,0.468515254,-0.496429356,0
6116,0.4756285005,-0.4676674111,0
6117,0.4633811307,-0.4709326234,0
6118,0.4599115985,-0.4754536866,0
6119,0.4979595249,-0.4795282292,0
6120,0.4566148248,-0.4897899704,0
6121,0.496096521,-0.4847116132,0
6122,0.4593939285,-0.4772979326,0
6123,0.4575174364,-0.4690252381,0
6124,0.4839154915,-0.4910241601,0
6125,0.4950873585,-0.4506108751,0
6126,0.4811042074,-0.4658081419,0
6127,0.4797881885,-0.4863206263,0
6128,0.489988006,-0.4898830813,0
6129,0.483581672,-0.4579339849,0
6130,0.5109137984,-0.4552211832,0
6131,0.4971945603,-0.4249467258,0
6132,0.4872330615,-0.498232158,0
6133,0.4917208092,-0.4693633558,0
6134,0.4650007009,-0.4510478371,0
6135,0.4882943475,-0.4378398443,0
6136,0.4772168663,-0.4622919855,0
6137,0.4881663097,-0.4830138004,0
6138,0.4747536094,-0.4651637512,0
6139,0.4724070233,-0.5019060694,0
6140,0.4559494623,-0.4919915969,0
6141,0.4541259305,-0.5165704044,0
6142,0.4930036126,-0.4913700131,0
6143,0.459809318,-0.5019378336,0
6144,0.4592055006,-0.4880631119,0
6145,0.4876797392,-0.4942413086,0
6146,0.4633620858,-0.5005890898,0
6147,0.4879798927,-0.5158125812,0
6148,0.4726648061,-0.4596860312,0
6149,0.45948553,-0.4845659252,0
6150,0.4464017356,-0.4872411281,0
6151,0.4652969622,-0.5018590954,0
6152,0.4650398861,-0.5003770888,0
6153,0.4625815469,-0.4792273584,0
6154,0.4403100735,-0.4576116996,0
6155,0.4711699987,-0.4691393221,0
6156,0.4619658635,-0.4724858651,0
6157,0.4547504535,-0.4457174436,0
6158,0.4531649869,-0.4385747904,0
6159,0.472181004,-0.4575274188,0
6160,0.4917555251,-0.4669695332,0
6161,0.4635182098,-0.4583192294,0
6162,0.4550745894,-0.4511429501,0
6163,0.4717350382,-0.4629622292,0
6164,0.4793192268,-0.4550690703,0
6165,0.480817283,-0.4371229965,0
6166,0.4590297204,-0.457371655,0
6167,0.4889865108,-0.4719021245,0
6168,0.4635560493,-0.4370499204,0
6169,0.4747851461,-0.4151282451,0
6170,0.4594963958,-0.4165322991,0
6171,0.4828342646,-0.4358888802,0
6172,0.4885154715,-0.4336711598,0
6173,0.511137567,-0.4562903974,0
6174,0.4821972661,-0.4523307696,0
6175,0.4917978971,-0.450185961,0
6176,0.4713725162,-0.4420212558,0
6177,0.4883752615,-0.4528128031,0
6178,0.4887255148,-0.4471803923,0
6179,0.4557315577,-0.4386875711,0
6180,0.4682142002,-0.3932656135,0
6181,0.471708127,-0.4194968667,0
6182,0.4768957785,-0.4182540264,0
6183,0.4554811795,-0.4616861019,0
6184,0.4484613365,-0.451888985,0
6185,0.4624706177,-0.4344130296,0
6186,0.461991778,-0.4384280073,0
6187,0.4879605463,-0.4269418695,0
6188,0.4659124806,-0.4418048147,0
6189,0.4439648833,-0.4674120212,0
6190,0.4577441117,-0.4469014119,0
6191,0.4777222178,-0.4427961431,0
6192,0.4610916009,-0.4640368647,0
6193,0.4365542318,-0.4765010874,0
6194,0.477227938,-0.4468749737,0
6195,0.4749683765,-0.4426344578,0
6196,0.4803789996,-0.469821008,0
6197,0.472121522,-0.4462343004,0
6198,0.4536145008,-0.446577192,0
6199,0.4452678597,-0.4195748538,0
6200,0.4690823536,-0.4370618478,0
6201,0.485613176,-0.4303881607,0
6202,0.4911436475,-0.4597895658,0
6203,0.4710348494,-0.4444583603,0
6204,0.4677052515,-0.4552290821,0
6205,0.4590584394,-0.4600770211,0
6206,0.4550818597,-0.4552067784,0
6207,0.5015310154,-0.4701531169,0
6208,0.4786951216,-0.4575269077,0
6209,0.4487335444,-0.4611441802,0
6210,0.4786080897,-0.4635534998,0
6211,0.4622365859,-0.4541390432,0
6212,0.4588330181,-0.4649671461,0
6213,0.4866571785,-0.4591892638,0
6214,0.4674599773,-0.4472610806,0
6215,0.4926807389,-0.4556523331,0
6216,0.4959185143,-0.4455799993,0
6217,0.4727912612,-0.4522472479,0
6218,0.4751162074,-0.4405745713,0
6219,0.4655528332,-0.4406492368,0
6220,0.4712128613,-0.4544640147,0
6221,0.468059373,-0.4678128488,0
6222,0.4852260908,-0.4552773376,0
6223,0.4650327035,-0.4457183248,0
6224,0.4780695809,-0.4752564589,0
6225,0.4571977042,-0.454208544,0
6226,0.4646181935,-0.4602533037,0
6227,0.4988236592,-0.4547014506,0
6228,0.4589796958,-0.4182521449,0
6229,0.482348932,-0.4404398934,0
6230,0.476403812,-0.4468342428,0
6231,0.4866197949,-0.4309821655,0
6232,0.4706437887,-0.4425603866,0
6233,0.5144966292,-0.4608821269,0
6234,0.4766812266,-0.4622392964,0
6235,0.4540007987,-0.4424039739,0
6236,0.4803196414,-0.4274277045,0
6237,0.4728365576,-0.3991332923,0
6238,0.4629271164,-0.4547765586,0
6239,0.4670194609,-0.4487348817,0
6240,0.4532417465,-0.4468034396,0
6241,0.4558293038,-0.4439849767,0
6242,0.476603681,-0.4537293261,0
6243,0.470389768,-0.4552206262,0
6244,0.463541579,-0.4632173443,0
6245,0.466223396,-0.4529456156,0
6246,0.4596846285,-0.461224476,0
6247,0.4465754212,-0.4459087466,0
6248,0.4686508069,-0.4590244064,0
6249,0.4579617123,-0.4447892234,0
6250,0.4484035233,-0.4499729299,0
6251,0.4441342877,-0.4545456664,0
6252,0.4656542616,-0.4689485181,0
6253,0.4364776054,-0.487558359,0
6254,0.4416303275,-0.4766376487,0
6255,0.4223334317,-0.4666033171,0
6256,0.4561018421,-0.483074335,0
6257,0.449984394,-0.4537479185,0
6258,0.4285320402,-0.4685974498,0
6259,0.4634364064,-0.4641208041,0
6260,0.4565109825,-0.471275126,0
6261,0.430523438,-0.452920158,0
6262,0.4379447631,-0.4635352773,0
6263,0.4223311751,-0.4758345685,0
6264,0.4475051903,-0.4807436771,0
6265,0.4561439013,-0.4637371757,0
6266,0.4187443758,-0.4629024046,0
6267,0.442543837,-0.442803814,0
6268,0.434391999,-0.4591679895,0
6269,0.4428120452,-0.4617481568,0
6270,0.4469441591,-0.4370775005,0
6271,0.4598551628,-0.4409343351,0
6272,0.4551829414,-0.4716953989,0
6273,0.4282244539,-0.46119097,0
6274,0.4591544735,-0.4300546501,0
6275,0.4577866269,-0.4667504275,0
6276,0.411226579,-0.438539509,0
6277,0.444695814,-0.4605453164,0
6278,0.4587652429,-0.4715825866,0
6279,0.4463971009,-0.4706108579,0
6280,0.4516413965,-0.4663671377,0
6281,0.4437599835,-0.45799199,0
6282,0.4782514942,-0.4639500352,0
6283,0.4762473881,-0.453066397,0
6284,0.4552013904,-0.4638700834,0
6285,0.449998148,-0.4454182847,0
6286,0.441904673,-0.4547946985,0
6287,0.4411734153,-0.4519223962,0
6288,0.4498605599,-0.4333164807,0
6289,0.4574271322,-0.4112701602,0
6290,0.4551519798,-0.4279983426,0
6291,0.4608243601,-0.422883004,0
6292,0.4610440603,-0.4179594622,0
6293,0.4574045621,-0.4504356951,0
6294,0.4585809693,-0.4596353796,0
6295,0.4652208896,-0.4411291075,0
6296,0.4666321585,-0.4489464083,0
6297,0.4929353535,-0.4420535219,0
6298,0.4535799164,-0.4192139684,0
6299,0.452761581,-0.4307345642,0
6300,0.4712838466,-0.4046484114,0
6301,0.4884410395,-0.4553334934,0
6302,0.474366232,-0.425803975,0
6303,0.4860821789,-0.4369072556,0
6304,0.4811965989,-0.4625143623,0
6305,0.4634393034,-0.444402401,0
6306,0.4560235569,-0.4493724135,0
6307,0.4546926837,-0.4621136478,0
6308,0.4689289088,-0.4722751595,0
6309,0.4847314564,-0.4319076122,0
6310,0.4517852975,-0.4646582911,0
6311,0.4442285399,-0.4489003697,0
6312,0.4728017608,-0.4556381876,0
6313,0.4505725072,-0.4270877532,0
6314,0.4741211736,-0.4486873817,0
6315,0.4437569508,-0.4502556395,0
6316,0.4404896146,-0.4490942888,0
6317,0.4487715159,-0.4338541084,0
6318,0.4591336039,-0.4768893254,0
6319,0.4670746107,-0.4432355976,0
6320,0.4462092048,-0.4336537047,0
6321,0.462185426,-0.4328028804,0
6322,0.4419459258,-0.4329065574,0
6323,0.4464531295,-0.4697753445,0
6324,0.4491638449,-0.4473711672,0
6325,0.4734689797,-0.4528915058,0
6326,0.4539152548,-0.4656602858,0
6327,0.42495417,-0.4445888886,0
6328,0.4625446772,-0.4255897475,0
6329,0.4606325943,-0.455667446,0
6330,0.4756468782,-0.478266404,0
6331,0.4650568487,-0.4726427061,0
6332,0.4499382933,-0.4830696308,0
6333,0.446879537,-0.4606674359,0
6334,0.4820634008,-0.4758999056,0
6335,0.4695499913,-0.477253013,0
6336,0.4433948219,-0.4746633218,0
6337,0.4713160785,-0.4850566845,0
6338,0.4439463767,-0.4731227769,0
6339,0.4631017111,-0.4623787614,0
6340,0.4691929495,-0.4618240962,0
6341,0.4508927447,-0.4738882557,0
6342,0.4642770855,-0.460379147,0
6343,0.4434938733,-0.4454962959,0
6344,0.4508046758,-0.4687280745,0
6345,0.4584634727,-0.4556029039,0
6346,0.4742903992,-0.4805590546,0
6347,0.4549911663,-0.4590543427,0
6348,0.4628829953,-0.461978934,0
6349,0.4457083832,-0.4911155325,0
6350,0.4576960406,-0.4540838886,0
6351,0.4550706709,-0.447478208,0
6352,0.4644890906,-0.4581890401,0
6353,0.4758874688,-0.4437239637,0
6354,0.4724977972,-0.4434598436,0
6355,0.477186645,-0.4307118544,0
6356,0.4627854793,-0.446551977,0
6357,0.4827013656,-0.4407463838,0
6358,0.4634822517,-0.4344313528,0
6359,0.4639983377,-0.4637064536,0
6360,0.4824028042,-0.4200982049,0
6361,0.4335296655,-0.4538313929,0
6362,0.4572721479,-0.4224216148,0
6363,0.4597671106,-0.4545881092,0
6364,0.4546088856,-0.415332895,0
6365,0.4476221684,-0.4459820848,0
6366,0.4818960032,-0.437641656,0
6367,0.4665928814,-0.4476374146,0
6368,0.4674907735,-0.435820813,0
6369,0.4758085639,-0.4593166123,0
6370,0.4625591422,-0.4369482291,0
6371,0.4789547769,-0.4466651633,0
6372,0.4531494629,-0.45928487,0
6373,0.4794225372,-0.4539942819,0
6374,0.4453818443,-0.4514059697,0
6375,0.4956798712,-0.456528187,0
6376,0.4596015426,-0.4743199742,0
6377,0.4540720352,-0.446989522,0
6378,0.4591848647,-0.4364135894,0
6379,0.4520601791,-0.4563015741,0
6380,0.4296376252,-0.4444170731,0
6381,0.4593189526,-0.4243942098,0
6382,0.4607545725,-0.4371058963,0
6383,0.4510838308,-0.4376626069,0
6384,0.43767601,-0.4458595151,0
6385,0.4788704907,-0.444253883,0
6386,0.4636054029,-0.4578372131,0
6387,0.4640624918,-0.4511338693,0
6388,0.4625418816,-0.45444143,0
6389,0.4703501019,-0.4350514418,0
6390,0.4670624393,-0.4412749389,0
6391,0.460560211,-0.4356329926,0
6392,0.4771271062,-0.4314332711,0
6393,0.4715652249,-0.4474630611,0
6394,0.4860971401,-0.4168204189,0
6395,0.4371639804,-0.4258621779,0
6396,0.4466585979,-0.4565428626,0
6397,0.4382295393,-0.4412556658,0
6398,0.4676667739,-0.4478972966,0
6399,0.443023166,-0.423828439,0
6400,0.500354423,-0.4228982181,0
6401,0.4860828639,-0.425197576,0
6402,0.4537661197,-0.4473777304,0
6403,0.4540708201,-0.4561047332,0
6404,0.4492097932,-0.4574694269,0
6405,0.4617717439,-0.442836218,0
6406,0.4649931058,-0.4741473022,0
6407,0.4555024416,-0.4470530236,0
6408,0.4606920284,-0.4520566617,0
6409,0.4475530515,-0.4411924731,0
6410,0.4594359413,-0.4669376178,0
