"Iteration","ASC1 x ASC1","BTime x ASC1","BTime x BTime","BCost x ASC1","BCost x BTime","BCost x BCost"
1,0.462648948,-0.06643609177,0.07767547602,-0.04591462558,0.03574223682,0.2285348726
2,0.4705100306,-0.0659368388,0.08113946084,-0.03996889302,0.03203626206,0.2075149322
3,0.4641245671,-0.06325693603,0.08146829534,-0.04205001024,0.02639159052,0.2082600339
4,0.507038527,-0.07337956674,0.07874456191,-0.04123066928,0.032121988,0.2060675154
5,0.4806494453,-0.07010533661,0.08196919957,-0.03667877352,0.02980242349,0.1968888096
6,0.5299981806,-0.07894048593,0.08067328319,-0.0620722529,0.0389689996,0.2111704864
7,0.5768495593,-0.08814244689,0.08150090365,-0.05931763885,0.03855846512,0.2143747476
8,0.528186465,-0.06962418736,0.0793474677,-0.06082290681,0.03327346922,0.2116521821
9,0.5414840099,-0.07843919159,0.08273588441,-0.0532964751,0.03331947414,0.2006947738
10,0.507584414,-0.07150391891,0.08601935972,-0.05097963681,0.03501544626,0.1969123844
11,0.5372628369,-0.07353401877,0.08663968585,-0.04224927179,0.03467019259,0.1932189076
12,0.542654575,-0.08651007889,0.09517185106,-0.03197388563,0.03518363768,0.226232656
13,0.4947492301,-0.06451883544,0.09320057633,-0.03780241104,0.04234793879,0.2120468353
14,0.5028738154,-0.08015204494,0.09272445087,-0.01731595901,0.03711359281,0.2098579195
15,0.5088399879,-0.06813217092,0.0892321379,-0.01560248959,0.04228702306,0.2091609947
16,0.5236117351,-0.07539867358,0.08910137372,-0.0172043834,0.03743683794,0.2074171636
17,0.5120708875,-0.08124278815,0.08301600204,-0.02773099337,0.03653853604,0.1895574051
18,0.5466783829,-0.0823608328,0.08283778778,-0.02724658841,0.0373430743,0.1889972344
19,0.5455031048,-0.07951253401,0.08272425673,-0.02520155338,0.04259328859,0.2075600113
20,0.5213077303,-0.08146032505,0.08788181307,-0.03920340374,0.04365322053,0.2051664359
21,0.5200328359,-0.08202042802,0.08936897912,-0.02673050637,0.03105695893,0.2075498602
22,0.4954029958,-0.07027759041,0.08516805372,-0.02224067075,0.03451494175,0.1926133063
23,0.521784906,-0.08567679914,0.08458327576,-0.03790692585,0.03729608098,0.1918247647
24,0.5304681028,-0.09208894423,0.08746201974,-0.05196314586,0.03732411,0.195147221
25,0.4932746098,-0.07655138725,0.0816402825,-0.04823551339,0.03564133966,0.185433346
26,0.5256202852,-0.07703422311,0.08506578393,-0.03115497973,0.03808319849,0.1931072471
27,0.4900045502,-0.08599785806,0.08754849912,-0.03988943188,0.03174482222,0.1903314585
28,0.5346880694,-0.07812740594,0.08345203214,-0.03900867969,0.03515335641,0.2028336977
29,0.5451901158,-0.07844295116,0.08659172123,-0.02768338661,0.04283638777,0.1942434348
30,0.5576578588,-0.07803515453,0.08287198971,-0.03728903877,0.03609443121,0.1866306976
31,0.5766587979,-0.07191651219,0.08427880266,-0.02516775837,0.03460762391,0.1781973109
32,0.5602835301,-0.08434194247,0.08696029887,-0.04098844477,0.03314094131,0.1711898324
33,0.6016432932,-0.07014102676,0.08603925881,-0.03362167646,0.03367837334,0.1968834442
34,0.6239097659,-0.07964949337,0.07856429563,-0.0375907071,0.03506061421,0.1924017699
35,0.5549010341,-0.07621815423,0.08491817779,-0.03715571198,0.03151201775,0.1957400191
36,0.591091975,-0.07155389804,0.08083328059,-0.05655179067,0.03632550834,0.1868428311
37,0.5786147155,-0.07183001405,0.08808883855,-0.0429926212,0.0364254962,0.184454593
38,0.616145378,-0.06937984977,0.08383558077,-0.03193074975,0.03184139083,0.1839711859
39,0.6062631062,-0.07669107233,0.07798473043,-0.03509474336,0.03028660701,0.1713750545
40,0.6070512299,-0.0909078791,0.08696807445,-0.05615874289,0.03808882293,0.1769336144
41,0.548181674,-0.07081383337,0.08342340381,-0.03587242575,0.03146630762,0.186448935
42,0.5722338678,-0.08153870121,0.0851509059,-0.05207077994,0.03537154543,0.1781869123
43,0.5712805273,-0.0817431343,0.08473015248,-0.03285197522,0.02488312444,0.182951999
44,0.6159307704,-0.08590024998,0.08437964339,-0.03371742591,0.03280371924,0.1887097224
45,0.5638118991,-0.07181257371,0.086133745,-0.01405657225,0.03246004555,0.1780012068
46,0.5356755808,-0.06974672187,0.08030326928,-0.02150322328,0.03345148902,0.1822618106
47,0.5925182741,-0.08096602366,0.0844855465,-0.0133873058,0.02942956106,0.1803723773
48,0.5025706476,-0.06711928153,0.08581301705,-0.03488450377,0.03890469425,0.1736684695
49,0.5342121025,-0.08440965439,0.09132782043,-0.04277184054,0.04628829887,0.195512441
50,0.5472898717,-0.07706220425,0.0904491396,-0.0349036987,0.03797819428,0.1910673269
51,0.5202878526,-0.07470742321,0.08658198628,-0.03824780441,0.03713199024,0.1826200237
52,0.5934457317,-0.1013785255,0.09217370998,-0.01936004893,0.03642743129,0.175959147
53,0.5976750986,-0.09569317743,0.09547719985,-0.04298803714,0.04594377107,0.1758279373
54,0.5359213641,-0.08214086656,0.08269106392,-0.0266087805,0.04172315301,0.1701720404
55,0.570131195,-0.09216519395,0.08807121199,-0.02064169098,0.04110040223,0.1718984766
56,0.5625901918,-0.08768127821,0.08645949746,-0.03941555157,0.04609398368,0.1742509481
57,0.5313552217,-0.07792049131,0.09001301821,-0.04177596502,0.05339027244,0.1697170273
58,0.5308796058,-0.08032080783,0.09350682812,-0.04273094671,0.05340424869,0.1839629313
59,0.5425072003,-0.07018536849,0.09073813867,-0.03793306665,0.05950156978,0.1944741628
60,0.5302488915,-0.07630535776,0.09143617709,-0.02538623838,0.05278217649,0.1847410603
61,0.5200407695,-0.07942672759,0.09727313026,-0.04355519012,0.06085724079,0.1896511397
62,0.5200268301,-0.08664947773,0.09965224655,-0.05810353007,0.06574047825,0.1944728806
63,0.5026393255,-0.08059476635,0.09438724869,-0.05653522267,0.05550946397,0.1948685642
64,0.5694304911,-0.08628207151,0.09432284178,-0.07559453904,0.06735112315,0.2033552744
65,0.5341890596,-0.0718331244,0.08814750029,-0.04525615623,0.06043824291,0.1943003621
66,0.5252473653,-0.06209043344,0.08711010583,-0.04218156769,0.06313533564,0.1890306564
67,0.5680827157,-0.07988668727,0.08836449702,-0.05738598978,0.05901998558,0.1794868639
68,0.5217891624,-0.06800900428,0.08991412936,-0.05714093792,0.05359717776,0.1667965232
69,0.5395928126,-0.07268882253,0.09390698187,-0.05382702314,0.06599115211,0.1905648267
70,0.5312505606,-0.06799537553,0.08923805399,-0.02910988872,0.0592138429,0.19146891
71,0.5467969021,-0.05937629553,0.09108818973,-0.03356379866,0.05685802341,0.1800357501
72,0.5475818017,-0.05407846336,0.08774022598,-0.03208254465,0.05784770627,0.1854910237
73,0.5442638139,-0.06046056098,0.09302790378,-0.03619069962,0.0702245343,0.1975232036
74,0.5782653477,-0.06396672408,0.08822216323,-0.01992768893,0.06769615487,0.1901202521
75,0.5024645748,-0.06028008539,0.09627094367,-0.0380078143,0.07415783877,0.196851254
76,0.5524837598,-0.06107981464,0.0902125279,-0.02668683471,0.06018860606,0.1746701135
77,0.5294434453,-0.04848671867,0.09089072306,-0.02010243038,0.06829008991,0.1864186451
78,0.5585561874,-0.07819927359,0.09977671879,-0.05790205676,0.07731132368,0.1878858224
79,0.5538617564,-0.06907620093,0.1024234368,-0.04141112784,0.07773010509,0.1934176625
80,0.5734975201,-0.07303902754,0.08778916174,-0.0403012581,0.0657718111,0.1854032309
81,0.5454566744,-0.06971789745,0.09411985225,-0.02825634969,0.07295368727,0.2034743273
82,0.5325160321,-0.06572790739,0.08830314019,-0.03025139978,0.06854866395,0.1917978109
83,0.5305766332,-0.06492451356,0.08784206803,-0.02083010378,0.06807122388,0.1868722143
84,0.5710029767,-0.07009746332,0.09083249789,-0.04712226475,0.06912944392,0.1949923758
85,0.5796733184,-0.06947125166,0.09115187629,-0.03085227011,0.07204627946,0.205541058
86,0.5474097427,-0.05502939195,0.08395927365,-0.01482533367,0.06742760602,0.1894076584
87,0.5740731252,-0.07589089725,0.08566038358,-0.03726462094,0.06639347033,0.2077007593
88,0.5744516247,-0.07667505498,0.08732357047,-0.01794646824,0.0680359231,0.1997033617
89,0.610957699,-0.07915610927,0.08930646094,-0.01823816617,0.06710920058,0.2009838938
90,0.609121237,-0.07874347777,0.09822390421,-0.02833440876,0.06854567771,0.2002116335
91,0.5823217296,-0.06461597546,0.08902444502,-0.02122938284,0.06397967923,0.1980059064
92,0.6189156113,-0.0808846615,0.08690737664,-0.0248453086,0.0617411815,0.2027497416
93,0.5910086203,-0.07740854285,0.09447608432,-0.02338442857,0.07268306024,0.2130183094
94,0.6535451085,-0.08434078363,0.08892589102,0.002952064023,0.05811059901,0.1923720219
95,0.5704248773,-0.06713821895,0.08084739943,0.001918702442,0.05670952525,0.2008188431
96,0.5566379205,-0.0756438159,0.08842411947,-6.259294642e-05,0.0608207997,0.2014520163
97,0.5979907776,-0.07204578114,0.08985205977,0.002254950112,0.06811083847,0.2022771163
98,0.6191889487,-0.06744269478,0.08739743626,-0.003134994628,0.06762593518,0.2057760811
99,0.5648326079,-0.05539585827,0.08543613869,0.0146482052,0.05384118226,0.1921064481
100,0.56404784,-0.05803247894,0.0792277886,0.01365239421,0.05004543582,0.1887003547
101,0.55788752,-0.05861485833,0.09155168729,0.01287068506,0.06313322037,0.2030954466
102,0.6091025956,-0.04976192351,0.08749378529,0.02141930265,0.0579207272,0.1903132346
103,0.6083601068,-0.0709671,0.08975575237,0.006087042609,0.0565574628,0.1925117701
104,0.5614403875,-0.04789950755,0.08712949089,0.002849801182,0.0500984619,0.1955224639
105,0.602207571,-0.04966206379,0.08344926349,0.01524219432,0.04939661694,0.1923234455
106,0.5301883841,-0.06631865255,0.08883941975,0.001484185456,0.0546499444,0.2018562883
107,0.5918373013,-0.04821775718,0.0929150285,0.02982031935,0.05526953424,0.2021787202
108,0.5716517609,-0.04202488301,0.08326557567,0.02901355174,0.05773808523,0.2071557923
109,0.5312128072,-0.03956704392,0.07717946673,0.04557878202,0.04170405647,0.2000818677
110,0.5652062929,-0.0487661887,0.08679316382,0.02367287147,0.0467108678,0.1933310527
111,0.5714663564,-0.04652776191,0.07944373983,0.03068100243,0.04510745802,0.2119786639
