"Respondent","RLH","Bx","By"
84,0.9749595996,-0.2107565386,-1.198846021
85,0.731587013,-0.8712599545,1.148182281
86,0.9410381357,1.324006484,-1.547103414
87,0.656877104,0.7415649182,0.005224319009
88,0.9695948541,1.347592025,0.7898493772
89,0.9756010477,1.230307399,0.7408145029
90,0.97161894,-0.2659994063,-1.139262782
91,0.8653570207,0.6815846618,-1.188030418
92,0.984785243,0.08191812091,-1.298241416
93,0.8233514316,1.154245979,-1.278499313
94,0.8200581056,1.257672391,-0.7479500362
95,0.8407707579,0.8695297496,-1.379191906
96,0.9707829436,-0.0383911382,-1.274939388
97,0.8202360486,0.03037891281,0.9611911993
98,0.9703005239,-0.408914795,-1.166223258
99,0.5612593132,1.84336752,-1.919946807
100,0.9804592266,1.343763197,0.7098270141
101,0.9865703026,0.1395669239,-1.233432117
102,0.7740967114,0.8970459482,-1.219215937
103,0.8121021276,1.294309072,0.1602399547
104,0.94581345,1.664959723,0.7072544803
105,0.9721199076,-0.2892548352,-1.226731123
106,0.9622116908,1.181851857,0.9665794944
107,0.9621674217,1.376082485,1.077734285
108,0.8691948274,0.7319383649,-1.299563559
109,0.9781928495,-0.1818219785,-1.284861594
110,0.6754441766,0.1507652878,0.1872415141
111,0.9524662762,1.511637115,0.7540478913
112,0.9712572331,1.480979334,0.4469083338
113,0.7239302787,-0.4878245742,1.309159143
114,0.9753778508,-0.4081775211,-1.157057708
115,0.973493218,-0.3725833094,-1.117940644
116,0.9475937144,1.592469326,0.6249750594
117,0.9753991396,-0.5186987478,-0.9314074491
118,0.8323950551,0.9803596841,0.5620537053
119,0.9766692054,-0.5698657277,-0.7641384295
120,0.9822568167,-0.211499735,-1.256309973
121,0.6871524508,-0.3280045811,1.273975703
122,0.9325728213,1.476785621,0.9148586596
123,0.9761453814,-0.06730244149,-1.247343123
124,0.9420395112,1.762895668,0.5277354104
125,0.4907965034,0.5666742775,-0.514027539
126,0.9566016399,1.56522054,0.7121984206
127,0.833865561,1.503198714,-0.8538324833
128,0.9728333678,1.441899811,0.7778723419
129,0.9814930896,-0.4080005643,-1.075209712
130,0.9751797862,1.008725544,1.071379822
131,0.9650604684,1.214284738,-1.442428236
132,0.864461863,0.6696479706,-1.197326175
133,0.473659974,-0.160329681,0.1951750831
134,0.9834477404,-0.3850309025,-1.199114718
135,0.9734228005,-0.2125542925,-1.166775812
136,0.7626881243,0.7380986656,-1.430414515
137,0.7926576232,0.2595744375,1.088108128
138,0.9859628475,-0.05409417894,-1.229776042
139,0.8630708103,1.328701195,-1.378626336
140,0.9689167665,-0.2186859804,-1.165551338
141,0.986451355,-0.0278533146,-1.297934695
142,0.9849893868,-0.1890574495,-1.222150662
143,0.9873690635,0.05298434728,-1.303602636
144,0.9753869095,-0.3147825045,-1.216450742
145,0.9765286514,-0.3092859081,-1.070709948
146,0.648207,-0.7685507431,0.5338968986
147,0.9792669245,-0.2018078978,-1.142135379
148,0.9587396982,1.625954968,0.3307152469
149,0.9833977856,-0.2629656442,-1.218299952
150,0.9762182745,-0.4542865588,-0.9778104607
151,0.9044691132,1.49630819,0.4477232412
152,0.8880550659,1.763960657,-0.4827251973
153,0.7961228458,1.449703507,-0.5631131625
154,0.8706118868,1.68945533,-0.6979771144
155,0.8128404617,1.197688501,0.8239619608
156,0.9553702684,1.747144489,0.07510987486
157,0.9875579079,-0.06584904487,-1.26307675
158,0.9871540193,-0.05863117418,-1.271571791
159,0.5617671589,-0.1026135164,0.4701281827
160,0.9773786943,-0.1695618996,-1.260238161
161,0.9849697648,-0.1359178956,-1.186615495
162,0.9791586148,-0.3731226065,-1.160183913
163,0.7689907198,1.364502748,0.09893634269
164,0.9796422256,-0.3967840607,-1.085165036
165,0.9837629418,-0.4002466422,-0.9853337937
166,0.9804915853,-0.3344441097,-1.117917778
167,0.9101417419,1.380380993,1.474355617
168,0.9617227972,-0.1643099865,-1.290042058
169,0.4544866719,0.7540643211,0.2742072881
170,0.9892885333,-0.1293843207,-1.166244502
171,0.8720046749,1.387652648,-0.005561002928
172,0.9730195755,1.353351291,0.7119255309
173,0.9711182617,-0.3786175499,-1.100494116
174,0.9799254636,-0.2208074389,-1.19433626
175,0.9770622212,1.538678109,0.2051078558
176,0.9888673783,-0.1965372874,-1.209301688
177,0.7297056229,0.7913337755,0.4603089828
178,0.9724444393,1.501598114,0.5025860142
179,0.9740799482,-0.5830398682,-0.8733757027
180,0.8427786092,0.5646405369,-1.246103233
181,0.4698519629,0.3435139127,0.3320133191
182,0.5916307999,1.794222594,-1.122377413
183,0.9214824297,-0.4893191467,1.365094889
184,0.8167545828,-0.7849925348,0.4951671229
185,0.9790874228,0.1086969856,-1.295781157
186,0.9771312657,-0.5734892882,-1.051669921
187,0.5968242262,0.7385387706,-0.3093596425
188,0.983579988,-0.3959969668,-1.039358454
189,0.809202168,1.487072397,-0.2948745793
190,0.9734925867,1.615792339,0.3050537213
191,0.6649985976,0.4949124279,-0.6069077705
192,0.7032766097,1.868884523,-1.298927458
193,0.9743309177,1.499296148,0.4083770944
194,0.8467530301,0.8992604292,1.25707424
195,0.895203145,1.769385996,-0.7114553075
196,0.9780525732,1.363783569,0.4687193087
197,0.5930127286,0.5137117961,0.04201484374
198,0.9780630369,-0.5287737367,-0.8764249075
199,0.9776572236,-0.1649011067,-1.191998798
200,0.6397899967,0.433223653,-0.9468555502
201,0.9454442847,1.528823618,-1.254245123
202,0.9852408637,-0.274261314,-1.06868505
203,0.5581145734,-0.5438690352,0.3685838715
204,0.9753823981,-0.3920241126,-1.076176421
205,0.7025254796,-0.5350204007,1.157706643
206,0.9738801213,-0.3496504019,-1.276956786
207,0.9733559634,-0.2337072352,-1.204002539
208,0.6896207213,1.024746419,-0.980800171
209,0.9193056823,1.538629036,0.9451772094
210,0.8627880912,1.161449446,-1.132870888
211,0.9873710116,-0.2958816345,-1.066692147
212,0.6677428038,1.64368224,-0.8061672151
213,0.8659071771,0.7676660444,-1.082739289
214,0.9823869671,-0.2119571466,-1.149439166
215,0.9706874193,-0.298271991,-1.285461746
216,0.6193357628,0.463491647,-0.9684775317
217,0.9817882354,-0.08469779634,-1.218939434
218,0.9758748495,1.45727659,0.4263121618
219,0.9600754583,-0.2913704761,-1.179209885
220,0.7666622762,1.293930694,-1.369317197
221,0.8690131722,0.5052608808,-1.249682304
222,0.9775051112,-0.3625557015,-1.097621447
223,0.6060723432,1.658083971,-2.221892776
224,0.9917404317,0.1906584708,-1.270593068
225,0.9211717094,1.77050255,-0.633813686
226,0.8480846298,0.6789238254,-1.20955136
227,0.813617584,1.365746145,-1.818068497
228,0.9701550231,-0.4407975988,-1.065794176
229,0.8868090361,1.068239783,-0.02529927854
230,0.9568417574,1.692907421,0.4166739482
231,0.8440577393,1.552077037,-0.1986709363
232,0.8365717996,1.510332329,-0.6110819029
233,0.8191415709,0.8926180274,-1.455821226
234,0.7697430301,1.012815067,-1.01351625
235,0.9753226358,1.273534062,0.6823397446
236,0.9742549506,-0.3856505402,-1.094936116
237,0.9907036744,0.2946829658,-1.243567918
238,0.9856864639,-0.1068721384,-1.211615283
239,0.9847316933,-0.2677130048,-1.153562397
240,0.8553647114,1.211908027,-0.4763919283
241,0.9676729526,-0.3742597207,-1.119314977
242,0.9684161586,1.217265935,0.804899573
243,0.9804611828,-0.1266990613,-1.249406896
244,0.9768701155,-0.4771566272,-1.068589645
245,0.979846824,-0.1085412835,-1.254629879
246,0.8675809329,0.8362252396,-1.273693083
247,0.7848733374,1.269253174,-1.084676733
248,0.978861689,-0.426857422,-1.105176184
249,0.9741025625,-0.07779908988,-1.187262715
250,0.9854374147,-0.02362955585,-1.27192209
251,0.8566946457,1.176275022,-0.9610398511
252,0.8787004425,1.531153215,-1.530610276
253,0.4837183954,0.2823560121,0.3610133005
254,0.9807523606,-0.1365741792,-1.204759407
255,0.9922428009,0.4308915075,-1.207400569
256,0.4890936497,0.21415897,-0.5279417759
257,0.7904803561,1.430602959,-1.197884715
258,0.9764769049,1.391620463,0.5232010999
259,0.7000267739,0.906316459,-1.175581729
260,0.826392187,-0.1994718596,1.330004999
261,0.9838867091,-0.12677652,-1.173547566
262,0.7807373816,0.184265767,1.463690029
263,0.9235595734,1.11029801,-1.747075665
264,0.9693377463,1.597486631,0.5333389573
265,0.7684658387,0.4386285339,-0.6229867384
266,0.9678071147,0.07545646261,-1.30128548
267,0.9805131213,-0.2471867609,-1.242267797
268,0.964333237,1.638729904,0.3753253005
269,0.9670482505,1.375371375,0.794837334
270,0.962991608,-0.1405197675,-1.224098516
271,0.9784158244,-0.04413897554,-1.25751642
272,0.9421008676,1.533883537,0.974040056
273,0.7754983303,1.121331822,0.3048311894
274,0.6895645931,-0.4471811611,0.7835179478
275,0.7445930438,1.234364171,-0.8503998557
276,0.8676477524,1.2166408,-0.9521712978
277,0.7983090417,1.123251482,0.2806078405
278,0.968356769,-0.414008413,-1.175420686
279,0.9751167174,-0.4206244177,-1.272349083
280,0.8953148797,1.536583867,0.9888376613
281,0.8809834566,1.382696307,-0.0508350438
282,0.4899076857,0.5750421214,-0.8856101414
283,0.9836694191,1.399777924,0.3352205366
284,0.9744676402,-0.3085803386,-1.175863681
285,0.9820805215,0.02120735465,-1.212529406
286,0.9821715131,-0.1835321978,-1.249784799
287,0.8454303316,0.8087037941,-1.124086832
288,0.8567951928,0.3885539892,-1.370536667
289,0.975976834,-0.4515724781,-1.083779797
290,0.7763107528,0.06670473486,0.7782120946
291,0.9706192906,-0.2318366787,-1.250444603
292,0.9828799634,-0.3787325162,-1.010576845
293,0.9848532315,-0.07730289783,-1.177841965
294,0.9800116719,-0.4143425754,-1.093297767
295,0.9739222658,0.01570198896,-1.263064662
296,0.9690035662,-0.4545620972,-1.103239663
297,0.9730155706,-0.4304831051,-1.207047105
298,0.8173921473,0.5839557397,-1.19191326
299,0.9868372163,-0.1029752662,-1.192186663
300,0.8775393272,-0.3871410725,1.306002
301,0.8888679733,1.29508401,-1.259524157
302,0.9737616041,-0.2443676121,-1.14167911
303,0.7489386941,1.926583682,-0.1777750933
304,0.6996956388,1.118835748,0.03516361871
305,0.9734845944,1.505628269,0.4568737862
306,0.9613615706,1.722001354,0.4831107823
307,0.5959906023,0.7134742291,-0.3626586447
308,0.6464694122,0.4546290061,0.6934216052
309,0.8739755247,-0.8073320454,1.110199858
310,0.4992791702,0.3564900563,0.1256979746
311,0.9327935401,1.516278711,1.119204602
312,0.9772850301,-0.4966546868,-0.8519248456
313,0.9588484679,1.251499383,1.139467284
314,0.8312629821,1.683392352,-1.076874845
315,0.9600800063,1.603138835,0.352390952
316,0.9644656177,0.02367888767,-1.300397275
317,0.9760526429,1.577538099,0.3483410153
318,0.9907661482,0.3636661303,-1.205916088
319,0.9849161944,-0.4150610535,-1.092894004
320,0.9862041577,0.02598423752,-1.25114189
321,0.9780671198,0.1901470977,-1.263131443
322,0.9646295769,-0.3902584418,-1.056327723
323,0.9836428389,0.02201175403,-1.216165415
324,0.9707079113,-0.2216434151,-1.209889413
325,0.8732204531,1.354846384,-0.2907739876
326,0.6603080901,-0.2246926343,0.4187982172
327,0.980151356,-0.217435822,-1.116331687
328,0.9483145181,1.328099307,1.034173985
329,0.9787561904,-0.5662655067,-0.8571554599
330,0.6006381929,0.7708421756,-0.7302071615
331,0.9758073325,-0.3378316654,-1.133245881
332,0.8790886355,1.012923579,-0.2175524083
333,0.9827520099,-0.1016727386,-1.177269485
334,0.8524337468,1.412049905,-0.1105667493
335,0.9890754738,0.119869323,-1.318644782
336,0.9873705289,-0.05779989759,-1.289430351
337,0.684514782,0.05978822651,0.2765794104
338,0.9817261216,-0.2156176187,-1.060905131
339,0.9845904552,-0.2043422506,-1.175656456
340,0.8711915146,1.818697323,-0.9149083037
341,0.8536270661,1.598079685,-1.334987839
342,0.7640631756,1.414372192,-1.04506848
343,0.8509722343,0.9246907818,-1.226712512
344,0.9703897828,-0.1158782437,-1.208786711
345,0.9799183694,-0.2200924008,-1.196204031
346,0.9173080274,1.972809042,-0.8137975703
347,0.8264476569,1.516169794,-1.376301566
348,0.981764081,-0.1928065619,-1.273150624
349,0.9837733311,-0.3712451511,-1.103821919
350,0.7124929606,1.974753829,-1.162572345
351,0.9221126355,-0.7477031323,0.986247301
352,0.6938520943,0.8584115153,-0.5317645521
353,0.8101531964,2.032931434,-0.1356369443
354,0.9813401092,-0.4956596657,-0.914277227
355,0.9302757611,1.717095072,0.8690774382
356,0.9719639221,-0.4539351559,-0.9804741037
357,0.9716514606,-0.4590716512,-1.107109393
358,0.8241120444,0.9231640248,-1.446835507
359,0.9751359218,-0.2868932634,-1.09503981
360,0.9721414667,1.54754897,0.1728115581
361,0.945443723,1.562123291,0.6940099367
362,0.9583346469,1.533586792,0.741757105
363,0.7965253245,1.060114711,-1.243280228
364,0.9755744247,-0.1274208041,-1.201202911
365,0.9534306297,1.091099273,-1.604307508
366,0.8328074551,1.464380845,-1.036236618
367,0.9791322364,-0.1981115176,-1.242862503
368,0.6648862555,0.3457876241,0.8018084527
369,0.9190907732,0.9259367066,-1.778227064
370,0.8183622614,1.066396376,-1.235732491
371,0.9677897589,-0.448360599,-0.9314157722
372,0.9842090644,-0.008912959804,-1.284228463
373,0.9285944686,1.302192922,-1.736486224
374,0.844989419,1.660452185,-0.7117851315
375,0.9835811958,-0.3969068943,-1.112643274
376,0.8498122379,1.150134058,-1.276845513
377,0.527652531,0.8165379587,0.6487636774
378,0.6683060543,0.5842454199,-0.2216649953
379,0.8985236073,1.288851626,0.5258392172
380,0.8318365264,1.57357577,-0.003937900064
381,0.7877634738,1.726938047,-1.199090234
382,0.5818792021,0.2200882346,1.423585111
383,0.8698141844,0.4761709047,-1.32743652
384,0.978421826,-0.1749659298,-1.161975789
385,0.8176593174,0.08407743998,1.41868363
386,0.8490735768,0.6222119793,0.7964627259
387,0.9800537711,-0.05319407488,-1.287150898
388,0.8076939526,1.405284978,-0.2373971282
389,0.8658115735,1.640263803,-0.6659565134
390,0.6068775641,0.6909522964,-0.1155335253
391,0.6911897948,1.069583565,0.3174598106
392,0.9709582559,-0.4977934085,-1.011433449
393,0.7902894405,-0.6845264224,0.659325969
394,0.9806803265,-0.459019637,-1.126748971
395,0.9748185806,-0.3302418284,-1.156697216
396,0.9808460444,1.37976032,0.3425206117
397,0.6865075396,0.8922139246,0.1065003415
398,0.9794412645,0.0472403052,-1.20445723
399,0.7495773175,1.75814166,-0.5923168543
400,0.9807909201,1.249088355,0.6301789927
401,0.986615924,0.1781405213,-1.214552979
402,0.5002710091,1.098742385,-0.5538102641
403,0.9572565438,1.465623381,1.024302226
404,0.7655666951,-0.555052596,0.7386993869
405,0.8310926234,0.9890719956,-1.428179225
406,0.7939491542,1.752595884,-1.336488202
407,0.6687042722,1.974712876,-1.033070172
408,0.8563347071,1.419256458,-1.237644988
409,0.9817515969,-0.1281069875,-1.195397435
410,0.9769848351,-0.1244498407,-1.236658993
411,0.9781055741,-0.4179612703,-1.16021737
412,0.8197333817,1.090349739,0.2412568756
413,0.8639169986,1.458164155,-0.2024417032
414,0.7967613645,-0.2815814668,1.109834364
415,0.9819658057,-0.4265820092,-1.055222497
416,0.8909009549,1.736561584,0.9002685788
417,0.8563618652,1.561712549,-0.342062852
418,0.7042418269,1.356255334,-1.036683594
419,0.5485082747,0.8756896349,-1.195148403
420,0.981881772,1.468145618,0.2439966629
421,0.8514201306,1.493054691,-0.713461028
422,0.9551384828,1.754738465,0.2963743115
423,0.8055536598,0.7773564956,1.509428968
424,0.6031855483,0.3172722888,-1.242347821
425,0.9882140166,0.1820295071,-1.235126076
426,0.8638563772,1.02836926,-1.849826009
427,0.9874169748,-0.2342659882,-1.1425692
428,0.8077062825,1.392114238,-0.5031740123
429,0.9703070309,-0.366323219,-1.161410028
430,0.5662452648,1.162458088,-0.8236660304
431,0.6461799907,0.06529330095,1.096153995
432,0.9709730548,-0.464978566,-0.9614062562
433,0.9641039188,-0.1594094964,-1.28774335
434,0.6918290283,-0.2191548966,1.070505658
435,0.8666936788,0.6472662768,-1.32495334
436,0.9709159706,-0.3957240047,-1.028146897
437,0.7115653211,-1.080681182,1.250516316
438,0.9777804195,1.202740512,0.8267953609
439,0.9606528046,1.169977608,1.119087119
440,0.9695566716,-0.4044901778,-1.036442955
441,0.7554850084,1.415369401,-0.3467387107
442,0.9761995232,1.318888386,0.7080655927
443,0.8374222855,-0.5783420832,0.6052062805
444,0.9740089864,-0.3820598626,-1.079797391
445,0.6075596571,-0.6456527835,0.9094431472
446,0.9748417178,1.293148162,0.8518996115
447,0.9685968957,-0.1144637532,-1.132214043
448,0.9808304991,-0.3302828299,-1.236668597
449,0.9689175627,1.380221774,0.6724196117
450,0.9771301997,-0.3130021662,-1.219331938
451,0.9839441082,-0.06498003254,-1.21131027
452,0.9528087878,1.486341983,0.8689242639
453,0.8277739134,0.5126621706,-1.502217019
454,0.9607124586,-0.2301857935,-1.240271919
455,0.7019808056,0.7542038146,0.2304161896
456,0.813828819,1.775221181,-1.271379296
457,0.7867738342,1.276741671,-0.7885325665
458,0.9876967856,0.07657690065,-1.280978614
459,0.7821625646,1.46888822,-0.9318565975
460,0.9058965928,1.676168579,-1.259626387
461,0.9830103397,-0.2312724991,-1.217161618
462,0.9429574577,1.593226242,0.7348763124
463,0.9848457332,1.273086311,0.6398585687
464,0.8653742776,1.371773961,-0.7145640023
465,0.9769138899,1.293770245,0.7221812002
466,0.9796887933,-0.08133771258,-1.208951303
467,0.9867992399,-0.05737545281,-1.20636578
468,0.9030449301,1.876098406,-0.8524145634
469,0.936681704,1.683445146,0.6080802222
470,0.8096037185,0.8981168592,-1.048371968
471,0.9742234569,-0.05731728552,-1.182387857
472,0.9784869219,-0.4350644684,-1.063421771
473,0.9829737534,1.3853507,0.3999376323
474,0.8985976239,1.757645609,0.94773423
475,0.5279443631,0.7282389251,-0.6344053043
476,0.9095855031,1.418329184,-1.445698679
477,0.7320155632,1.697600893,0.07207013145
478,0.7440379128,1.118300759,0.1824502778
479,0.9722151424,-0.5271753111,-0.9762785649
480,0.8558560955,1.434240559,0.004049815086
481,0.9763802969,-0.5822127564,-1.081838195
482,0.7005293478,1.553283632,-0.5423601901
483,0.9787339858,-0.1605834592,-1.197529581
484,0.9741218709,-0.4181998742,-1.145135268
485,0.9851721599,-0.06398771662,-1.234489442
486,0.9814531219,-0.5957197387,-1.010380661
487,0.986161015,-0.01624774629,-1.284941398
488,0.9820281742,-0.2041301424,-1.202977033
489,0.9874977358,0.07495997529,-1.275436255
490,0.9322797793,1.898781405,-0.975212533
491,0.987776962,-0.147175292,-1.204251331
492,0.6761497293,-0.3487906675,0.4752951282
493,0.6632200321,0.7628605156,-1.321027322
494,0.9109898944,1.70225754,1.080725467
495,0.8495917301,1.550165597,-0.9735458734
496,0.9754122664,-0.3084083589,-1.245758595
497,0.7423531253,-0.591345217,0.7086287017
498,0.9896903124,0.1101536292,-1.282979697
499,0.9229970362,1.617717523,-1.464018021
500,0.9860529802,-0.2534552009,-1.169155251
501,0.665270809,1.408949084,-0.4856095533
502,0.9843316125,-0.3413977823,-1.043278844
503,0.6784550704,0.5367144152,-1.118191768
504,0.4587875564,0.04212874749,0.5157964446
505,0.7354341178,-0.8562049287,0.5791497653
506,0.9026728529,1.756764772,-1.078234058
507,0.9654505949,-0.06934225827,-1.176986611
508,0.8100933669,1.511819263,-1.514313843
509,0.9681104872,-0.3724288451,-1.089457731
510,0.6588559517,-0.1206381275,0.8283284739
511,0.9829230517,0.1344674943,-1.200402151
512,0.9841229381,-0.2623862313,-1.189400456
513,0.7690980093,1.690470069,-1.364979817
514,0.8589892232,1.58459189,-0.03400680309
515,0.9734789942,-0.2237542703,-1.162749058
516,0.9820733624,-0.01402091005,-1.244125889
517,0.9485589236,1.617728341,0.6528054427
518,0.9858097992,0.01740093767,-1.269206233
519,0.9366775236,1.82656095,-0.8304865768
520,0.9138498071,1.841454342,-0.3961735267
521,0.6980413252,1.436276175,-0.0887901014
522,0.9837340096,-0.2263998123,-1.14977819
523,0.9872823827,1.43728811,0.1157207743
524,0.9800709739,-0.2831535676,-1.112062346
525,0.8551570635,1.771820862,-0.9610791631
526,0.5556872617,1.420877453,-1.173440173
527,0.5717253444,1.371888136,0.01792780353
528,0.9715439737,-0.2534054244,-1.204362175
529,0.9905827905,0.03412380164,-1.260615809
530,0.8669973508,1.920587414,-0.8910110248
531,0.9904773794,0.06722673038,-1.274626632
532,0.8803785992,1.063959908,0.9630746305
533,0.9858681618,-0.04771759153,-1.248580952
534,0.9798897661,-0.1319943548,-1.214282097
535,0.9640099847,-0.05476798627,-1.200919338
536,0.9836127847,0.1729435272,-1.302376474
537,0.9413640896,1.182232844,-1.656708199
538,0.8565276412,0.6388307693,-1.349946127
539,0.9811313905,-0.02777211643,-1.210203347
540,0.787022157,1.910160297,0.1654867973
541,0.9873948643,-0.01382948831,-1.208964607
542,0.8442956646,1.390685734,0.3626045335
543,0.8653601158,0.6267619003,-1.213720325
544,0.8499789646,1.488404561,-0.02127034681
545,0.9828042835,-0.4584582954,-1.196941165
546,0.8437020592,1.675483751,-0.7006835695
547,0.9842010395,-0.4402006052,-1.061119279
548,0.9765840865,-0.3266576825,-1.034600833
549,0.958860819,1.617768297,0.5780813523
550,0.8645855831,1.386506565,-0.2011612204
551,0.9790721115,-0.1310324435,-1.29362659
552,0.8528256267,0.6311056659,-1.423826822
553,0.6276947289,0.3785982584,-0.9585442986
554,0.9881604051,-0.06703784694,-1.196023968
555,0.9764565421,-0.5590360596,-0.9114644753
556,0.7085645842,0.3465614509,-1.193828396
557,0.9849619333,-0.4462215712,-1.040981011
558,0.9572082381,1.549910512,0.7553076426
559,0.9792981581,-0.5458632246,-1.074169782
560,0.7907138796,0.6858870729,-0.5782878098
561,0.9788696684,-0.2514789133,-1.054468539
562,0.984840136,-0.1427089306,-1.240064857
563,0.8771423102,1.531868162,-1.091587494
564,0.7932561739,-0.5253097876,0.8370278836
565,0.7087490308,-0.8252828918,0.4998671676
566,0.9729794133,-0.4867938937,-1.038137452
567,0.975219448,-0.3247414776,-1.228747558
568,0.9693689486,-0.2798172531,-1.25245672
569,0.8747364276,1.312098244,0.2108354583
570,0.9869118814,-0.07954371502,-1.235540431
571,0.97388555,-0.3946148716,-1.134958882
572,0.9633883304,-0.01264516877,-1.22088693
573,0.9013733056,1.796434074,-1.062017705
574,0.8599338388,0.2371617613,1.131561515
575,0.9796274152,-0.2212313613,-1.218320594
576,0.972499399,1.365543526,0.6020526633
577,0.9806020807,-0.5801243882,-0.8974799469
578,0.9720734949,-0.317715457,-1.143769597
579,0.9707523164,-0.4190675749,-0.9197951096
580,0.336612607,1.115476899,-0.9549605569
581,0.973233576,0.2337774318,-1.268866128
582,0.9763544009,-0.3591785705,-1.054118197
583,0.6812759942,-0.7277445607,0.6003686675
584,0.9825408405,-0.4743784424,-1.160719903
585,0.987616439,0.1327143223,-1.233539673
586,0.8554935313,1.494624641,0.2127868703
587,0.9771453113,-0.3993304947,-1.173531005
588,0.9704918602,-0.2395192171,-1.159394072
589,0.8721144844,1.468543943,0.3158404052
590,0.7180317994,2.000525289,-1.856313883
591,0.9601520312,1.29468964,0.9997694049
592,0.9488591873,1.505477349,0.7615291954
593,0.9781924888,1.529447022,0.09131620769
594,0.7708797261,1.523532032,-0.151262784
595,0.7328535698,-0.6859388896,1.00520177
596,0.9759366552,-0.4160769847,-0.9587896008
597,0.9846752658,-0.1677295484,-1.26618904
598,0.9824525547,0.1046108712,-1.265097692
599,0.9850316836,0.05467230701,-1.294883782
600,0.9098662447,1.582096557,-1.005439293
601,0.7480853658,0.2514719636,0.8651558175
602,0.7695490979,1.322431413,-0.9945945573
603,0.9721081727,-0.5348456555,-1.028614378
604,0.867303561,0.3866209086,-1.333387131
605,0.9776100651,-0.1058245798,-1.245612832
606,0.9781047643,-0.1968406423,-1.229808076
607,0.8939451205,1.920588369,-0.6673253579
