"iteration","threshold1","threshold2"
5932,2.023084093,7.962864375
5933,1.985412905,7.969647609
5934,2.025988766,7.958690879
5935,2.008789411,7.984127404
5936,2.032150788,7.981544965
5937,2.000787763,7.966364652
5938,2.000787763,7.966364652
5939,2.015284499,7.980970711
5940,2.015284499,7.980970711
5941,1.988746681,7.99281993
5942,1.969418153,8.015339301
5943,1.966507065,8.019111787
5944,1.952363157,8.047112555
5945,1.952363157,8.047112555
5946,1.937935044,8.026484975
5947,1.937935044,8.026484975
5948,1.946177482,8.044099399
5949,1.971328692,8.055254514
5950,1.959369323,8.029671161
5951,1.952956539,8.005041822
5952,1.960157592,8.018368301
5953,1.970974388,8.031655707
5954,1.982367137,8.057920208
5955,1.999799103,8.050804985
5956,1.998767157,8.056275962
5957,1.98924847,8.055194481
5958,1.98924847,8.055194481
5959,1.99630037,8.060816974
5960,2.009620999,8.044355459
5961,2.009620999,8.044355459
5962,2.030963367,8.037178506
5963,2.037459927,8.041175785
5964,2.048237759,8.05044152
5965,2.064376478,8.041085676
5966,2.064376478,8.041085676
5967,2.039106301,8.014730922
5968,2.035022497,8.020941772
5969,2.066713809,8.020702231
5970,2.08732653,8.014288957
5971,2.081955857,8.027091239
5972,2.071998301,8.049430444
5973,2.068130712,8.052344735
5974,2.086357402,8.045034955
5975,2.093089002,8.051057338
5976,2.093089002,8.051057338
5977,2.108533942,8.056684555
5978,2.108533942,8.056684555
5979,2.115616301,8.038727936
5980,2.10931718,8.037096135
5981,2.104702779,7.996109743
5982,2.105902345,7.987585428
5983,2.093503883,7.956807742
5984,2.093503883,7.956807742
5985,2.080915345,7.960219862
5986,2.075645865,7.976345505
5987,2.087766475,7.980846122
5988,2.088049221,7.9858496
5989,2.102415525,8.011053374
5990,2.113259957,7.996157619
5991,2.096316655,7.979447887
5992,2.096316655,7.979447887
5993,2.087766717,7.968905028
5994,2.098594858,7.965831924
5995,2.083845096,7.986994991
5996,2.083845096,7.986994991
5997,2.096790403,7.981749983
5998,2.12048481,7.981294079
5999,2.12048481,7.981294079
6000,2.110567769,7.998050357
6001,2.091299167,7.976507472
6002,2.069095495,7.984793136
6003,2.069095495,7.984793136
6004,2.048047021,7.997368885
6005,2.064459215,7.966343035
6006,2.064459215,7.966343035
6007,2.063636266,7.995016428
6008,2.069335244,7.997957507
6009,2.062861454,8.001250707
6010,2.062861454,8.001250707
6011,2.062766694,7.981264108
6012,2.070612462,7.974234236
6013,2.073130541,7.958917508
6014,2.076758255,7.967487337
6015,2.079948305,7.976461129
6016,2.057362736,7.992430439
6017,2.053446653,7.990256657
6018,2.053446653,7.990256657
6019,2.063899383,7.974556269
6020,2.063899383,7.974556269
6021,2.050956361,7.97727693
6022,2.037243277,7.995700496
6023,2.041206208,7.991538658
6024,2.026137907,7.989366819
6025,2.045982769,7.990316025
6026,2.043364391,7.988342687
6027,2.059169541,7.994754986
6028,2.059169541,7.994754986
6029,2.059373464,8.000766972
6030,2.070663766,7.994190208
6031,2.069598463,7.983612118
6032,2.079092742,7.995923603
6033,2.084306552,7.982800637
6034,2.084306552,7.982800637
6035,2.093804231,7.982505154
6036,2.088908117,7.966809283
6037,2.084874842,7.963277628
6038,2.071463178,7.977750541
6039,2.088416876,7.990014303
6040,2.088416876,7.990014303
6041,2.092995634,8.016866999
6042,2.089474002,7.987447268
6043,2.118762079,7.968220894
6044,2.135357183,7.959027583
6045,2.111873749,7.982798797
6046,2.109286948,8.000479785
6047,2.109286948,8.000479785
6048,2.082035384,7.986538923
6049,2.090580486,7.96970554
6050,2.090580486,7.96970554
6051,2.101993863,7.979921527
6052,2.101993863,7.979921527
6053,2.089007008,7.987299138
6054,2.090840997,8.005697289
6055,2.094864251,8.021935042
6056,2.087863937,8.018416494
6057,2.087863937,8.018416494
6058,2.073325932,8.042703035
6059,2.05881075,8.048069226
6060,2.06801686,8.042939693
6061,2.086710424,8.050135323
6062,2.092052456,8.043954687
6063,2.081244122,8.046120399
6064,2.097712396,8.069504147
6065,2.107235211,8.063669424
6066,2.123243625,8.053897535
6067,2.144383861,8.076288141
6068,2.152350756,8.092733456
6069,2.167100784,8.067721002
6070,2.166882158,8.019735813
6071,2.162040672,8.006190969
6072,2.160633476,8.028589644
6073,2.141283756,8.017643469
6074,2.145957282,8.030017303
6075,2.165265807,8.011072767
6076,2.165265807,8.011072767
6077,2.168870463,8.037041852
6078,2.181710531,8.049556665
6079,2.176446803,8.022003158
6080,2.187200883,8.01940249
6081,2.158382343,8.021296605
6082,2.151277852,8.036792749
6083,2.125570014,7.992550346
6084,2.144577081,8.005335917
6085,2.142576042,8.030541912
6086,2.123608962,8.032153627
6087,2.123608962,8.032153627
6088,2.144204141,8.033041283
6089,2.144204141,8.033041283
6090,2.124300368,8.056981346
6091,2.089341078,8.050095478
6092,2.089341078,8.050095478
6093,2.066268373,8.020610865
6094,2.06858068,8.02874468
6095,2.06837076,8.042470431
6096,2.06775162,8.040378604
6097,2.06775162,8.040378604
6098,2.112996021,8.027606647
6099,2.107322188,8.006574987
6100,2.124021161,7.979484767
6101,2.124021161,7.979484767
6102,2.129932106,8.006106757
6103,2.142707897,8.006365866
6104,2.142707897,8.006365866
6105,2.132628994,7.964361597
6106,2.108067126,7.999594662
6107,2.093284629,8.002413153
6108,2.125056717,8.011484888
6109,2.132761671,8.010387535
6110,2.113358721,8.024982055
6111,2.095561868,8.039591118
6112,2.095561868,8.039591118
6113,2.101036699,8.054398007
6114,2.090905597,8.030067927
6115,2.08553319,8.040806384
6116,2.101154072,8.017510291
6117,2.075285908,7.992384067
6118,2.050378275,7.980384945
6119,2.029789237,7.946274295
6120,2.028925829,7.940402629
6121,2.009916629,7.950947832
6122,1.997082527,7.980149193
6123,1.986711096,7.95469798
6124,1.983982102,7.931513534
6125,1.983982102,7.931513534
6126,1.983982102,7.931513534
6127,1.988206728,7.928189694
6128,1.992033491,7.905994857
6129,1.992033491,7.905994857
6130,2.018557569,7.937396002
6131,2.002471242,7.924536552
6132,1.980882543,7.927281098
6133,1.980882543,7.927281098
6134,1.979436586,7.934449984
6135,1.976756638,7.949466118
6136,1.977770667,7.960060872
6137,1.977770667,7.960060872
6138,1.981265206,7.97306525
6139,2.013452188,7.987135964
6140,2.004128537,7.978405901
6141,2.023176089,8.017312967
6142,2.036850562,8.028535118
6143,2.048211676,8.029749569
6144,2.043193292,8.00830872
6145,2.044361294,7.991737184
6146,2.056776825,7.989603525
6147,2.041567339,7.993521344
6148,2.024825762,8.013629677
6149,2.002090994,8.032162548
6150,2.020182074,8.037808343
6151,2.03624779,8.041467679
6152,2.03624779,8.041467679
6153,2.038457797,8.028402832
6154,2.058241871,8.037072545
6155,2.035786078,8.048349906
6156,2.039754156,8.022699573
6157,2.05504293,8.037597623
6158,2.05504293,8.037597623
6159,2.089030357,8.024107922
6160,2.104628776,7.974547544
6161,2.104628776,7.974547544
6162,2.08661699,7.990176643
6163,2.080490704,8.001438753
6164,2.086518287,7.984182241
6165,2.08924173,7.962560622
6166,2.066533307,7.933680131
6167,2.057330762,7.949366123
6168,2.060203581,7.958165029
6169,2.063285073,7.94387181
6170,2.063172436,7.942058869
6171,2.054629111,7.947381666
6172,2.054629111,7.947381666
6173,2.049983865,7.936152635
6174,2.058353536,7.919497133
6175,2.05813256,7.923691339
6176,2.053827597,7.923089352
6177,2.077197333,7.891187099
6178,2.074823574,7.89238863
6179,2.10568474,7.917203783
6180,2.130310266,7.878040509
6181,2.130310266,7.878040509
6182,2.108426149,7.915231154
6183,2.087467152,7.889584064
6184,2.120276334,7.890871469
6185,2.120276334,7.890871469
6186,2.120276334,7.890871469
6187,2.125690598,7.893872263
6188,2.125690598,7.893872263
6189,2.099220191,7.902948454
6190,2.099832978,7.905380599
6191,2.103944508,7.892311887
6192,2.10112738,7.914491794
6193,2.090994827,7.920647013
6194,2.128626092,7.928291547
6195,2.128626092,7.928291547
6196,2.128626092,7.928291547
6197,2.128626092,7.928291547
6198,2.135727896,7.949777888
6199,2.143070461,7.924810423
6200,2.146514102,7.923856439
6201,2.146514102,7.923856439
6202,2.179733258,7.912857519
6203,2.144417843,7.943199403
6204,2.142600961,7.952551892
6205,2.138523639,7.950864727
6206,2.13414346,7.962402732
6207,2.135107755,7.95578731
6208,2.103218892,7.976499027
6209,2.131317386,7.960912499
6210,2.131574202,7.965683654
6211,2.14293111,7.995059376
6212,2.158014613,8.003289011
6213,2.158014613,8.003289011
6214,2.163450306,7.99161859
6215,2.163450306,7.99161859
6216,2.163450306,7.99161859
6217,2.182939909,7.983073258
6218,2.17639237,8.004894103
6219,2.153507819,8.02898426
6220,2.164920235,8.0151894
6221,2.164920235,8.0151894
6222,2.195759536,8.04240961
6223,2.220031352,8.030794709
6224,2.236441255,8.032621843
6225,2.238262412,8.047491533
6226,2.245386596,8.04963873
6227,2.256534715,8.031933716
6228,2.256534715,8.031933716
6229,2.256534715,8.031933716
6230,2.256534715,8.031933716
6231,2.261969919,7.996355438
6232,2.259009198,8.001036304
6233,2.232712996,7.987643639
6234,2.232712996,7.987643639
6235,2.199088694,7.994091992
6236,2.199088694,7.994091992
6237,2.201007339,7.961470118
6238,2.219901277,7.947070914
6239,2.218481497,7.939853309
6240,2.229035501,7.926490313
6241,2.21491216,7.917874255
6242,2.216831975,7.916545733
6243,2.233507481,7.908683789
6244,2.241087272,7.908341276
6245,2.217735556,7.92634233
6246,2.217735556,7.92634233
6247,2.23012409,7.925205116
6248,2.23012409,7.925205116
6249,2.210838496,7.923164221
6250,2.212468185,7.930295066
6251,2.227303802,7.967064211
6252,2.22383937,7.939132721
6253,2.206595162,7.927550384
6254,2.199058381,7.94703249
6255,2.194080731,7.947772463
6256,2.194080731,7.947772463
6257,2.199776986,7.905282979
6258,2.2085212,7.90059264
6259,2.191314169,7.888634564
6260,2.184073867,7.88025786
6261,2.181639644,7.866221637
6262,2.162778115,7.866547094
6263,2.15268628,7.86417204
6264,2.154769113,7.857626818
6265,2.143244247,7.850275688
6266,2.154029303,7.826727091
6267,2.154029303,7.826727091
6268,2.145367125,7.808754268
6269,2.162264254,7.793974577
6270,2.162226916,7.762980614
6271,2.165846027,7.771935309
6272,2.159742453,7.773795567
6273,2.151822333,7.771224374
6274,2.193431554,7.773368675
6275,2.180938272,7.801951576
6276,2.194646508,7.786922175
6277,2.210832934,7.76744131
6278,2.179611445,7.742146884
6279,2.125530634,7.76083392
6280,2.085428141,7.768625229
6281,2.12986684,7.783447606
6282,2.139114283,7.83323755
6283,2.112177364,7.834481711
6284,2.11222253,7.852504499
6285,2.114845824,7.848414218
6286,2.112268955,7.869663866
6287,2.106292835,7.889362637
6288,2.093331413,7.914515649
6289,2.093331413,7.914515649
6290,2.093331413,7.914515649
6291,2.081577012,7.901625852
6292,2.062489336,7.893432657
6293,2.04654775,7.902115581
6294,2.030357856,7.88761321
6295,2.050993347,7.88926312
6296,2.024792066,7.899718493
6297,2.061861927,7.896772587
6298,2.090458927,7.890709964
6299,2.090458927,7.890709964
6300,2.110865825,7.890965567
6301,2.110865825,7.890965567
6302,2.110865825,7.890965567
6303,2.11045552,7.876939339
6304,2.150490021,7.870815033
6305,2.150157782,7.875166703
6306,2.150157782,7.875166703
6307,2.168980184,7.881072784
6308,2.168980184,7.881072784
6309,2.165440237,7.877212068
6310,2.165440237,7.877212068
6311,2.164343916,7.870429077
6312,2.167090808,7.864968981
6313,2.176352,7.852643925
6314,2.176352,7.852643925
6315,2.185728293,7.875784899
6316,2.175669401,7.85131705
6317,2.182470455,7.88689997
6318,2.182470455,7.88689997
6319,2.198113229,7.86983328
6320,2.21665615,7.912492865
6321,2.194370883,7.895712406
6322,2.215440541,7.926495748
6323,2.217313075,7.927679872
6324,2.193816878,7.91590894
6325,2.209234613,7.919278363
6326,2.209234613,7.919278363
6327,2.152318969,7.915051999
6328,2.143553129,7.906182787
6329,2.141922458,7.913472928
6330,2.134485761,7.897047639
6331,2.134485761,7.897047639
6332,2.142402873,7.888368441
6333,2.142402873,7.888368441
6334,2.165010366,7.912692528
6335,2.154954413,7.892881059
6336,2.166446254,7.905803297
6337,2.166446254,7.905803297
6338,2.173845347,7.900612238
6339,2.182124163,7.893007268
6340,2.164247709,7.890602669
6341,2.164247709,7.890602669
6342,2.160062053,7.890701229
6343,2.160062053,7.890701229
6344,2.121301538,7.924195767
6345,2.121301538,7.924195767
6346,2.120863934,7.949910225
6347,2.136248757,7.961113451
6348,2.147558797,7.949414092
6349,2.152178556,7.92936526
6350,2.145855109,7.935224868
6351,2.145855109,7.935224868
6352,2.145855109,7.935224868
6353,2.154673016,7.942303088
6354,2.162373164,7.960687989
6355,2.160000533,7.971525499
6356,2.130105886,7.975302377
6357,2.121729023,7.983816214
6358,2.142106128,8.002365462
6359,2.116561596,7.964570957
6360,2.109301727,7.964547035
6361,2.095139868,7.946106454
6362,2.095139868,7.946106454
6363,2.095139868,7.946106454
6364,2.09456327,7.934420661
6365,2.077590876,7.924886473
6366,2.095818133,7.92825674
6367,2.095818133,7.92825674
6368,2.089345102,7.914447271
6369,2.106234781,7.882895052
6370,2.099838426,7.8755628
6371,2.051000089,7.888397435
6372,2.068436027,7.897119556
6373,2.072200376,7.900146081
6374,2.082924708,7.89530944
6375,2.062674823,7.883150831
6376,2.112117523,7.862738334
6377,2.114324014,7.867641051
6378,2.114324014,7.867641051
6379,2.114324014,7.867641051
6380,2.125973694,7.864861881
6381,2.125973694,7.864861881
6382,2.133799665,7.860470235
6383,2.118174161,7.830863334
6384,2.101324611,7.847901088
6385,2.085482486,7.875399554
6386,2.092038242,7.866122418
6387,2.137712643,7.861762185
6388,2.137712643,7.861762185
6389,2.140081668,7.882285654
6390,2.139946997,7.923205241
6391,2.127158799,7.91623589
6392,2.130490064,7.924171615
6393,2.118610608,7.885828301
6394,2.122365445,7.888329823
6395,2.133718766,7.887232829
6396,2.149085486,7.91491947
6397,2.154792383,7.919783439
6398,2.130050684,7.940298014
6399,2.147676263,7.938606787
6400,2.147676263,7.938606787
6401,2.147676263,7.938606787
6402,2.147676263,7.938606787
6403,2.157032661,7.941095728
6404,2.10280617,7.939895383
6405,2.089930635,7.937052869
6406,2.109941185,7.914371847
6407,2.121605661,7.934637783
6408,2.13661522,7.95323797
6409,2.1121112,7.933792307
6410,2.110992428,7.949295176
6411,2.099029321,7.975401939
6412,2.102968569,7.975544718
6413,2.098795762,7.967546284
6414,2.103996617,7.984385355
6415,2.072865526,7.964826717
6416,2.080879611,7.951559084
6417,2.069330986,7.940638836
6418,2.054951055,7.919524539
6419,2.028503558,7.951653676
6420,2.026553442,7.927993988
6421,2.022689103,7.954222193
6422,2.028169803,7.97507251
6423,2.028169803,7.97507251
6424,2.050571977,7.977139792
6425,2.042148879,7.944718772
6426,2.039893415,7.926661378
6427,2.026386921,7.92864882
6428,2.036509365,7.926898823
6429,2.036509365,7.926898823
6430,2.045040246,7.877706445
6431,2.059959963,7.841302249
6432,2.059959963,7.841302249
6433,2.032951385,7.843373858
6434,2.034695006,7.858841966
6435,2.030373381,7.842832676
6436,2.023978935,7.839794322
6437,2.009785581,7.845827012
6438,2.017969705,7.839921641
6439,2.017277538,7.826365677
6440,2.054732519,7.838505833
6441,2.056629286,7.849915586
6442,2.056629286,7.849915586
6443,2.056629286,7.849915586
6444,2.070126991,7.866613649
6445,2.05532913,7.870771258
6446,2.05532913,7.870771258
6447,2.06527925,7.853171834
6448,2.051991562,7.8246225
6449,2.044405783,7.878363911
6450,2.062837279,7.890871826
6451,2.062837279,7.890871826
6452,2.062837279,7.890871826
6453,2.08492421,7.890549209
6454,2.079696847,7.911261706
6455,2.083626167,7.913790807
6456,2.129200344,7.939917951
6457,2.134943461,7.940820531
6458,2.120757776,7.964156411
6459,2.09982648,7.944419719
6460,2.115241008,7.935774846
6461,2.146048888,7.905027424
6462,2.118794435,7.898956349
6463,2.10404985,7.898836265
6464,2.112500945,7.867418537
6465,2.114053242,7.861890111
6466,2.11496701,7.887533195
6467,2.090302635,7.905911685
6468,2.094950095,7.891570222
6469,2.082431061,7.895044804
6470,2.114632187,7.886900142
6471,2.091135192,7.865333545
6472,2.082869165,7.885404143
6473,2.074878221,7.871584587
6474,2.068610567,7.878972377
6475,2.090547432,7.892553819
6476,2.090547432,7.892553819
6477,2.081836782,7.912233256
6478,2.06452247,7.880826159
6479,2.071639772,7.870718117
6480,2.071639772,7.870718117
6481,2.077505962,7.877214284
6482,2.069673078,7.908675239
6483,2.090297267,7.907522306
6484,2.090297267,7.907522306
6485,2.110222577,7.892225856
6486,2.10095186,7.884486671
6487,2.128071574,7.860836008
6488,2.152359033,7.87262877
6489,2.158809587,7.874483275
6490,2.148570788,7.858229554
6491,2.160340143,7.821588202
6492,2.124169447,7.808439041
6493,2.139610603,7.815843595
6494,2.139610603,7.815843595
6495,2.143520213,7.809420595
6496,2.145310464,7.806254338
6497,2.129487105,7.805805446
6498,2.129487105,7.805805446
6499,2.122739646,7.805076449
6500,2.128114294,7.805299896
6501,2.141072687,7.806846583
6502,2.139094608,7.786205931
6503,2.156760634,7.787249214
6504,2.150675817,7.803059273
6505,2.130128806,7.813093443
6506,2.132109231,7.784204416
6507,2.124063567,7.819773169
6508,2.108362463,7.806146831
6509,2.094388162,7.828313726
6510,2.08613216,7.823393346
6511,2.094989264,7.821153384
6512,2.12155239,7.819383912
6513,2.111722722,7.815074375
6514,2.116657638,7.812523895
6515,2.094094241,7.80798488
6516,2.10799616,7.800057871
6517,2.127323742,7.79706374
6518,2.127323742,7.79706374
6519,2.128201606,7.789466393
6520,2.128201606,7.789466393
6521,2.123984161,7.787468348
6522,2.123984161,7.787468348
6523,2.082229547,7.791428478
6524,2.082229547,7.791428478
6525,2.073565638,7.778803423
6526,2.062286386,7.770425026
6527,2.067192842,7.743779398
6528,2.068120105,7.756742754
6529,2.068120105,7.756742754
6530,2.083584512,7.753228601
6531,2.083584512,7.753228601
6532,2.083584512,7.753228601
6533,2.083584512,7.753228601
6534,2.069605948,7.758458196
6535,2.053711842,7.731700293
6536,2.058288817,7.765887116
6537,2.075455033,7.771059938
6538,2.067564556,7.749127389
6539,2.082436494,7.742914874
6540,2.082436494,7.742914874
6541,2.040124549,7.725396569
6542,2.057552628,7.721224782
6543,2.057315751,7.725455061
6544,2.058561074,7.743992093
6545,2.051537706,7.733964279
6546,2.066680764,7.740830705
6547,2.055306815,7.739173304
6548,2.032235458,7.762876982
6549,2.032235458,7.762876982
6550,2.039221611,7.758343304
6551,2.055054356,7.7375769
6552,2.101200139,7.723690443
6553,2.060390028,7.711694457
6554,2.058498521,7.72167541
6555,2.058498521,7.72167541
6556,2.068544175,7.730803642
6557,2.073978274,7.708864804
6558,2.073978274,7.708864804
6559,2.064297267,7.733787651
6560,2.074559126,7.752472632
6561,2.035107081,7.761644724
6562,2.035107081,7.761644724
6563,2.006026224,7.748737286
6564,2.006026224,7.748737286
6565,2.001206605,7.770793564
6566,2.007580206,7.785625726
6567,2.009665818,7.754379065
6568,2.009665818,7.754379065
6569,1.992914742,7.744379733
6570,2.010966974,7.724194105
6571,1.995757227,7.714996778
6572,2.033879723,7.721791515
6573,2.02721588,7.722056645
6574,2.017213745,7.746064889
6575,2.003737734,7.748015628
6576,2.017000691,7.734151194
6577,2.01810695,7.766235945
6578,2.010834829,7.751234839
6579,2.011412419,7.766983146
6580,2.008223871,7.759704278
6581,2.008223871,7.759704278
6582,1.993723797,7.780327098
6583,2.002800672,7.80703139
6584,2.002800672,7.80703139
6585,2.012016619,7.831715916
6586,2.0168574,7.824721941
6587,2.006761348,7.842747505
6588,2.028120431,7.847970833
6589,2.044086048,7.824967933
6590,2.050740846,7.832471168
6591,2.066127252,7.815567182
6592,2.079796977,7.777952379
6593,2.116380797,7.810225234
6594,2.100908223,7.83116344
6595,2.090284077,7.826375275
6596,2.042692379,7.816649458
6597,2.039924157,7.817364587
6598,2.021804376,7.806373212
6599,2.02202127,7.831883427
6600,2.023213717,7.797961713
6601,2.00375904,7.771732204
6602,2.009076207,7.759357676
6603,2.009076207,7.759357676
6604,2.020420651,7.734503606
6605,2.020420651,7.734503606
6606,2.066467615,7.734987696
6607,2.083496069,7.760919513
6608,2.08839121,7.73932055
6609,2.078888111,7.733905486
6610,2.104970743,7.765726815
6611,2.077033832,7.764891173
6612,2.077033832,7.764891173
6613,2.069069902,7.786251597
6614,2.103506871,7.816303988
6615,2.064532911,7.808365683
6616,2.064532911,7.808365683
6617,2.081604057,7.799005354
6618,2.053811138,7.798468404
6619,2.03941977,7.820473944
6620,2.042414643,7.787669832
6621,2.029477096,7.796710558
6622,2.024828643,7.804456315
6623,2.019259401,7.828634486
6624,2.032567713,7.804563162
6625,2.033287292,7.804207454
6626,2.015371889,7.806676894
6627,2.004414312,7.80014944
6628,2.006920927,7.842231454
6629,2.020543371,7.804284795
6630,2.045814226,7.797940898
6631,2.068187233,7.806722904
6632,2.064199232,7.801764208
6633,2.04143985,7.791514827
6634,2.032259474,7.803378309
6635,2.038281457,7.786471694
6636,2.038281457,7.786471694
6637,2.051362333,7.779009283
6638,2.051362333,7.779009283
6639,2.06785391,7.7671411
6640,2.06785391,7.7671411
6641,2.04259987,7.799343825
6642,2.065304053,7.788781293
6643,2.077801592,7.765751697
6644,2.06601859,7.762205536
6645,2.06913374,7.758027759
6646,2.09159692,7.768378417
6647,2.072979079,7.764874096
6648,2.065215514,7.736584531
6649,2.065215514,7.736584531
6650,2.091304051,7.760849223
6651,2.101336359,7.775117424
6652,2.081438479,7.762125424
6653,2.085820126,7.775232224
6654,2.075048199,7.748504351
6655,2.063129542,7.750138423
6656,2.084158029,7.760771943
6657,2.083244719,7.764177195
6658,2.05611712,7.755001599
6659,2.05753101,7.772019259
6660,2.05004613,7.789524472
6661,2.05004613,7.789524472
6662,2.054816686,7.798254225
6663,2.042881318,7.763585046
6664,2.056354761,7.751172568
6665,2.036104683,7.771333996
6666,2.012165893,7.736321316
6667,2.012165893,7.736321316
6668,2.022795035,7.739322639
6669,2.007911674,7.685888931
6670,2.010207999,7.671884382
6671,2.010207999,7.671884382
6672,2.014476585,7.659982068
6673,1.99363163,7.673638426
6674,1.992720753,7.677939841
6675,1.97868214,7.655132823
6676,1.951909147,7.669943415
6677,1.959379842,7.67232854
6678,1.934698646,7.655082485
6679,1.934698646,7.655082485
6680,1.934698646,7.655082485
6681,1.9695076,7.670467878
6682,1.955900966,7.654319841
6683,1.982747895,7.668868833
6684,1.963362188,7.642839347
6685,1.963362188,7.642839347
6686,1.975286393,7.66243813
6687,1.94894718,7.655917586
6688,1.94894718,7.655917586
6689,1.96696424,7.670939705
6690,1.96696424,7.670939705
6691,1.987127822,7.672956962
6692,2.015004939,7.6504288
6693,2.024796358,7.669312026
6694,2.034642087,7.674927725
6695,2.034642087,7.674927725
6696,2.057793656,7.682771412
6697,2.05033769,7.710370521
6698,2.066658879,7.684906774
6699,2.08696671,7.664378843
6700,2.066627819,7.656959538
6701,2.05350466,7.645999154
6702,2.049931082,7.645688987
6703,2.058463407,7.661622608
6704,2.085189826,7.673037852
6705,2.066764352,7.637990192
6706,2.066764352,7.637990192
6707,2.066649088,7.62840499
6708,2.066649088,7.62840499
6709,2.066649088,7.62840499
6710,2.066649088,7.62840499
6711,2.063787906,7.634727283
6712,2.061048765,7.634434271
6713,2.044573603,7.665222656
6714,2.044573603,7.665222656
6715,2.074606042,7.674229622
6716,2.05177597,7.684033977
6717,2.076438059,7.658788983
6718,2.11672312,7.652587825
6719,2.102029459,7.66060345
6720,2.066085383,7.696774717
6721,2.069927525,7.698793542
6722,2.093687241,7.689912893
6723,2.105133904,7.693649986
6724,2.112399812,7.661371323
6725,2.119143423,7.617528843
6726,2.095288561,7.619300544
6727,2.095288561,7.619300544
6728,2.075503853,7.604862652
6729,2.056033671,7.578722827
6730,2.083342069,7.562267947
6731,2.064785098,7.578207497
6732,2.033906191,7.592877078
6733,2.05024547,7.591450062
6734,2.068599555,7.595491651
6735,2.077292412,7.613043438
6736,2.072161229,7.591017757
6737,2.068640756,7.585436466
6738,2.066557105,7.56095322
6739,2.066557105,7.56095322
6740,2.075790022,7.559575096
6741,2.072426998,7.555465248
6742,2.069193812,7.571544507
6743,2.050815055,7.552257354
6744,2.050815055,7.552257354
6745,2.052426548,7.586956225
6746,2.052426548,7.586956225
6747,2.075743844,7.5821389
6748,2.060893371,7.579786485
6749,2.067242783,7.613416674
6750,2.067242783,7.613416674
6751,2.045626765,7.626853642
6752,2.045626765,7.626853642
6753,2.041012626,7.614983438
6754,2.041012626,7.614983438
6755,2.041012626,7.614983438
6756,2.017900094,7.621166991
6757,2.03023406,7.652506229
6758,2.034188373,7.675752459
6759,2.024615336,7.66412099
6760,2.024615336,7.66412099
6761,2.011735916,7.644093505
6762,1.985898883,7.636362013
6763,1.974437975,7.641291751
6764,1.991725476,7.658346693
6765,1.980229058,7.620066227
6766,2.00490775,7.642605543
6767,1.979362524,7.626161702
6768,1.990542581,7.654810941
6769,1.984733535,7.630504515
6770,1.982623152,7.623754101
6771,1.982623152,7.623754101
6772,1.989877078,7.621172543
6773,1.999714122,7.610396738
6774,2.014715947,7.611667337
6775,1.994484489,7.606745804
6776,2.022590072,7.622896574
6777,2.028133487,7.596691694
6778,2.028133487,7.596691694
6779,2.029628354,7.599888172
6780,2.029628354,7.599888172
6781,2.032673986,7.612941785
6782,2.033337915,7.622121001
6783,2.00736606,7.584811455
6784,1.997410367,7.616017989
6785,2.01787363,7.592983751
6786,1.990037063,7.594849932
6787,1.973421021,7.636758367
6788,1.97662673,7.63929347
6789,1.986242661,7.652154683
6790,1.983065473,7.64074023
6791,2.007219732,7.634261795
6792,2.007219732,7.634261795
6793,2.013993944,7.620672095
6794,2.035238118,7.607522313
6795,2.01842248,7.566992938
6796,2.009818094,7.586989362
6797,2.032461673,7.609043864
6798,2.043450724,7.580500718
6799,2.043450724,7.580500718
6800,2.043450724,7.580500718
6801,2.050966792,7.600418491
6802,2.052188383,7.596608523
6803,2.056182354,7.604030046
6804,2.023137764,7.615217987
6805,1.999953284,7.602715907
6806,1.978154548,7.612069817
6807,1.978154548,7.612069817
6808,1.971115987,7.609356601
6809,1.95437404,7.60596807
6810,1.954186022,7.618434957
6811,1.979515075,7.603921855
6812,1.979515075,7.603921855
6813,1.938951974,7.587530498
6814,1.950133463,7.611996771
6815,1.966564809,7.586888116
6816,1.948529935,7.586730896
6817,1.947068757,7.567411452
6818,1.950375946,7.561138254
6819,1.950428721,7.567150441
6820,1.956767978,7.562778021
6821,1.955388138,7.571858092
6822,1.974516489,7.559325404
6823,1.970455324,7.560044302
6824,1.973784802,7.579474921
6825,1.977660448,7.59877621
6826,1.977502242,7.630376163
6827,1.997281169,7.605433606
6828,1.98573523,7.617925415
6829,1.971964298,7.631344941
6830,1.936810879,7.623169275
6831,1.942794922,7.61245453
6832,1.955595252,7.645408027
6833,1.950975839,7.657931455
6834,1.965464164,7.631777783
6835,1.976280751,7.666121479
6836,1.976280751,7.666121479
6837,1.993062537,7.627884122
6838,2.003310779,7.641516979
6839,2.003310779,7.641516979
6840,2.00052292,7.622007617
6841,1.983587491,7.63032024
6842,1.98019127,7.648391089
6843,1.955888471,7.651312213
6844,1.960656901,7.633072839
6845,1.952489414,7.621511392
6846,1.946628027,7.599750922
6847,1.963829574,7.594677902
6848,1.960794088,7.605705684
6849,1.965986937,7.641496781
6850,1.944235822,7.62481343
6851,1.927133911,7.623417096
6852,1.927133911,7.623417096
6853,1.947950352,7.616067428
6854,1.954190385,7.614619867
6855,1.937582968,7.59663763
6856,1.914892376,7.59016692
6857,1.914892376,7.59016692
6858,1.873222527,7.574588472
6859,1.881692594,7.580889455
6860,1.881692594,7.580889455
6861,1.881692594,7.580889455
6862,1.874475278,7.584691929
6863,1.859347846,7.630454964
