"iteration","Bx","By"
5347,0.9049902624,-0.8507775991
5348,0.91079514,-0.8379452648
5349,0.9157608606,-0.7516710902
5350,0.8837256358,-0.7946719596
5351,0.8813984971,-0.8508077156
5352,0.87975742,-0.863542249
5353,0.9264262551,-0.8635426324
5354,0.8921368079,-0.784858195
5355,0.9305002642,-0.8549700724
5356,0.9046039796,-0.8685338797
5357,0.9127309973,-0.833450816
5358,0.8984531092,-0.9021514112
5359,0.9133522769,-0.8390554777
5360,0.929192586,-0.8534841569
5361,0.8838004048,-0.851867576
5362,0.8938378363,-0.8833952132
5363,0.9514701911,-0.8879739654
5364,0.8932016495,-0.8562724368
5365,0.9761035376,-0.9141524024
5366,1.022610985,-0.9334478589
5367,0.9919919615,-0.9293170576
5368,1.018574454,-0.9382573636
5369,0.9775237515,-0.8790207141
5370,1.029755955,-0.9187421921
5371,0.9840685341,-0.9654039986
5372,0.9996497722,-0.9317873251
5373,0.9957800726,-0.8979112384
5374,0.9870660832,-0.9255319621
5375,0.9359102098,-0.8701952925
5376,0.9723302139,-0.9366664382
5377,0.9463455958,-0.9160060098
5378,0.9503003905,-0.8775573252
5379,0.9198435067,-0.8353338243
5380,0.9769028193,-0.8343872246
5381,0.9391173474,-0.8537645323
5382,0.9371083382,-0.882774299
5383,0.9389868876,-0.8727649297
5384,0.9203955982,-0.9083593304
5385,0.9211903364,-0.8641558655
5386,0.8915879322,-0.8746854519
5387,0.953798905,-0.9043734716
5388,0.9119537655,-0.895410078
5389,0.9561493869,-0.8624707148
5390,0.9063919107,-0.8732910883
5391,0.9349563833,-0.8486172006
5392,0.9138917091,-0.8059038017
5393,0.910680361,-0.8180617183
5394,0.9298890649,-0.8451182379
5395,0.8772974912,-0.853325579
5396,0.9109341398,-0.847017054
5397,0.9269524224,-0.8669256451
5398,0.980231387,-0.9738674723
5399,0.9639758162,-0.8394953386
5400,0.9353371025,-0.8415997637
5401,0.9596158018,-0.895422049
5402,0.9520898727,-0.8505254203
5403,0.9313372343,-0.8657893459
5404,0.9270202896,-0.8154377483
5405,0.9692860897,-0.9129502304
5406,0.946578156,-0.9018152164
5407,0.9841701797,-0.9145378576
5408,0.9524967916,-0.9603040363
5409,0.941495263,-0.9535358732
5410,0.9455103119,-0.981694069
5411,0.9799827203,-0.9680912349
5412,0.9161185506,-0.964040161
5413,0.9628235205,-0.9095736085
5414,0.9092833421,-0.8848113199
5415,0.9494757605,-0.9020770271
5416,0.946657759,-0.9550416884
5417,0.9705105371,-0.9096208128
5418,0.9440078627,-0.9018424967
5419,0.9576323742,-0.9133812497
5420,0.9708828155,-0.922319545
5421,0.938839117,-0.9507962046
5422,0.8955795931,-0.9640099182
5423,0.9228337278,-0.9216685322
5424,0.9571360774,-0.941395438
5425,0.9395426632,-0.9920252888
5426,0.9279668825,-0.9762521689
5427,0.9335121079,-0.9985760688
5428,0.980291962,-0.9017978989
5429,0.984943213,-0.9262214661
5430,0.9284061962,-0.9503709257
5431,0.9647950512,-0.9316687503
5432,0.9672947495,-0.9618810724
5433,0.9570119837,-0.9923697102
5434,0.9878801705,-0.9869694489
5435,0.9967693014,-0.9652282975
5436,0.9851858037,-0.9509127898
5437,0.9168701384,-0.9221919722
5438,0.9495494504,-0.901992566
5439,0.9318861749,-0.909828478
5440,0.965937385,-0.9682108325
5441,0.9420804814,-0.92799746
5442,0.9667259887,-0.916643124
5443,0.9390607467,-0.9143584506
5444,0.94449067,-0.9412592652
5445,0.8809695385,-0.9195433473
5446,0.9503538284,-0.9034602226
5447,0.9184874947,-0.8826784151
5448,0.8856550881,-0.9096785255
5449,0.9463486373,-0.9245308219
5450,0.897367355,-0.9356876034
5451,0.9690053643,-0.9471902039
5452,0.9708521815,-0.8812127798
5453,0.9211706202,-0.9146137241
5454,0.9383100614,-0.9137318878
5455,0.9631237665,-1.004110861
5456,0.9886117058,-0.9659860064
5457,0.9740257192,-0.9670019325
5458,0.9979925545,-0.9556612072
5459,0.9731179922,-0.9903808967
5460,1.040819724,-1.02954992
5461,0.9431144121,-0.9728803486
5462,0.9642413528,-1.008367883
5463,0.9837214514,-0.9778780402
5464,0.9667927259,-0.9996575026
5465,0.9951854395,-0.9740835034
5466,1.005633317,-0.9815364862
5467,1.010600808,-1.014997525
5468,1.042070876,-1.00617793
5469,1.012333906,-0.9892940656
5470,0.9762669173,-1.055606503
5471,0.9870084983,-1.003795809
5472,0.9820609934,-0.9981417402
5473,1.028876103,-1.041748145
5474,0.9784856716,-0.9958551948
5475,0.9393803076,-0.9896213549
5476,1.005613471,-1.004489476
5477,0.9808021473,-0.9738480901
5478,0.9749840445,-1.028082947
5479,1.00964835,-0.9691494886
5480,0.9698251776,-1.007823776
5481,1.001397662,-0.9882233499
5482,1.008752658,-1.004169209
5483,0.9903410472,-0.9570471504
5484,0.9654808215,-0.9483516212
5485,0.9985589687,-1.002058438
5486,1.004336421,-0.9565893343
5487,1.055115607,-0.9991303876
5488,0.9845330583,-1.036377679
5489,1.027526287,-0.8841296122
5490,0.9807674866,-0.9500184612
5491,0.9841319952,-0.9703922928
5492,0.9615657495,-0.9315869129
5493,1.003898467,-0.9990225919
5494,0.9727336418,-0.9859840563
5495,0.9921251667,-0.9916934602
5496,0.9574639211,-0.9886918425
5497,0.9854029181,-0.9888558601
5498,0.9061324157,-1.007757763
5499,0.8614719933,-0.964347745
5500,0.9816213564,-1.035565358
5501,0.9472008515,-0.9378060358
5502,0.9308124786,-0.9257410608
5503,0.8992775361,-1.002638005
5504,1.003545149,-1.005686797
5505,0.9840369189,-1.028266503
5506,0.9349098525,-1.004275464
5507,0.9823935805,-0.980415437
5508,0.9678299548,-1.03280985
5509,1.004815784,-1.057362601
5510,0.9868390966,-0.9626670964
5511,0.9529994599,-1.006781947
5512,0.9850530142,-1.049398859
5513,1.023209763,-1.068152969
5514,1.039080156,-1.028383567
5515,0.9075682927,-1.00821558
5516,0.9593685346,-1.115168488
5517,1.017009533,-0.9878632821
5518,0.9977396408,-1.040870483
5519,1.035814623,-0.9772821551
5520,1.030701517,-1.009619017
5521,1.075013225,-1.029274008
5522,1.033440614,-1.047744128
5523,0.9967144481,-1.053575151
5524,0.9793220412,-1.049303598
5525,1.025155501,-1.038000719
5526,1.046774673,-0.9536165423
5527,1.065680726,-1.080544333
5528,1.017545305,-0.9970342348
5529,1.085861623,-1.01606016
5530,1.036577104,-1.055768922
5531,1.061311902,-1.028492226
5532,0.9966497369,-1.083512855
5533,1.031354607,-1.047214139
5534,1.055594124,-1.022944129
5535,1.015200299,-1.081447541
5536,1.007558615,-1.038026686
5537,1.021343818,-1.039280024
5538,1.052202521,-1.03799684
5539,1.028181265,-0.9963421609
5540,1.042899389,-1.056365313
5541,1.051088372,-1.131338071
5542,1.048877431,-1.08303283
5543,1.051281756,-1.044499547
5544,1.057544629,-0.9986369057
5545,1.03699264,-1.06598724
5546,1.012699231,-1.079804231
5547,1.052397663,-1.013331381
5548,0.9909607902,-1.087919303
5549,1.046402749,-1.084810466
5550,1.028584079,-1.089236839
5551,1.029666879,-1.106095606
5552,1.068933848,-1.052164957
5553,1.026593144,-1.078033005
5554,1.04513038,-1.014028966
5555,1.031277753,-1.040926023
5556,1.09222929,-1.029404793
5557,1.074843621,-1.06561179
5558,1.087266289,-1.05439998
5559,1.025894769,-1.037082305
5560,1.066225298,-1.031261491
5561,1.071402191,-1.099561138
5562,1.047141493,-1.036166619
5563,1.071598684,-1.057799242
5564,1.044474861,-1.071043072
5565,1.059618073,-1.053643117
5566,1.087028713,-1.003245467
5567,1.056380171,-0.9801344754
5568,1.01191577,-1.026570821
5569,1.059024983,-1.037077521
5570,1.030949329,-1.040528946
5571,1.019681686,-1.02950618
5572,1.030738264,-0.9813571719
5573,1.029700146,-1.044606525
5574,0.9841721759,-1.107042327
5575,1.017244126,-1.058189365
5576,1.032879332,-1.061674233
5577,1.008656085,-0.9997426628
5578,0.998779042,-1.059459123
5579,0.9731509879,-1.117538835
5580,1.005830765,-1.065185788
5581,0.9897838694,-1.024701608
5582,0.9561854247,-0.9990140068
5583,1.047801251,-1.024581256
5584,1.019161449,-1.025551006
5585,1.019521128,-0.972827798
5586,1.051218389,-1.004765789
5587,0.9862940119,-0.9872259555
5588,0.9971205181,-1.02662012
5589,0.99720833,-0.9638214384
5590,0.9383408912,-0.9611463317
5591,0.963419396,-1.01106045
5592,0.9594814635,-1.017560964
5593,0.9524517304,-1.0453063
5594,0.9865725652,-0.9886532289
5595,1.030361116,-1.00022259
5596,0.9927953313,-0.9951162912
5597,0.9915331175,-0.9562608183
5598,1.00032876,-1.012757027
5599,1.011731376,-0.943194624
5600,1.039806262,-0.9911699579
5601,1.007849496,-1.000660386
5602,1.088183668,-1.024098434
5603,0.9839717747,-1.068470788
5604,1.042176929,-0.9908258695
5605,1.006253161,-0.9644800295
5606,1.041302064,-1.007520573
5607,1.041183583,-1.007607579
5608,1.065256022,-0.9458624543
5609,1.056120611,-0.9776456095
5610,1.042788697,-0.9390483109
5611,1.066299536,-0.9923980571
5612,0.9900856175,-0.9244051731
5613,1.006949429,-0.9477229855
5614,0.9700627582,-0.9665642633
5615,0.9816498219,-0.9536704129
5616,1.054762295,-0.9664595587
5617,1.022410842,-0.9420200309
5618,0.975986448,-1.005784881
5619,0.9713375616,-1.023324969
5620,0.9860166221,-1.071565754
5621,0.9915721312,-1.007756299
5622,1.00814664,-0.9997220822
5623,1.026085375,-0.9853744653
5624,0.9896309461,-1.009405118
5625,0.986917146,-1.036397899
5626,0.9931080211,-1.026913191
5627,1.014000136,-1.021925741
5628,1.028273544,-0.9843619378
5629,1.033334447,-0.9845970571
5630,1.014146709,-0.9937595429
5631,1.000389728,-0.98991841
5632,1.009533309,-0.9374378078
5633,1.019327214,-0.9958609211
5634,0.9625216383,-0.9749142057
5635,1.006254821,-0.9523901828
5636,1.003411832,-0.9768505848
5637,1.011205562,-1.055811
5638,0.9590661481,-0.976241326
5639,1.009659045,-1.023790613
5640,1.020008678,-0.9892416384
5641,0.9676249013,-0.9719516789
5642,0.930660354,-1.000777829
5643,0.9663954232,-1.040871837
5644,0.925469372,-1.048873575
5645,0.9748869257,-0.9701253493
5646,0.9698929523,-0.9777303686
5647,1.024414547,-0.9843616069
5648,0.9797035931,-0.9632742103
5649,1.041610762,-1.036069012
5650,1.01122081,-1.051518797
5651,0.9991729886,-0.9788765013
5652,0.9865238998,-1.010840295
5653,0.9908903309,-0.972158488
5654,0.9322304003,-0.9832007005
5655,1.046386505,-1.028141383
5656,0.9905172811,-0.9633948998
5657,1.001486315,-1.014138053
5658,1.016232778,-0.9160084785
5659,0.9706477449,-0.9670668065
5660,0.9570265333,-0.9227833059
5661,0.9914914616,-0.9177406047
5662,0.9381785758,-0.9832492117
5663,1.013072894,-0.9199951089
5664,1.015498756,-1.002149341
5665,0.9936114135,-0.986638936
5666,1.021789024,-0.9451793761
5667,0.9912116849,-0.9292252007
5668,0.9684641084,-0.9630407981
5669,1.006948567,-0.9806268716
5670,1.022172374,-1.033004884
5671,0.9965053839,-0.9765732962
5672,1.014609174,-0.9971467527
5673,0.9604768998,-1.021797251
5674,1.020833093,-1.016252463
5675,1.002558745,-0.9809925989
5676,0.9643820088,-0.9654647215
5677,0.9799812497,-1.01013193
5678,1.036238392,-1.003868816
5679,0.9937225501,-1.005756133
5680,1.055707842,-0.9797016569
5681,1.048741869,-1.016721934
5682,1.018676995,-0.9430116038
5683,1.021337454,-0.9136634088
5684,1.065244745,-0.9263471863
5685,0.9846024779,-0.9671295074
5686,1.020695298,-0.960561816
5687,1.04105899,-0.9812016432
5688,1.023840948,-0.9753405817
5689,0.9663334638,-0.9915665185
5690,0.9812741254,-0.9550224876
5691,1.001187178,-0.9656791671
5692,1.024790799,-0.9680806101
5693,0.9815157563,-0.9988008018
5694,0.9698843544,-0.9731991308
5695,0.9910221373,-0.9743079492
5696,1.014482863,-0.9324395272
5697,0.9811956757,-0.9796766411
5698,1.007355848,-0.9892152175
5699,1.020780767,-1.041402347
5700,1.02723073,-1.001223934
5701,1.010689666,-0.9867364512
5702,0.9983214737,-0.9957677315
5703,1.01674096,-1.072383608
5704,1.000224913,-0.9314829664
5705,1.044203926,-1.024134813
5706,1.002350856,-1.050389831
5707,1.014002007,-1.019262337
5708,1.023537453,-0.9962728955
5709,0.9837121033,-1.011595818
5710,1.058129678,-0.951400946
5711,1.034055727,-1.04283164
5712,1.026215787,-1.085133401
5713,1.025097268,-1.004768432
5714,1.036342415,-1.01538026
5715,0.9798428594,-1.043842179
5716,1.037777235,-1.021536893
5717,1.062402487,-1.081359214
5718,1.009278119,-1.089919615
5719,1.060558316,-0.9997335974
5720,1.014342562,-1.057808708
5721,1.026869977,-1.028473577
5722,1.008429355,-1.014749341
5723,1.03000407,-1.027856843
5724,1.067140528,-0.9976630725
5725,1.029729997,-1.071029584
5726,1.051491534,-0.9951449512
5727,1.075673476,-1.048006518
5728,1.032105718,-1.011910876
5729,1.080375235,-1.022853296
5730,1.011101257,-1.008076255
5731,1.025444599,-1.020761278
5732,1.015331788,-1.026143204
5733,1.016388712,-1.015226159
5734,1.069718582,-1.033581331
5735,1.038196096,-1.028210282
5736,1.075511776,-1.003512996
5737,1.034564468,-1.035594467
5738,0.9624845851,-1.048666889
5739,1.011996275,-1.062387935
5740,1.062499814,-1.020734825
5741,1.04566867,-0.9723313523
5742,1.059998537,-1.006401704
5743,1.00949932,-0.9961116257
5744,1.025010447,-0.981783274
5745,1.023544141,-1.013906805
5746,1.043054246,-1.040810433
5747,1.103396653,-1.03600911
5748,1.07150069,-1.008451628
5749,1.058180235,-1.03257111
5750,1.037429272,-1.003545913
5751,1.039064825,-1.005568081
5752,1.017842963,-0.9722818361
5753,1.064131362,-0.977196845
5754,1.016014919,-0.9446937051
5755,1.032692974,-0.9430185117
5756,0.9894681865,-1.021652421
5757,1.039630311,-0.9676248206
5758,1.008007698,-1.038549195
5759,1.024243676,-0.9764968961
5760,0.9779563404,-0.9406029859
5761,1.007515655,-0.9736229798
5762,1.017106067,-0.9577137677
5763,1.085703814,-0.9744302958
5764,1.063046914,-0.9880115991
5765,1.037673684,-0.9757557455
5766,1.043949192,-0.8752157871
5767,1.065489291,-0.9717163663
5768,1.085914624,-0.9356952479
5769,1.061303632,-0.9875068278
5770,1.006336582,-0.9680713464
5771,1.047059708,-1.00828217
5772,1.034216998,-0.998315498
5773,1.029279225,-0.9326511062
5774,1.057339155,-1.001011718
5775,1.021434889,-0.9780526596
5776,1.014240845,-0.9517868739
5777,0.9867116424,-0.9255734212
5778,0.9654533276,-0.9229149363
5779,0.9845536814,-0.9102815393
5780,0.9819666201,-0.9967437647
5781,0.9919462323,-0.9420144238
5782,1.007971332,-0.9807920504
5783,1.024099997,-1.045168345
5784,1.013863275,-0.9495304953
5785,0.9883385955,-0.981818008
5786,0.9797072575,-0.9500857838
5787,1.074286181,-1.004976514
5788,1.000085041,-0.9969488978
5789,1.010337797,-1.012258842
5790,0.9604927353,-0.9840000094
5791,0.9846626816,-1.020333935
5792,1.005516708,-0.9967798929
5793,1.031164344,-0.9791367233
5794,1.008816717,-0.9588195979
5795,1.022666094,-0.9734193944
5796,1.049292968,-0.9706334698
5797,0.9957306656,-0.9689585341
5798,0.9800022835,-0.9507540621
5799,1.010742971,-0.9940986156
5800,0.9672521079,-1.008987885
5801,1.02823717,-1.003361946
5802,1.036778547,-1.001686053
5803,1.019609601,-0.9530908599
5804,1.006213625,-1.032642986
5805,1.015691585,-1.09546715
5806,0.9549155253,-0.948942973
